"Compound Name","Formula","Mass","RT","CAS ID",D10-2X-P2-A1,D10-2X-P2-A10,D10-2X-P2-A11,D10-2X-P2-A2,D10-2X-P2-A3,D10-2X-P2-A5,D10-2X-P2-A6,D10-2X-P2-A7,D10-2X-P2-A9,D10-2X-P2-B1,D10-2X-P2-B10,D10-2X-P2-B11,D10-2X-P2-B2,D10-2X-P2-B3,D10-2X-P2-B5,D10-2X-P2-B6,D10-2X-P2-B7,D10-2X-P2-B9,D10-2X-P2-C1,D10-2X-P2-C10,D10-2X-P2-C11,D10-2X-P2-C2,D10-2X-P2-C3,D10-2X-P2-C5,D10-2X-P2-C6,D10-2X-P2-C7,D10-2X-P2-C9,D10-2X-P2-D1,D10-2X-P2-D10,D10-2X-P2-D11,D10-2X-P2-D2,D10-2X-P2-D3,D10-2X-P2-D5,D10-2X-P2-D6,D10-2X-P2-D7,D10-2X-P2-D9,D10-2X-P2-E1,D10-2X-P2-E10,D10-2X-P2-E11,D10-2X-P2-E2,D10-2X-P2-E3,D10-2X-P2-E5,D10-2X-P2-E6,D10-2X-P2-E7,D10-2X-P2-E9,D10-2X-P2-F1,D10-2X-P2-F10,D10-2X-P2-F11,D10-2X-P2-F2,D10-2X-P2-F3,D10-2X-P2-F5,D10-2X-P2-F6,D10-2X-P2-F7,D10-2X-P2-F9,D10-2X-P2-G1,D10-2X-P2-G10,D10-2X-P2-G11,D10-2X-P2-G2,D10-2X-P2-G3,D10-2X-P2-G5,D10-2X-P2-G6,D10-2X-P2-G7,D10-2X-P2-G9,D10-2X-P2-H1,D10-2X-P2-H10,D10-2X-P2-H11,D10-2X-P2-H2,D10-2X-P2-H3,D10-2X-P2-H5,D10-2X-P2-H6,D10-2X-P2-H7,D10-2X-P2-H9,BG-2X-P2-A1,BG-2X-P2-A10,BG-2X-P2-A11,BG-2X-P2-A2,BG-2X-P2-A3,BG-2X-P2-A5,BG-2X-P2-A6,BG-2X-P2-A7,BG-2X-P2-A9,BG-2X-P2-B1,BG-2X-P2-B10,BG-2X-P2-B11,BG-2X-P2-B2,BG-2X-P2-B3,BG-2X-P2-B5,BG-2X-P2--B6,BG-2X-P2-B7,BG-2X-P2-B9,BG-2X-P2-C1,BG-2X-P2-C10,BG-2X-P2-C11,BG-2X-P2-C2,BG-2X-P2-C3,BG-2X-P2-C5,BG-2X-P2-C6,BG-2X-P2-C7,BG-2X-P2-C9,BG-2X-P2-D1,BG-2X-P2-D10,BG-2X-P2--D11,BG-2X-P2-D2,BG-2X-P2-D3,BG-2X-P2-D5,BG-2X-P2-D6,BG-2X-P2-D7,BG-2X-P2-D9,BG-2X-P2-E1,BG-2X-P2-E10,BG-2X-P2-E11,BG-2X-P2-E2,BG-2X-P2-E3,BG-2X-P2-E5,BG-2X-P2-E6,BG-2X-P2-E7,BG-2X-P2-E9,BG-2X-P2-F1,BG-2X-P2-F10,BG-2X-P2-F11,BG-2X-P2-F2,BG-2X-P2-F3,BG-2X-P2-F5,BG-2X-P2-F6,BG-2X-P2-F7,BG-2X-P2-F9,BG-2X-P2-G1,BG-2X-P2-G10,BG-2X-P2-G11,BG-2X-P2-G2,BG-2X-P2-G3,BG-2X-P2-G5,BG-2X-P2-G6,BG-2X-P2-G7,BG-2X-P2-G9,BG-2X-P2-H1,BG-2X-P2-H10,BG-2X-P2-H11,BG-2X-P2-H2,BG-2X-P2-H3,BG-2X-P2-H5,BG-2X-P2-H6,BG-2X-P2-H7,BG-2X-P2-H9,HK-2X-P1-A1,HK-2X-P1-A10,HK-2X-P1-A11,HK-2X-P1-A2,HK-2X-P1-A3,HK-2X-P1-A5,HK-2X-P1-A6,HK-2X-P1-A7,HK-2X-P1-A9,HK-2X-P1-B1,HK-2X-P1-B10,HK-2X-P1-B11,HK-2X-P1-B2,HK-2X-P1-B3,HK-2X-P1-B5,HK-2X-P1-B6,HK-2X-P1-B7,HK-2X-P1-B9,HK-2X-P1-C1,HK-2X-P1-C10,HK-2X-P1-C11,HK-2X-P1-C2,HK-2X-P1-C3,HK-2X-P1-C5,HK-2X-P1-C6,HK-2X-P1-C7,HK-2X-P1-C9,HK-2X-P1-D1,HK-2X-P1-D10,HK-2X-P1-D11,HK-2X-P1-D2,HK-2X-P1-D3,HK-2X-P1-D5,HK-2X-P1-D6,HK-2X-P1-D7,HK-2X-P1-D9,HK-2X-P1-E1,HK-2X-P1-E10,HK-2X-P1-E11,HK-2X-P1-E2,HK-2X-P1-E3,HK-2X-P1-E5,HK-2X-P1-E6,HK-2X-P1-E7,HK-2X-P1-E9,HK-2X-P1-F1,HK-2X-P1-F10,HK-2X-P1-F11,HK-2X-P1-F2,HK-2X-P1-F3,HK-2X-P1-F5,HK-2X-P1-F6,HK-2X-P1-F7,HK-2X-P1-F9,HK-2X-P1-G1,HK-2X-P1-G10,HK-2X-P1-G11,HK-2X-P1-G2,HK-2X-P1-G3,HK-2X-P1-G5,HK-2X-P1-G6,HK-2X-P1-G7,HK-2X-P1-G9,HK-2X-P1-H1,HK-2X-P1-H10,HK-2X-P1-H11,HK-2X-P1-H2,HK-2X-P1-H3,HK-2X-P1-H5,HK-2X-P1-H6,HK-2X-P1-H7,HK-2X-P1-H9
,,544.1287,4.26,,,14924.9735172668,14769.4670905366,,,,,,16361.7927059207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121603.728198403,114905.076244724,,,,,,106581.170746476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18627.4331206493,22822.2164614456,,,,,,23021.4387170392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,684.4223,13.37,,61323.0143721473,110814.833014939,91505.3215790253,49513.0343567511,81400.986046585,67432.2475580873,67282.5860072592,25142.3492934724,,113189.669717758,111044.301195939,96288.9810353853,106895.388638916,92336.2008705342,99924.3929768373,88361.9038423614,83876.5345163609,103082.458804031,51125.7478875193,98419.9919048372,106083.144868345,112407.67713201,116461.699919873,105401.49183241,79900.4566212925,79044.2805478025,107167.044736655,94054.7334541344,107643.109990787,98767.1643731712,100873.865918992,109336.034751668,99125.0730591462,81016.0291767488,76176.4903247017,85616.0788035988,109352.577007546,87857.8857984277,90013.6336740244,103571.337799241,93971.2301259112,102043.628711649,96839.1717285721,103893.066499125,85888.5510767659,109473.424808533,92328.3848383384,90979.7579952215,95579.0781425524,115935.859510727,89198.9553488587,113673.789435882,103542.531826744,117094.426417684,94803.6038665857,111804.379485169,107785.086161316,88584.2480702493,102269.352898927,83975.277529396,95583.8299088931,79485.4072259784,92897.8663998219,84680.5506170196,85533.5644676044,95373.1906690347,90833.8389225208,99706.263738063,90162.3330296455,78190.0466939389,61578.8451291984,86880.9700015287,,164135.198317808,270775.960597505,,,,6587.30064743046,,108763.436455184,193030.466940102,140568.125053056,163226.95938683,227253.349799944,160976.600181379,204263.457926626,194630.597240317,132076.51621363,186598.754794569,83277.9070676839,111448.703537814,169227.39027184,148990.862314811,155451.313800304,185284.301756938,137196.517127533,152295.497634164,145299.272247301,133173.534374393,143390.65074791,158760.672342994,201881.674182796,124889.421482814,155516.690195308,96908.7936011977,118892.723598191,119533.931938166,114637.086142149,106844.903905821,199512.947039908,112034.61362973,154843.509281168,105888.381745887,147735.75856549,140355.238555878,82960.7900568697,104397.39094536,129497.84651461,112693.191223466,136375.851821722,123212.539514401,93200.391428094,165148.651143916,119122.090766446,155530.272560995,174146.88427124,193648.919911209,159496.781448858,175932.021350465,137082.350911082,107443.166548758,83991.4422660154,132941.211338407,128790.325823667,102198.842295003,150799.378330686,140681.983711988,180949.921734987,108669.593003399,93611.0774416821,119797.690442559,51769.5475041962,60170.8282959291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,382.2721,6.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109215.938429672,110863.533458176,,,,,,98961.469053665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16207.0983222199,13804.4761410828,,,,,,11326.9565271759,,61522.54581839,58701.6677194825,,,,,,57245.0804683839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,637.2051,13.19,,,,,,,48521.6295771179,64888.9614777222,64880.4189230346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63716.2043555603,,,,35082.2778860931,,,,,,,,,344086.409771744,420345.048904481,,,,,104012.175780975,127318.941501129,349957.398778244,429712.559622879,392581.120060468,351458.677223984,312583.391274444,323017.331249405,227421.250984987,348274.209833405,224627.158286163,336640.117007385,531569.119107086,380745.671443546,356191.437609237,365850.166954987,311745.291786039,386874.851178108,369302.238420397,300048.601890488,282078.388438802,380068.144168279,373680.414047345,328014.159476131,335253.41741742,304742.528832795,481206.186209289,401291.250070091,254477.789008835,347425.321451172,480034.545483749,329531.840027211,245300.595655703,280990.697467062,300782.384827606,348613.341920901,396114.957326342,275767.619139465,268464.072832115,328663.268670179,333510.00396788,164187.692798777,212691.273469864,252786.869267395,296457.894037149,250338.038840953,211409.4337211,201882.128802411,120867.330360779,128609.812904083,221845.651251161,233708.968834049,303872.739965271,261038.035990196,295183.801849757,178237.910828613,260138.004338155,310804.11916188,167026.616136825,249117.646264784,296864.659888565,371755.821191803,,,193394.607588409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,379.3297,10.05,,36613.5827453923,25183.7976110229,28505.1340661318,31939.3344795382,34313.9985616454,34726.9862386777,34585.3453465572,36060.7489172367,25494.2734493408,29546.3284690397,26886.4261055605,27212.1532459108,32110.2575220489,32980.0995283967,28217.8396487577,25618.8593128661,24919.5812410584,27418.9130667726,24000.6834475249,24949.5626154784,27123.4150230712,22944.6268338317,22691.0399572832,23830.1428458708,24533.2715024413,26715.371328583,25868.8917031096,29933.1484020387,29513.4030018312,28302.436552368,26118.9772679442,26485.6755198976,25450.1067372132,21752.4016822662,25147.0511544037,24645.8637939759,28187.5827913512,26168.8932080996,28295.5110326845,30561.3103625182,25679.6240819094,30450.9719012453,29595.2007540281,26795.6235143737,30885.827694763,26716.5801428224,28569.7425071413,28013.7831893616,30597.83139949,28751.0549264376,24934.3513764956,26464.9497599486,27172.0184041141,23445.2526669006,24691.5810774841,24116.7523077698,26863.1534930728,30769.2494205016,25374.6135941162,28298.6926816102,30609.1132268372,24984.1673394012,24961.8502410737,27666.3730158691,32435.6839879154,30505.3399040222,25054.1553775785,27403.4633181609,27699.0441720279,27014.3833562622,28574.832374527,28294.5263864136,61902.7847058103,32685.4787815244,36952.5920303648,32674.3286672819,34372.3310782015,29683.3933998415,35943.956999695,33578.3712440184,36870.5101301424,39013.9573186339,36719.4066512148,42431.9107923201,36343.8686422121,37865.186348923,35918.4473480529,39341.0573403017,35346.72471167,42728.6347533724,36053.3380075683,35935.4996590274,35593.3062963256,34542.6046138153,32037.1683850249,38242.9648519897,37170.9177028195,35605.4096871641,34729.166022034,37388.8071977232,39481.6447499997,36970.7490941163,39835.9059009245,37746.7759804688,37278.4029178469,33511.016965927,35271.2810054628,36386.8606039733,38335.7723541943,42668.4740892792,40896.8100933683,39982.3227525333,39125.6132930601,36465.2099869999,38865.772709488,38136.7701354675,37477.66193042,36127.8757722474,35928.4267456058,44289.4997028807,41720.725672943,38358.9415151982,39811.8606934207,40420.4616074372,37411.5958976444,40820.7423382727,40066.2787044067,110191.023022989,50209.4633425747,40121.123717743,40583.7476869664,37744.6252925718,42311.1157626799,37188.2217430726,39912.9635612182,42854.344135208,37886.5174439088,40090.9435442807,45613.1404165196,38228.5450865022,40381.2885955808,37314.6885504688,38994.2361986386,37323.8185878908,56051.2182630925,31295.1955550306,30307.9526310428,46819.172427521,37555.0089359438,36022.1199354249,35498.7813312686,29605.0503211824,27901.5050709227,25365.4208965149,20127.2192297059,24615.3758958586,31057.128354233,24679.8259642945,25058.4362761229,25538.3113011476,25111.7355140074,20620.6408115389,24978.0733274839,20462.3535910645,24463.5386937716,23246.8884351195,23820.9489285583,21161.7371355285,23209.2398123016,23696.5391124573,19648.1565228881,24184.1918108824,23654.8740672301,19755.7649349975,23958.1340321044,27585.8445919649,30008.5549930417,22704.6142490843,24439.4434246066,24974.4404049074,21749.2036210631,23814.2526919555,25261.149788025,24000.7710368041,28574.7505472262,25475.4453609314,25217.4459435426,24061.3052852783,21732.1898695222,24244.9618518067,24721.1324352417,23363.5564027252,28413.5351049043,27141.4782979125,27265.3248733522,28729.4927365721,34131.6794400023,25226.0037561034,24866.0569313967,26956.5345844343,27011.3846930236,26127.2875178832,27586.6565150756,24827.3524877928,26097.9258186951,26289.908901581,19506.0690010071,24822.476625885,24682.5032119905,26379.158828888,29394.0545033114,25393.6105752563,23179.5584713286,24476.5731208191,24560.8056056826,27224.551305542
,,362.7825,14.76,,89022.7429360047,90020.2972393951,94517.1303718566,95277.316955597,94233.3809235229,92649.7859035187,88445.4401188661,79758.4879114435,87369.2283197687,96025.3005829925,73320.2432983741,92636.4217863768,77982.4592511466,84352.2970058862,93333.8588489685,97800.2596801529,92693.5233014832,88623.0838776731,90768.4179616699,83069.6289731139,81961.2969780459,84435.0307505946,87418.7124273835,92100.3376526641,97291.4858832244,90462.4395751646,84560.6390735017,95025.4967043304,90779.1932575684,91744.3265702362,90378.1372536926,89941.9361178589,90656.7938874512,88790.4294842834,90808.2543453217,96495.5658723067,90489.4971626665,90872.329688568,85062.1180128914,90428.4236099548,88146.7408348388,92573.7328018722,90160.7789011687,87034.7316979981,88970.5878521574,77892.3673527302,95397.7805744783,92906.4475344391,93064.829705246,90524.6395873489,82159.5767710436,90393.8442661438,90023.5968055724,87511.3745530395,91875.9616822511,91674.9224756774,88692.7609180605,87369.6587949525,87180.1481235962,94115.9633124923,87447.1164596557,95894.4107413637,88546.8533570252,80736.1246453783,90700.2756006927,89342.9440336762,88610.5126911317,90153.1126368561,88458.2741908874,87930.2474891576,91393.6073568879,84834.7869361116,96850.9967215193,93028.8442235566,93083.4572969512,97541.47540979,90646.3338076402,94119.8530209501,90663.4839717407,91422.0614937973,90710.5400521089,92192.2082215577,99603.1643123167,90650.2063067478,96011.2852089536,92209.9478707734,95792.2214245146,90275.7275892258,88831.6489345245,91703.9434009092,94856.8698027954,91194.0948291778,96207.708643234,93393.6611087038,91644.3790252228,99958.6134053954,96265.0478540039,96840.2539362182,97756.8188350983,95549.2815136109,97977.172925232,89191.9693831633,95859.8393823853,93755.9458650815,97710.8817290802,87181.5078176879,77541.7212063559,96667.0962275237,98857.6342100527,89815.6781527406,92128.7192148286,98428.0299756163,92797.5160877838,92603.7269726868,93382.4721781922,97726.9152188264,92452.2051177063,88728.3356509703,91640.0200495758,88457.9800087891,92997.3719537505,94513.4081380922,96928.3130532529,98630.2538718415,90667.1945360565,96220.7411554258,92917.7406585617,86864.3559892882,98957.0395768049,92473.6342325134,92349.2986011354,92443.0751837767,94575.0895859985,88629.193937317,91550.9892675474,88573.6869644166,89011.5786426543,92697.5082003173,94100.8490309985,95988.5712296447,90618.86385672,93597.1623193512,95066.614456848,91071.5710982515,115290.837377677,113481.627748901,99004.3015911868,88623.9603645839,106199.386233541,103037.436076369,103845.320754483,97488.2822433215,101982.957343973,101519.645411937,104023.569205259,123730.35653157,99549.1698220471,99742.3954394024,106388.274156799,102245.746271898,100956.372314158,107811.105806453,103201.43073283,113529.934770493,108328.837298684,91740.5727516739,124129.391229904,114469.307549652,89547.7434973453,103606.41817998,115560.981410902,116655.29662941,100641.732607565,116481.54169751,108219.449060562,82636.1352616857,99394.4696345316,105884.553201891,115848.224558014,102459.228283238,104421.371125635,111881.930847656,117375.87194577,93562.1041773726,100976.367750967,104214.114339281,102294.384571053,90241.5186554026,101777.368173287,113762.626936554,92321.6504972688,109595.306584519,109021.808083969,88699.1125476232,89220.8615760916,83820.748296865,108184.636012573,108595.105772461,105298.296830941,94127.9851339735,98190.6604927554,107600.070130508,100403.413829122,99502.2264007736,76704.1518280945,102039.51119281,88461.8544976043,108209.289950211,100921.716526041,91896.421037537,100533.396604251,95399.8423463978,113533.274504761,95103.0041601258,116738.089158615,89169.2019228176
,,413.2079,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93122.5483030919,110441.397271484,,,,,,104340.037321899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,156.9742,0.66,,81219.1475126953,79507.858671875,79050.1652626953,79175.8033847656,77575.1559972229,74730.0798017578,91859.8406494141,76474.1389506836,78224.5296611328,96004.3313808594,78592.7413779297,90354.2879741211,87876.8374394531,83821.5851313477,81601.8555996093,81460.2840703125,79506.486777832,74910.0066289062,86487.6696088868,79112.4038012696,81830.6141264648,79454.7895473633,69584.8779697265,78278.5892275391,83322.7606381836,87311.0712158203,85380.2044545899,76590.7239863281,79166.1317070312,76450.4755996094,79376.3551186524,73488.3058837891,70731.8301425781,82458.2762700195,80624.7087792969,76715.6040307617,75572.5892583008,79804.590890625,67759.2282608643,85187.8980107422,80405.7395908203,77167.3627080078,75819.1369501953,78378.3737001953,73197.1831245117,76061.1050664063,74052.8857932129,76577.2490490723,72818.0354350586,74695.5536806641,89126.4209492188,70958.4370786133,84977.7807209473,75727.1770849609,74746.2599829102,77599.6577055664,75337.72859375,72575.919930664,69722.0735991211,83316.9214752197,79247.2998935547,74205.1459145508,78055.0397685547,82831.3486420899,75562.7658979492,77278.1003740234,69416.9725515137,80146.6334472656,72820.913496582,69787.5954775391,77151.0723510742,72575.2648203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8706.58250695801,1027.7191665039,556.696977905272,1165.25788720705,,9961.94154980469,,8064.76463110351,994.251421691891,7524.97992218018,10762.7765903931,769.897512878415,928.200888183599,11113.0435736694,12548.1544541626,1284.625756958,13105.0775765381,930.463572631857,,9645.47559100342,11119.0740455941,909.843363586425,1077.74913116455,9456.03412268066,1287.46482946777,424.38995361328,11986.5605629883,891.499356933591,11424.463354187,,9607.36866967773,9241.82112225342,1178.71000158691,1067.09091490173,11376.3659356689,10210.7862697754,1619.67183142089,10611.9673781738,,1131.82268032837,12496.8805815125,9306.07889593506,10271.2048281708,1423.06759643557,11270.9218046875,,1503.03520568847,1075.76167919922,7170.40223626709,1105.27925207519,846.846708618161,1566.37691271972,8468.12167797852,9813.17825012207,8071.60614160156,1594.21243103027,,11986.2356679077,1204.96176757812,10137.2305352783,7465.53838253784,9651.7159743042,11086.8886622314,8682.85534381104,8646.82096977234,907.396539825436,1268.05476809693,1591.10123498535,1163.94925094604,3793.55830859376,,6855.56902883911
,,247.1205,4.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111867.080137299,120780.430516861,,,,,,108534.385447937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8007.33519281005,9073.53753112787,,,,,,9747.52955783082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6505.31862664795,,,,,,,6696.60224703975,,84427.7340913394,73908.5273729852,,,,,,83654.3653929443,,,,,,,,,
,,193.0983,0.69,,29580.3930346069,65846.709795105,40286.454637207,82418.5891437989,57833.7944810791,48298.9308095703,21751.1998183594,35783.2351728516,50290.6835400391,42712.6181396484,52776.0796635742,51363.6868417969,39168.0575126953,52461.9575973816,52066.8496435547,43038.5813964844,42128.2626147461,23510.8223381693,29988.0389458008,28450.2486708984,31595.2409731293,42608.197279541,49275.140635376,55675.2829399414,31190.365563446,38945.5849458934,14358.7319874159,38356.5639082031,26355.4332027282,3936.8602854004,53621.2423652344,55790.9512114258,42096.7175708008,49802.2521365967,50347.3293843841,33247.4344751282,22506.4886758871,53420.6535854492,34996.7598867187,38710.4746485901,40106.1573653869,14031.9416107178,27564.143305664,29734.1523603516,13151.191237793,61062.3352602539,65983.8812128906,14345.2184114227,4806.25198608402,28920.7284831848,59071.7820849609,37356.5401142578,2979.36926713561,28088.2878046875,46645.7216419144,42214.2072041016,47067.5816850586,37072.2371982422,39462.2844345703,24652.1306635742,5248.29743524173,39091.0169736328,25053.2753966719,39725.8741473083,21056.2468193366,23971.0523964844,42771.7603828125,40395.6254736328,15930.788859375,27912.578895474,29297.0506746063,53261.3451980934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37354.8329173889,44499.1166616211,26061.6648149109,27257.7151331177,47040.3502988281,46791.4466660156,37581.7199039307,42446.0801525879,18363.5738569763,32400.5153101044,33750.0372019501,56698.7271440429,41167.0342954101,60677.5942783203,27799.9766865234,36735.5802480469,34732.3809916992,34228.4199487305,57070.5178190002,23746.4451391601,31199.5186655273,42318.3216871796,34439.9592453003,41007.297808258,50727.9732189941,50546.2011069336,28239.5032451248,38735.410720459,33544.9000224609,46841.83784375,40752.770814209,24520.1359985352,42156.0059882813,42214.9655795899,29347.5789902343,28958.1030146484,39934.2719077149,31615.8625806274,38788.3207421265,45112.6061486206,46376.1972897949,39825.5989956054,39102.7206215821,35096.1895874023,38381.869480957,48323.6085439453,24192.6632314453,24794.7152958984,25118.0249067077,36983.6233710938,,41057.3935649414,8692.41442285157,54064.7835476074,39514.8646425476,25501.1573964843,21526.3952723999,21504.3476782837,31700.1552191162,33735.6243546753,32905.5265861358,36154.5682075195,37645.9493657226,44035.1451723633,28578.4570195313,27110.710087738,22558.2529779663,22408.1170972764,30026.4241875,24759.9092942199,25481.8972001953,38327.9494075012
,,304.2173,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115576.247243072,75349.2572954708,97451.9307998501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45835.305204895,54145.1258423462,52499.9547633668,,,,,,,,,,
,,311.1444,2.61,,109490.7212995,104489.866731018,102333.882119568,99338.0406101081,100376.322097652,88017.4824797979,98067.2816394648,94842.4923336641,98724.8535833202,102481.815207634,100421.029976186,106999.314349992,103889.338320288,97469.8625531278,101511.262321106,104481.970762131,100039.866385734,100086.824840879,101644.183767883,97836.9251039706,98292.7586236045,99148.3359884645,95923.009450928,106522.685745117,104082.310281162,97341.5166504823,89879.0325871431,104338.864103007,101790.302282747,100415.171928179,106650.808940729,102682.00079269,103996.524463806,104187.442021337,100952.260973535,98845.5278596598,104190.088818543,109578.648085407,103194.588465149,101350.420719226,101751.845083463,113166.603036118,110333.376051422,103082.78823074,107493.396639249,111100.192274872,112868.696624817,106584.128708908,110826.412496338,106127.64664441,105489.469899522,105886.183047607,106782.653652902,107211.228953414,100809.415266549,101389.217384696,105115.19774353,108849.999621535,104791.853318621,106200.458420018,106227.68675444,105193.901343335,102378.125198958,109498.841455068,101725.117484615,112230.137461496,104598.883611602,110614.068993805,105534.780712529,115258.822041702,107851.582672951,111757.251866089,27257.0062217103,31683.1357042294,33954.9709806517,31003.3297242127,29701.1556438675,31424.9515218506,31749.1818964539,31487.7130154114,33718.8473434754,31343.1033571701,37947.1307252198,30892.7742732084,33450.8933120327,32880.8005724945,33161.0541194458,32394.2456184998,31729.4590979081,32384.0758341065,29810.7841307373,31804.2833255311,32746.9288924866,35121.8169639588,35006.9209932554,34147.4793438721,34798.2657454835,35132.1504352722,35970.6603178712,32355.223898407,34539.7238005981,29754.0540547943,32159.9945952757,32714.5842450409,32576.7352366334,34056.8288865052,35908.8517584077,31059.8430888061,33907.3966856439,33335.0134230041,35107.7070989839,29609.3289006042,30579.4137194672,35561.8530762023,33067.6735616301,33384.5342457275,32453.0677858278,38150.6479880371,33570.5580662842,37359.3384077149,34861.3607245789,37906.7283108522,34447.1426876985,40739.845361084,39166.4704765015,31008.0026512757,37257.8940828706,37377.1976351624,34532.229394699,32081.6603125916,38017.9462120363,32284.6783022459,37259.1334694825,36271.207553726,36569.8060789414,35960.996149292,36541.9458205262,31302.5497852783,34659.7254778443,34887.1643452386,32179.2535118104,37463.630014801,32226.0386720582,35386.4624386595,16717.2679213867,7542.47586657716,5671.97087158205,16011.1104995728,18431.7457016602,21125.0689953002,20374.0967807617,19901.8805487061,12788.703549675,22030.8639184569,8092.57812020875,13355.0736156921,10732.9822008133,4630.74594321938,9149.94483697506,7493.09165226123,13359.8093789063,8094.01537518303,3665.5489040647,20516.71819104,9750.79348718259,7990.32406909178,20619.3674207764,11033.9162372742,6174.53303704828,6006.61658155061,11439.1888010712,,3453.91146547491,15343.3129854126,7674.91270825197,7999.46504534914,14047.5959049225,19193.8279907227,7911.82533862308,5381.92430061341,9140.06452697761,8373.72928910985,6335.32051463163,21139.5150372924,7597.54870135499,14981.2181380004,23154.7170088807,6810.57322540284,8969.74396060173,9083.72410949709,12084.2760489807,8006.84916238405,13270.3242664185,22279.6006160889,3978.63070087688,7030.12466564943,22099.8443081055,13888.6249190064,21685.1661385041,16873.9465794373,10465.3241367186,6755.92391839601,7405.02869287105,14873.7174997559,6026.17513574221,8268.61248197938,5668.38893041993,16702.7893197327,15793.8078512573,14563.4882051163,13250.8254802247,19419.5880263062,14307.6694177933,8173.15626757806,8878.80014610286,5285.698255538
