"Compound Name","Formula","Mass","RT","CAS ID",HK-2X-P1-A1,HK-2X-P1-A10,HK-2X-P1-A11,HK-2X-P1-A2,HK-2X-P1-A3,HK-2X-P1-A5,HK-2X-P1-A6,HK-2X-P1-A7,HK-2X-P1-A9,HK-2X-P1-B1,HK-2X-P1-B10,HK-2X-P1-B11,HK-2X-P1-B2,HK-2X-P1-B3,HK-2X-P1-B5,HK-2X-P1-B6,HK-2X-P1-B7,HK-2X-P1-B9,HK-2X-P1-C1,HK-2X-P1-C10,HK-2X-P1-C11,HK-2X-P1-C2,HK-2X-P1-C3,HK-2X-P1-C5,HK-2X-P1-C6,HK-2X-P1-C7,HK-2X-P1-C9,HK-2X-P1-D1,HK-2X-P1-D10,HK-2X-P1-D11,HK-2X-P1-D2,HK-2X-P1-D3,HK-2X-P1-D5,HK-2X-P1-D6,HK-2X-P1-D7,HK-2X-P1-D9,HK-2X-P1-E1,HK-2X-P1-E10,HK-2X-P1-E11,HK-2X-P1-E2,HK-2X-P1-E3,HK-2X-P1-E5,HK-2X-P1-E6,HK-2X-P1-E7,HK-2X-P1-E9,HK-2X-P1-F1,HK-2X-P1-F10,HK-2X-P1-F11,HK-2X-P1-F2,HK-2X-P1-F3,HK-2X-P1-F5,HK-2X-P1-F6,HK-2X-P1-F7,HK-2X-P1-F9,HK-2X-P1-G1,HK-2X-P1-G10,HK-2X-P1-G11,HK-2X-P1-G2,HK-2X-P1-G3,HK-2X-P1-G5,HK-2X-P1-G6,HK-2X-P1-G7,HK-2X-P1-G9,HK-2X-P1-H1,HK-2X-P1-H10,HK-2X-P1-H11,HK-2X-P1-H2,HK-2X-P1-H3,HK-2X-P1-H5,HK-2X-P1-H6,HK-2X-P1-H7,HK-2X-P1-H9,BG-2X-P2-A1,BG-2X-P2-A10,BG-2X-P2-A11,BG-2X-P2-A2,BG-2X-P2-A3,BG-2X-P2-A5,BG-2X-P2-A6,BG-2X-P2-A7,BG-2X-P2-A9,BG-2X-P2-B1,BG-2X-P2-B10,BG-2X-P2-B11,BG-2X-P2-B2,BG-2X-P2-B3,BG-2X-P2-B5,BG-2X-P2--B6,BG-2X-P2-B7,BG-2X-P2-B9,BG-2X-P2-C1,BG-2X-P2-C10,BG-2X-P2-C11,BG-2X-P2-C2,BG-2X-P2-C3,BG-2X-P2-C5,BG-2X-P2-C6,BG-2X-P2-C7,BG-2X-P2-C9,BG-2X-P2-D1,BG-2X-P2-D10,BG-2X-P2--D11,BG-2X-P2-D2,BG-2X-P2-D3,BG-2X-P2-D5,BG-2X-P2-D6,BG-2X-P2-D7,BG-2X-P2-D9,BG-2X-P2-E1,BG-2X-P2-E10,BG-2X-P2-E11,BG-2X-P2-E2,BG-2X-P2-E3,BG-2X-P2-E5,BG-2X-P2-E6,BG-2X-P2-E7,BG-2X-P2-E9,BG-2X-P2-F1,BG-2X-P2-F10,BG-2X-P2-F11,BG-2X-P2-F2,BG-2X-P2-F3,BG-2X-P2-F5,BG-2X-P2-F6,BG-2X-P2-F7,BG-2X-P2-F9,BG-2X-P2-G1,BG-2X-P2-G10,BG-2X-P2-G11,BG-2X-P2-G2,BG-2X-P2-G3,BG-2X-P2-G5,BG-2X-P2-G6,BG-2X-P2-G7,BG-2X-P2-G9,BG-2X-P2-H1,BG-2X-P2-H10,BG-2X-P2-H11,BG-2X-P2-H2,BG-2X-P2-H3,BG-2X-P2-H5,BG-2X-P2-H6,BG-2X-P2-H7,BG-2X-P2-H9,D14-2X-P2-A1,D14-2X-P2-A10,D14-2X-P2-A11,D14-2X-P2-A2,D14-2X-P2-A3,D14-2X-P2-A5,D14-2X-P2-A6,D14-2X-P2-A7,D14-2X-P2-A9,D14-2X-P2-B1,D14-2X-P2-B10,D14-2X-P2-B11,D14-2X-P2-B2,D14-2X-P2-B3,D14-2X-P2-B5,D14-2X-P2-B6,D14-2X-P2-B7,D14-2X-P2-B9,D14-2X-P2-C1,D14-2X-P2-C10,D14-2X-P2-C11,D14-2X-P2-C2,D14-2X-P2-C3,D14-2X-P2-C5,D14-2X-P2-C6,D14-2X-P2-C7,D14-2X-P2-C9,D14-2X-P2-D1,D14-2X-P2-D10,D14-2X-P2-D11,D14-2X-P2-D2,D14-2X-P2-D3,D14-2X-P2-D5,D14-2X-P2-D6,D14-2X-P2-D7,D14-2X-P2-D9,D14-2X-P2-E1,D14-2X-P2-E10,D14-2X-P2-E11,D14-2X-P2-E2,D14-2X-P2-E3,D14-2X-P2-E5,D14-2X-P2-E6,D14-2X-P2-E7,D14-2X-P2-E9,D14-2X-P2-F1,D14-2X-P2-F10,D14-2X-P2-F11,D14-2X-P2-F2,D14-2X-P2-F3,D14-2X-P2-F5,D14-2X-P2-F6,D14-2X-P2-F7,D14-2X-P2-F9,D14-2X-P2-G1,D14-2X-P2-G10,D14-2X-P2-G11,D14-2X-P2-G2,D14-2X-P2-G3,D14-2X-P2-G5,D14-2X-P2-G6,D14-2X-P2-G7,D14-2X-P2-G9,D14-2X-P2-H1,D14-2X-P2-H10,D14-2X-P2-H11,D14-2X-P2-H2,D14-2X-P2-H3,D14-2X-P2-H5,D14-2X-P2-H6,D14-2X-P2-H7,D14-2X-P2-H9
,,394.2122,11.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82532.3496966551,97771.9530294798,91227.1917871098,91096.8599049223,94077.7438586424,101371.826233733,94657.0117462612,96186.6470570837,87836.8449924317,90698.765635284,82975.7303944547,89181.8837003481,88158.4712726286,91512.5738016965,81670.4744632879,79591.2167338253,78801.1108268741,85369.9091413723,75828.435349273,84653.1159161685,88425.7266708371,84492.742314583,86368.1627801432,81946.3839681393,73347.1968693541,71251.1475495604,98557.4454353024,79297.8883220219,70215.0192408753,87832.6786408079,73380.3914973599,80870.0327872921,82847.5171889644,67406.8184644477,65733.2128309935,76813.2796474003,67784.049387634,70131.5993495939,86361.4282773585,89901.5091040655,78609.0218179318,73146.1179025268,66480.4048626712,63453.7294696961,73727.2323551633,72276.9615070335,74536.1427545473,71476.9779230649,75280.0612835084,88342.0455356449,69476.4190700679,65609.1114977111,58097.3302236332,65836.9493949278,72933.8020418089,94488.1882692878,75763.5868962249,74185.8859668876,77450.0319573899,79447.7131915587,75717.9149729313,69014.3363144381,69743.3660760881,80939.8451844475,82855.6699113002,63203.2595401007,76224.194442032,78967.0444645536,78294.5827907101,66638.3394629972,76089.1644217531,66772.7510409847,65267.6977526695,55723.2923120113,40667.9589963074,61592.3573649293,40776.4374673461,57283.2843946536,42765.1713597718,51935.5441128695,51755.4899689033,51555.8449967952,37034.2969617919,41703.2814056401,57685.81175473,39946.3574846192,42462.861561432,47636.6001143487,49906.6718637846,50823.8411477278,41089.0636873624,38185.968108505,44606.846720215,35424.9905191041,42746.135301178,48076.3789082717,59021.3671094594,48838.8487739255,40727.096139984,35168.1762878266,50307.7924711004,48251.7316756132,64370.5838117375,50759.2114501651,33871.0856754146,41041.2837250977,27253.1902510379,36008.8304257511,64141.1359116255,44297.8928943332,36968.5833130415,49352.9392911986,56935.997939414,65839.0104061129,29650.0855942383,30996.9623476714,35194.1919039917,41105.6480217668,50721.4616449128,32725.8975623477,39963.397388786,44215.7308958515,38533.0829380797,46965.5634448236,41371.9842261814,56723.4388469236,38231.9179475017,34335.8964328768,25077.1805816193,178450.136528336,34448.4590148928,40801.1076274417,32472.3903751525,88109.5790532833,51444.3171862485,30800.8072190247,26046.0831823882,25201.9220101012,42377.6474620821,41045.7460121003,25739.2824374848,31807.9816831052,41708.8550788269,48209.593653015
,,426.2067,3.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69151.4349605406,99422.3037390291,,,,,,71444.2060288697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,216.1725,4.72,,,8383.96118808661,8934.46018915558,8589.01385226445,9086.09096234129,10017.3341037292,8365.0495731048,8724.11307841495,9077.92145588679,7561.21770080569,10057.5654851685,12781.9551824952,10342.4201858826,9925.38658012391,12057.1605828553,11466.2779913787,10191.5772347412,8350.31547158815,9949.84102925108,10088.5347892262,10534.3845011597,8947.2031470948,7670.38277500152,10806.1740631714,10376.2035311738,10361.50084552,10753.6282162246,,11985.7748632965,10834.5421880493,8723.63384918214,8244.08284909061,10798.497448761,11311.1257897415,10633.1144759217,11700.0768297882,7569.09935212708,11444.1564992676,13110.4565432891,9433.75923907477,12035.6602877578,11981.6534379425,12128.557906189,12649.3605843506,10535.7446232986,8386.00137319942,11510.1617524109,10390.7858856965,9602.37393640128,9410.1984915771,9732.69886119083,10853.9986333008,11232.2407405395,10783.0765308533,8664.80058547974,11046.2844061889,9199.1150988159,7522.42035958105,9684.73387139894,9394.75587655473,10644.0117692718,9918.55600656125,11116.4727355957,6651.22434205628,8031.22450592037,8119.00961535644,6542.0511600341,,9909.08727801516,8484.87292407228,,10363.101149353,89597.5930139769,106280.839458298,106675.770543457,99758.5662441407,103453.806755127,102027.71495414,102078.37055365,90395.2192555239,107245.362415832,80819.6664559936,102967.144600953,107678.750516724,90824.7032102963,96743.5584074402,103685.640677322,113765.514873963,93300.643106201,105959.201970306,90066.7287632447,104314.422232117,101731.034613648,106399.11964145,112272.033561936,109112.613198273,112004.555813507,108540.482086487,104999.121105118,80933.0413982544,102162.951150238,93686.833216736,83385.4701859132,99006.0192055814,99977.9078216556,106288.460276078,105405.51259243,88657.0394557952,89155.1739430849,97808.7218896638,94269.6650315858,91945.9716331789,95297.9805767364,106792.338999023,101599.79263916,96196.8162705232,97728.7520900731,96563.6570765993,88664.9021140138,99713.9077108148,91306.3345516971,100577.033987076,107894.202232437,107564.150530518,98818.8779331057,97554.2644878838,88716.2490534671,110790.934976456,98342.0267080687,95078.9750677799,97854.462461609,112210.03792514,110880.595893677,114888.812583908,116818.192762207,84783.9308728334,95872.5446346742,64974.3243540647,83650.7698478852,87785.8379246214,92098.6769949651,80916.8264626464,88723.9368417665,97477.9792652891,,,7447.77112811281,,,,8159.86029699702,,,,,,,,,6748.01035286712,,,,,,8155.74465588378,,,,6284.03743157957,,,,7191.71313574982,7480.39182177735,,,,,,,,,,,,,,,,,,,,,,,,,7804.42059152223,,,,,5968.73179156494,,,,,,,,,,5393.74087515261,
,,331.3241,8.09,,36295.1044386106,54346.5026287527,65074.4184691864,56579.4658590564,46527.7038742412,66636.9147487374,42756.7914651894,41557.7490056459,49835.6834047852,42697.134683778,14147.0113069001,25897.7113031919,49643.3806627887,29257.5055419016,33180.7679981352,26157.2979496715,26643.5663332921,16778.9079726868,18170.7140412903,13329.6774844324,37032.9302178727,13171.3346384506,17094.4956226196,12196.7813460999,28899.7512262019,20333.8171720124,14032.7974786225,38012.1834979378,63454.4039819076,26583.1966531219,47316.2681673603,42181.253229827,99639.272889758,42863.2839771171,39757.1700384527,64416.4627341332,46730.9766165924,61812.1482030824,66080.7036989596,46979.7874476853,73381.8619103516,52290.0402740048,46176.4802571544,33938.4955045624,23195.6869619624,38530.7597097957,30534.2243396655,34759.9324707109,44323.620772003,40555.7639558492,56285.159803101,69940.4178596348,97843.6246500854,30572.7422789919,38789.4746477863,51478.685600398,43366.5600593392,31817.0809094493,33821.8896123103,28159.7814709778,41378.3210219487,61260.8126217786,40822.4015658214,52879.5060699584,18581.8403258275,26609.5880722198,38590.8552824965,33748.1510393407,28023.4219168696,38517.1173075971,40678.6540038816,25331.7327553405,,,16923.6604796447,,,7496.02328347775,,7554.29467050171,,,,6350.78051403802,,7374.19890216067,,,,,7118.18982617187,7842.03764172371,,,,,,,5936.54901269533,8790.27703640758,,,,,,,8817.14027905267,,,6628.69571395105,7341.5088281555,,,9294.81315277102,,,,7852.19972830209,,8297.35772116087,5943.33382141121,,,8234.58492996213,,8128.63694363408,7285.98167770385,12737.7317320863,8108.13435467528,,,,,,7321.60265629573,,7829.41392823786,,10037.0824545288,,,,6992.76765074164,8148.38762722773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,266.1521,6.82,,,,,,,,,,,,67750.0669556886,67967.1866060486,,,,,,61956.4767442934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110149.541302735,102493.450211334,,,,,,103663.76892517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26139.2105778351,27981.6281849211,,,,,,22225.6218127441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,288.0645,2.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35825.1132318104,87453.0300584718,,33191.056989245,,,91903.4446993811,,,,,,,,98096.3217975297,,,39822.9338264687,88992.7701541492,,,,,28230.3850888672,34129.975424846,,,73598.876675156,,,82469.2825344156,,,,,,15408.7206554994,118836.702766505,30583.3542875812,37835.8860046329,,,,,,82826.3976973991,,,,,,80731.2810863486,,,76450.7591232711,,44130.4835465698,,35190.8898178657,,55713.2528020482,,,,76935.31342151,,,,91001.8824111855,79252.9975002888,6770.63181832083,,,,,,,,,,,,,,,,,,,,,,4846.08024197389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52104.2307432401,,,49057.8182343444,57244.315353378,,,,
,,383.3395,11.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118740.259171559,99362.7538155994,74939.5939122642,101412.24163817,93258.8101422533,112904.192829001,101274.466847776,118248.585848456,96316.5098893404,109014.775440456,70499.7782197541,95188.120397843,94787.6663386,90426.458508198,79763.7362630478,104088.826476089,77596.9333587741,64463.581356187,47507.8719236157,67679.1772219256,86512.7380616407,74859.3090074367,66575.2316502049,60316.6662852589,53238.1779653459,84928.3098458861,77657.2230912724,79921.801255855,79384.4346492005,86451.149072388,78072.8542215793,56424.5712068271,83606.4512061132,55248.9861354407,57094.4013045355,80295.2105711973,58454.2693043516,78918.9422904674,62753.7450965973,72322.6408186651,79770.7210441284,54077.1638791774,66525.8794898538,75098.2329378969,81617.2984288713,57381.0900376594,76180.5638424681,73727.2155435226,49634.0978329773,69494.6680099185,60000.4513289738,79251.7642583575,57593.2882143068,57787.9197733906,71702.6910727601,91121.2663604621,80992.4174432984,69125.0532631608,56589.7644214884,53939.9923977661,78103.2161894488,53626.8605148426,73631.1052790832,92786.2697911072,80315.8511259766,63864.694899608,69955.2255268859,58280.7444913221,54127.9412039859,92137.9678170089,88604.0157716092,63227.3449014554,70884.6665419182,64664.0989898254,59085.753158235,64746.4841528496,56289.251869703,59246.3739365202,47905.9545620861,54022.4586460935,58300.9905029245,47692.9284778279,52352.2916595072,47174.5465789403,54192.0736449937,48940.1491327615,65329.5253539264,78819.0866395419,52090.2711938523,57238.9520745821,44401.0082590075,57349.1711250351,77479.2336051634,52347.708273024,60482.9728811449,55851.1085724265,56495.9377035064,59000.2554269574,65157.8950914917,45757.1056459575,47519.6246849534,61745.3902332174,60435.4933379188,58411.740079198,46507.9446752729,78100.8576913485,72386.234560103,54732.6821083846,81740.184818466,67701.2661967618,64736.6476195069,56558.2505065188,64685.1945829522,56510.934818343,56969.9176994274,65692.6664521029,51191.3584897481,68074.8026386918,61545.4760768437,71001.1248370665,65516.8535764161,55745.161168319,62348.8821769743,52478.8001766172,46396.0816210581,53985.6691784752,45301.2837348868,48438.9127026267,49998.6771916612,98644.7330494385,51824.2963687413,46543.4184737774,47627.5330485937,63469.9458390089,75278.729157214,56061.8433486483,58811.3502458707,58308.2954261268,55805.8104968565,75825.3111534881,69678.8383999939,55656.1366945461,51731.5363614043,48642.2046744798
,,260.1161,2.20,,74367.2598725769,74751.0315858722,220452.799336553,70455.3477192402,,79709.4369674909,65913.1044862075,73865.6638408394,79722.3721303022,65267.8564388184,150979.257821217,76601.7705150981,,65637.5286508038,,59523.2715331354,67855.2211409631,66055.9990588526,,68540.6802568991,80129.0515381694,71010.1616060182,68571.3233522966,201804.803884569,69644.1964830974,64911.4483006309,72930.4932505367,62580.047605771,146635.334375122,72501.5809615155,56219.0719937963,57210.5831985549,69834.0032745079,,146483.455223887,71010.2238606046,64993.8384315308,70532.7037318459,73618.0268226008,70510.482691186,71985.0450883491,74324.5674786975,71136.862585727,72214.3111038923,63541.2676329377,67720.1719198531,65666.2791209873,65260.2996334041,146606.61816252,131312.128680712,62463.7296583723,62014.6628696206,184280.778954197,,68310.7462402074,83046.8967544374,70301.9865183574,79880.3552429455,78133.5208603603,81066.0835707652,65788.7869607221,70901.7254212888,70116.8895541129,72132.1476489471,81515.5937856784,65384.0648858319,76750.2986109719,77061.7368793332,72387.9337597481,74428.2633551385,66756.6633997087,80286.6802594803,,100197.306445228,94254.3494701858,94958.4987081687,95951.3031852935,91948.873879345,,89085.5261479455,90702.3786376527,,71991.7289651833,80946.5623304012,75443.2771309896,72532.6068234227,73369.8806411475,72800.3569963585,151537.043643467,,84963.5654414934,70320.1293670558,71633.019169482,80960.7663219373,,,72545.1456227193,72242.2428075364,59434.5288385932,144436.10498778,67216.0747213505,64924.5988138355,61578.853227561,136282.748655723,62591.0920691259,60673.9872946113,61089.5563659069,122831.494140548,72292.278345371,,191061.877417026,137055.752393905,65168.5322068232,63511.7878503636,137162.026982991,60458.647258179,57917.3772413151,89328.6146727998,58320.8561143815,69426.2718975618,75917.1152272905,75954.4664614141,70579.5229370266,68683.0992234433,55767.3052511346,64171.4017396027,81081.6119483192,71292.8047241634,77576.251097155,74727.2156245452,76050.3160589818,70992.0841287761,73545.3177775754,66334.8037660689,222448.979382018,81834.7599965041,82231.5991707983,68381.2388579436,,78027.9443728209,79936.8479247249,152611.728697774,78739.7372983175,79602.1460918204,83220.9557797311,77153.0959554984,75380.1276306053,79830.3315091466,,,75334.5165018795,73424.7788826725,81707.3658952429,69955.0205502983,,,,71695.6124731893,79042.9678441486,,144270.479271926,70410.6326640936,84730.4638076324,66960.2076468348,,66616.9335917719,,,138006.569579177,148155.174424156,,,69320.2397872307,,67376.1823459594,69781.1080065606,70367.602920436,64485.0935619605,68076.6857792679,63210.9023411702,81659.5496892239,70817.2888564172,73562.0649744392,,68223.35007482,67171.1228263716,65020.5164759872,74888.7135697823,70952.790079747,72956.6956856202,,74124.0412965619,67505.4406935724,66005.9463497152,145300.052554836,147377.323220756,,218737.641167453,94546.8500950291,81823.4383234261,77754.1707583419,,103358.089981465,73451.8995693195,,72927.5505192352,233079.813604275,,84042.2998154992,87450.220293201,77749.0809554157,81032.4605755816,80285.2945556328,73716.8411708905,,
,,288.0643,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44979.7633328552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11829.4764488526,32789.8601173096,,,,,,,39861.8410823518,97886.6844107775,,117626.987154628,143361.191493559,,50587.2439097952,63457.4364487208,73694.14257781,44644.8697672282,,11808.7948234832,80186.6869490521,,73296.4591836006,,,,,,,47288.3472465892,26042.7765571289,60283.6339149927,,28424.6259313234,62970.113389835,87700.1317933847,,,11050.4323345862,,,74666.3503732723,,,,45751.1924845031,47848.9015140788,,51721.3569361656,71385.8250024821,,,,11861.320440693,,76296.7007633912,37274.604704129,88968.4222003988,,,12865.2263552015,,,,,14726.306193714,47835.4034716186,,41305.48945445,59595.9590824585,,,59490.4433371582,79431.3081332272,43893.7070566031,,92816.513495527,56077.0291244941,,,4106.69287873536,,,9567.22318469239,,,,,,,,8242.10110864258,15004.6662539062,,,,,,,,,,,,8751.9767927246,,,,,,17129.9100053711,,,,,,,,,,,,,,,,,,,,,,4347.17729373814,,,12990.1200253906,,,,,,,,,,,,,,,,
,,129.1516,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116624.22835144,22261.927394989,19674.6384354858,110073.443534042,85910.6709503175,73963.0578600694,61831.7778004759,47888.8065042571,32271.0622506409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7992.78323620606,,,,,,,,,
,,227.1269,1.27,,43557.9790202027,60086.7401374519,49354.3325003632,52732.0572819825,51432.8788503418,51432.7525576494,44471.1269374848,46485.8272107239,54710.5972288889,49663.9124073562,50391.1541821593,48186.2494246216,49891.9804991456,45495.1040556659,45314.9520854396,43688.0613330078,57192.0103905029,45969.2346837311,52116.978152771,51815.1470570068,50404.4539773794,51785.5306965259,50089.6974837646,44303.1658764649,45937.9385882263,46790.2674577026,50451.8810174701,48545.6434723664,50130.3173850404,51154.0278758698,39366.7232380372,42430.92949057,48340.9454908448,42420.4147959748,46654.3869510498,50188.8168564148,46814.6667298889,54313.304901261,49825.4298032227,50429.1465220947,52267.7053387757,48292.8575239419,45667.6395200196,56774.0345245972,43174.2046354828,50999.2281341203,46529.0658500977,47991.1267203979,48357.0719446717,44987.5622189332,43093.5235043641,40923.7053303549,55264.81053302,50630.415371292,46901.4419792121,54540.2003343126,44723.0020549177,58624.6989038085,55578.3825504762,54253.7739775848,49364.8086785888,44992.0147750244,49683.5476125029,54686.8945775756,62680.0984375153,50360.47880336,50760.5361573486,55632.594856842,52847.0078256912,55154.35678833,52158.3847097168,54243.2252390138,104045.879154053,94148.2846251295,81471.2078797457,83324.294848755,85929.5245456695,76049.6572938231,95391.8895560074,75047.8163287354,77830.3114139404,91814.9453521728,70071.9629143068,75435.2075839053,78523.0637301317,70726.9110858765,61913.3381380615,84041.1187939148,62670.866797119,60384.9089809569,85113.922378296,64692.6498373414,64102.6443876341,64217.5195640259,58419.1158136776,59143.5988246766,61539.082040451,57516.2978831481,61405.428491272,65263.08290094,57428.8682837218,54742.2621156769,57383.5340912475,55247.066534668,57925.6324731904,54549.1579028931,52874.7826619097,50217.2764145508,72466.9174384459,54529.4641816406,59983.3350808105,58692.837925598,63579.9010404967,52302.7663582152,56267.4245229034,52453.6414960328,53728.3147371827,90122.7799355165,55004.4230619506,56316.2295697551,69565.1321970418,67503.3179925843,74566.4971796316,62688.0739570313,59928.5055482788,62751.6440905762,72715.9665862803,58803.3771604614,61756.010837799,70817.9312669218,63233.3374937438,57820.4589511403,64419.9948986664,65229.1674157994,65336.9723930055,78022.4620070344,79687.3225527953,63839.2999564085,82016.5614107664,73904.4718337402,71257.196432312,74339.8912327881,72304.2919256053,77341.9449401854,69120.9591649626,60580.6154418945,61043.6581154481,55929.8086489039,80364.0026935959,62432.2574387152,56783.5510391235,62404.0935676857,58790.9463079834,55894.6427437591,55044.1087747191,57333.5826613768,48954.959241321,65571.9806313783,60092.5476200257,49944.4402373046,56127.2926125183,54236.7717885133,64164.5883839111,46052.9026160888,56634.9735541993,53825.4531801583,53712.9373927605,59809.6697107826,49847.3446189575,53889.398709961,42357.4502623291,58503.8810115092,51071.9435141602,59272.061911036,50413.3772421569,52876.703731659,51209.4679396209,48741.0386379371,47788.5760725097,45065.0675461272,53655.7654480571,46359.0897506408,54654.6459666444,51451.3738193665,53473.9374376221,46845.8414864502,49908.5391744272,58968.2286618955,49526.7118648682,54115.3299732055,50136.0659687804,57995.0401907959,50366.3468900298,46116.6628111113,43487.3180031738,46878.2824223939,43331.1265540771,47972.6212357039,73018.1237803507,55462.5055270995,58002.0519437561,61952.9798745335,78017.3941763042,69815.3561322096,51627.7348815596,49948.0929362792,53495.0847306977,75711.0524956664,61940.7309284707,69826.9041332398,66822.3270684313,62744.9668586355,59896.0465964119,71992.0779986571,53715.9512169799,84328.3561480409
,,391.1605,5.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48182.4794706117,47956.2569274903,24686.6464649046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60299.2582339857,63669.8540291751,61360.1802420961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42042.5235293884,44835.8848545379,44298.8383223875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
