"Compound Name","Formula","Mass","RT","CAS ID",HK-2X-P1-A1,HK-2X-P1-A10,HK-2X-P1-A11,HK-2X-P1-A2,HK-2X-P1-A3,HK-2X-P1-A5,HK-2X-P1-A6,HK-2X-P1-A7,HK-2X-P1-A9,HK-2X-P1-B1,HK-2X-P1-B10,HK-2X-P1-B11,HK-2X-P1-B2,HK-2X-P1-B3,HK-2X-P1-B5,HK-2X-P1-B6,HK-2X-P1-B7,HK-2X-P1-B9,HK-2X-P1-C1,HK-2X-P1-C10,HK-2X-P1-C11,HK-2X-P1-C2,HK-2X-P1-C3,HK-2X-P1-C5,HK-2X-P1-C6,HK-2X-P1-C7,HK-2X-P1-C9,HK-2X-P1-D1,HK-2X-P1-D10,HK-2X-P1-D11,HK-2X-P1-D2,HK-2X-P1-D3,HK-2X-P1-D5,HK-2X-P1-D6,HK-2X-P1-D7,HK-2X-P1-D9,HK-2X-P1-E1,HK-2X-P1-E10,HK-2X-P1-E11,HK-2X-P1-E2,HK-2X-P1-E3,HK-2X-P1-E5,HK-2X-P1-E6,HK-2X-P1-E7,HK-2X-P1-E9,HK-2X-P1-F1,HK-2X-P1-F10,HK-2X-P1-F11,HK-2X-P1-F2,HK-2X-P1-F3,HK-2X-P1-F5,HK-2X-P1-F6,HK-2X-P1-F7,HK-2X-P1-F9,HK-2X-P1-G1,HK-2X-P1-G10,HK-2X-P1-G11,HK-2X-P1-G2,HK-2X-P1-G3,HK-2X-P1-G5,HK-2X-P1-G6,HK-2X-P1-G7,HK-2X-P1-G9,HK-2X-P1-H1,HK-2X-P1-H10,HK-2X-P1-H11,HK-2X-P1-H2,HK-2X-P1-H3,HK-2X-P1-H5,HK-2X-P1-H6,HK-2X-P1-H7,HK-2X-P1-H9,BG-2X-P2-A1,BG-2X-P2-A10,BG-2X-P2-A11,BG-2X-P2-A2,BG-2X-P2-A3,BG-2X-P2-A5,BG-2X-P2-A6,BG-2X-P2-A7,BG-2X-P2-A9,BG-2X-P2-B1,BG-2X-P2-B10,BG-2X-P2-B11,BG-2X-P2-B2,BG-2X-P2-B3,BG-2X-P2-B5,BG-2X-P2--B6,BG-2X-P2-B7,BG-2X-P2-B9,BG-2X-P2-C1,BG-2X-P2-C10,BG-2X-P2-C11,BG-2X-P2-C2,BG-2X-P2-C3,BG-2X-P2-C5,BG-2X-P2-C6,BG-2X-P2-C7,BG-2X-P2-C9,BG-2X-P2-D1,BG-2X-P2-D10,BG-2X-P2--D11,BG-2X-P2-D2,BG-2X-P2-D3,BG-2X-P2-D5,BG-2X-P2-D6,BG-2X-P2-D7,BG-2X-P2-D9,BG-2X-P2-E1,BG-2X-P2-E10,BG-2X-P2-E11,BG-2X-P2-E2,BG-2X-P2-E3,BG-2X-P2-E5,BG-2X-P2-E6,BG-2X-P2-E7,BG-2X-P2-E9,BG-2X-P2-F1,BG-2X-P2-F10,BG-2X-P2-F11,BG-2X-P2-F2,BG-2X-P2-F3,BG-2X-P2-F5,BG-2X-P2-F6,BG-2X-P2-F7,BG-2X-P2-F9,BG-2X-P2-G1,BG-2X-P2-G10,BG-2X-P2-G11,BG-2X-P2-G2,BG-2X-P2-G3,BG-2X-P2-G5,BG-2X-P2-G6,BG-2X-P2-G7,BG-2X-P2-G9,BG-2X-P2-H1,BG-2X-P2-H10,BG-2X-P2-H11,BG-2X-P2-H2,BG-2X-P2-H3,BG-2X-P2-H5,BG-2X-P2-H6,BG-2X-P2-H7,BG-2X-P2-H9,D16-2X-P1-A1,D16-2X-P1-A10,D16-2X-P1-A11,D16-2X-P1-A2,D16-2X-P1-A3,D16-2X-P1-A5,D16-2X-P1-A6,D16-2X-P1-A7,D16-2X-P1-A9,D16-2X-P1-B1,D16-2X-P1-B10,D16-2X-P1-B11,D16-2X-P1-B2,D16-2X-P1-B3,D16-2X-P1-B5,D16-2X-P1-B6,D16-2X-P1-B7,D16-2X-P1-B9,D16-2X-P1-C1,D16-2X-P1-C10,D16-2X-P1-C11,D16-2X-P1-C2,D16-2X-P1-C3,D16-2X-P1-C5,D16-2X-P1-C6,D16-2X-P1-C7,D16-2X-P1-C9,D16-2X-P1-D1,D16-2X-P1-D10,D16-2X-P1-D11,D16-2X-P1-D2,D16-2X-P1-D3,D16-2X-P1-D5,D16-2X-P1-D6,D16-2X-P1-D7,D16-2X-P1-D9,D16-2X-P1-E1,D16-2X-P1-E10,D16-2X-P1-E11,D16-2X-P1-E2,D16-2X-P1-E3,D16-2X-P1-E5,D16-2X-P1-E6,D16-2X-P1-E7,D16-2X-P1-E9,D16-2X-P1-F1,D16-2X-P1-F10,D16-2X-P1-F11,D16-2X-P1-F2,D16-2X-P1-F3,D16-2X-P1-F5,D16-2X-P1-F6,D16-2X-P1-F7,D16-2X-P1-F9,D16-2X-P1-G1,D16-2X-P1-G10,D16-2X-P1-G11,D16-2X-P1-G2,D16-2X-P1-G3,D16-2X-P1-G5,D16-2X-P1-G6,D16-2X-P1-G7,D16-2X-P1-G9,D16-2X-P1-H1,D16-2X-P1-H10,D16-2X-P1-H11,D16-2X-P1-H2,D16-2X-P1-H3,D16-2X-P1-H5,D16-2X-P1-H6,D16-2X-P1-H7,D16-2X-P1-H9
,,242.1660,8.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9382.72978631348,,,,,,,12186.5931319059,23619.1870631406,8513.79054156509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91901.3931738177,95597.0303018641,99657.1111140917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78224.8014724004,80770.1709811353,76404.8812468231,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,423.3562,9.98,,52795.0391379393,24353.7617403564,24295.3131078644,40307.6451893002,34178.2248167724,33106.5608200073,31480.3528175656,30646.5020131533,24930.4580578306,23476.4622964022,19722.3571169967,20473.2763931578,28014.5974420167,22724.3496240843,23184.1153809813,22181.9506436463,23387.0856682742,20134.9840186462,21509.9656087648,19704.8196901858,19610.326477722,20440.5167666474,22106.4302888491,18497.8518268431,22227.3430727692,22205.1581896361,17228.7240520937,21226.1687963257,20735.1849341128,20942.037174225,21190.8999746705,22819.5546883392,24327.0815957032,21975.105788086,21158.0844510346,24917.7851883544,22217.5732276002,20933.5362762909,21888.3770634154,20970.6799253999,23398.5209978026,22460.758610733,21334.7136998747,22604.2060896148,19884.8072509155,23617.9710441818,22801.792643776,20147.0009237975,24524.7738385622,25278.50433609,28498.5741222687,28279.4070049894,28683.2769291991,23523.1639041598,23339.9915335694,21230.8667183381,20200.3005212861,23433.2829508667,24927.1294683838,25629.6092515566,20740.3258737185,23352.7982722778,21302.8556172182,21044.804949707,22746.3008008269,22266.5287094726,25590.0033856505,27229.5268781741,22032.8296478884,23495.1263677367,24169.6946039428,21348.9436256106,52569.5287688446,30112.246532013,28166.2472612611,26231.8308695984,25987.1937471314,25593.9830640107,25191.5181228636,24988.428280426,28134.7696912535,29024.580395874,25872.7147689058,26688.8331891632,27788.8768950804,27986.015831581,27105.2293227539,29631.7445469359,26204.5702836912,30060.25049382,27616.4517105102,27632.168643524,26829.4804150085,27861.3424641725,25911.6624621279,27457.5993595579,27767.4643095705,28323.5316973573,23520.2263410644,25837.9171064757,27564.3659466246,25335.0514766922,27376.9420619202,28578.2635780794,26441.5856940841,29884.0465850526,28638.10456485,28725.2825216676,28650.8639183044,28511.4140676268,28113.0898893435,28877.4673655546,27091.002392029,27503.2843535843,25358.4820066834,28001.1058183592,25758.4966750031,30734.7850573881,26857.326249344,30607.4904709323,31324.4466005861,28881.7099662778,30266.9088265685,28631.7633953249,30082.3523206179,32414.0530340577,30534.6282410887,94602.1809393764,37663.9367440797,30671.4674633715,31636.0013745498,27918.8966355284,29697.865375824,29157.7702127001,31317.1325497744,32251.6602426151,33126.3186301573,35071.3226696627,34019.3265883177,32028.9709645383,33926.8604635312,33702.1089649353,32293.4030894165,29622.2490086058,42180.3640084224,8524.32084680168,10712.1474366455,11678.301244812,10690.0732620544,9457.98108471689,,9712.74093247994,10402.6477397003,9020.21225021354,10908.673599945,12250.7653764037,8076.38957373054,,11558.0659158631,,11713.0876825865,10208.35272789,9482.620612915,12333.5387034301,10632.9798811646,10974.2650387575,10718.7164069215,10984.5884709777,9739.3790709534,8929.96245266719,11331.5687420272,11323.5385200805,12423.9919108887,11343.4362162323,11579.1991271667,11774.9244132079,10125.55501297,10898.9267101288,11220.4360150451,9101.76671295926,11729.0307953796,13555.2115570678,12484.1189908905,12810.3343171845,11608.2096613159,12480.6578252565,10973.0539992597,12223.4947728728,13425.9003275758,11076.4702020264,11904.5524675828,12806.2842141723,11181.2559726564,10765.4918064881,12511.2050658875,10250.6018814698,10955.2332705079,10924.6656467439,31620.8738845368,9543.58616226201,10445.260744568,12862.8063477936,11271.3260958251,11643.6110611726,11244.3444908294,11436.1389090118,10052.3655445786,9778.09641307063,11821.2027148513,11888.1439915467,12189.2474324647,10941.4773157043,9804.02936825561,12307.2236358719,10740.5738217926,10625.2391804657
,,248.9255,14.65,,25479.7243909981,10145.8030963349,24995.2173989862,10696.5005800822,5143.79974120133,37261.1894567878,40596.0695406305,5749.16364481811,40506.6171353343,4464.26809606945,4673.5902449804,16030.5094898534,46627.0874215771,9184.56708197817,42195.443949451,7295.10967299033,20908.9872127535,,7582.93633080244,34537.0461705448,24913.8340442556,13189.4787064492,12725.7986207484,,,39947.7841966187,17264.5495151812,41004.1160283417,4822.93775410965,54287.0368234706,,,29370.8280072179,,29177.6642369996,7021.04663286851,8971.96551296915,,37191.1218119663,2396.73706408084,,48558.5222348201,33276.0942950928,2602.6691336489,,8061.98484778631,31995.1826298808,,,44123.2143862608,21112.4271129993,,33573.2450284397,3073.3671573942,30453.6894348039,13339.3427727398,,32246.0146609293,30739.0869100083,41249.0499215697,3013.19134699346,39354.5205002798,18837.8010969041,28626.8541455594,28350.3095453124,,9322.52499571464,,5341.97240714137,31065.1475093731,38753.3176229774,,78735.8172782684,18495.5017022704,92038.760080446,88935.4229072188,93304.2013139897,92235.0593300447,77684.6476356797,52630.6427889408,118030.115642151,94881.7614342327,95636.6858377463,91463.5708434459,89400.5062636955,37925.3851982121,89975.3760300435,97982.3967291569,72700.2507902979,93589.9877348791,106662.652106204,90246.080230924,86514.0638373195,100604.573729951,86684.8791568201,67326.827999547,97069.8836121058,97731.7066007522,103484.565623415,88994.6195288226,83324.3921989986,110811.180958862,102620.948322854,68702.7930112479,99069.0051986741,81084.898397851,101054.271161089,92838.2749912922,84648.0586121448,92757.824472981,96505.8642683018,89118.4596874952,98543.9011867006,100301.75623519,131367.53366214,20977.7318089605,35185.8684156191,98426.843596205,101024.683621133,35563.0632380974,80779.584293966,73690.1192030208,96702.734251285,39893.6419074044,92558.7225120259,96911.2293025351,117298.653732666,115852.088540094,51811.668536483,77143.826750175,98078.1243243536,98527.8144905569,82915.3600275927,92420.4007636358,90657.5234408036,21356.3219392086,95895.0306598245,44437.6182545143,76703.823584547,97661.6461981632,22130.4569803466,74125.6026054658,91767.1011974864,65996.7444520236,94728.2557650375,22669.2792693968,15102.0399805299,99649.9877390927,128550.353771906,168683.517809856,116878.602548584,23308.1881295337,19470.3066679827,19098.6556672121,124069.19631037,12639.0061801759,18097.8804152097,15388.7996801355,9799.94465278948,13784.172574837,18630.5731322919,20806.6438521655,19913.1469934752,17528.0692782229,13047.0730748813,14511.5025666848,14688.927797085,112326.893866918,12183.8735868494,44286.8133355711,15882.1924889838,129246.450221705,17773.0477501149,98745.6341481745,12793.9654704025,10956.0530529787,9032.11850683606,8888.73020231095,14665.5018752642,15485.5076811692,10887.3688256839,124847.708663157,4228.00189233409,93085.2450654497,8661.46034914248,14996.6561646946,10482.4490671878,94853.7995602937,138470.08389339,8369.32620611593,23943.639956458,137294.834787982,119925.393323411,21642.0759785302,126005.092947248,108294.554109426,112666.353153297,10407.8628521415,10537.3796664971,108734.958838048,98655.1516132464,18037.8361816498,14953.2151067369,10548.8247046952,12503.169799942,17032.9032359382,116392.411875012,13893.8241876639,119027.450566333,134805.955770727,132053.14353918,13767.5435767821,14683.060050293,142215.164193156,9735.39491917915,9097.00880346655
,,302.1154,5.71,,,,,,,,,,,,,,,,,,,,26645.2086533814,,,31923.4611167296,27502.3213596496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43373.5418291017,,,48344.879045761,44696.090511902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97997.2564819719,,,78815.1549627687,84766.8691069947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,498.1015,6.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16093.5044794922,,,19785.2649225312,23594.1133970652,,,,,,,,,,,,,,,8265.61074838252,10742.6050135193,,,7366.06516815186,,6910.50430444333,7844.81884698485,8379.38413256833,8469.50870402528,9222.74706964112,7532.30669763184,7060.08222143556,7276.7429556885,9279.61677197261,9573.04622854613,10311.2760891724,9017.20278308102,10366.2505208893,,9264.23729212952,8979.39823762514,10060.45299086,8134.59153784179,9329.79383435058,8634.72493894961,10106.2879486084,8261.61576239014,7794.67519519043,10825.4708169937,8578.35017115781,7565.56995992273,10269.6994332276,8817.45135194396,9448.76883224486,8800.59803161626,9073.41724766543,9504.3952546997,8729.52743826294,10661.3471644592,9316.26529138188,8883.46618716429,8070.50950341798,9970.6003132934,8890.55774295046,9601.55495414732,10269.7793457641,9522.69632458494,10299.0698562927,8955.71816198732,8890.47329901127,9300.36654223636,9156.70213607779,,20375.7645764465,10378.7898525391,,,9918.82718768311,11045.960482544,10041.3763577271,9432.97383271786,10036.3625509186,9224.7565266113,9284.82449918365,9486.52233331296,10846.3173734742,9397.50322872924,8835.71604193119,10025.8199523926,8609.13391238402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53493.2904041748,,,56581.6505010985,122854.186569031,,,,,,,,,,,,,
,,162.1255,3.12,,46809.5769176939,42984.400471222,42639.0635242004,40805.4549508058,41677.6016131898,44105.6585819703,35017.4357393188,35464.3871212005,39216.8340384065,33290.5102826539,34627.9114955521,43131.4905909728,41934.3662403869,35929.6160986023,43035.4104754181,44271.3247450256,43844.2661998291,39203.5352250213,39132.8694649659,37125.5807826386,44205.5766314392,36248.0821268006,43055.7709323655,42230.6919877625,40746.1753474121,39794.6022986298,31941.6554089661,37888.3404747925,38637.956842125,39460.7423639068,40987.1427070465,41719.5311453552,42980.5262019959,37358.0434698791,40669.5773149796,41459.2373566589,31623.0595640868,41450.1664708863,37815.3299390563,35498.1475865174,39694.9945063629,41949.8335304566,41854.191086792,40604.8582497253,35569.1686611023,42645.8727705689,42748.0958760987,35881.3730639649,41176.3618998414,44738.569616333,39786.4086636963,35886.8035401612,30032.731277832,37251.7464766845,38721.3183666992,34893.3034675904,34188.7061121827,34311.2985924378,29819.2962780763,37588.1213644562,37973.3060300445,38180.3184141694,39151.0414798583,38281.0276950532,37036.6975064392,40912.4654471435,38117.6301811523,36676.7507359314,42600.0677466126,42876.647111847,40962.0943318786,36359.4520759429,51927.3020433045,39631.0355382539,39241.922298523,40222.9695453947,53238.339708252,54008.2132934034,53990.4144808502,43970.1544441833,44900.921140045,45126.3609562986,54525.9587048341,41153.3401670531,48604.9028896484,44154.4674736176,43709.0853317108,48065.4463911744,53649.879792511,50171.7384226075,47990.7166154175,41972.6923499452,54008.0773446808,39269.7449817353,40566.6373370209,45480.8432787782,57161.9130466612,50553.1879881287,45028.4798056641,49961.282737793,49575.1771959077,41339.0445261842,50064.223291504,40243.0758840789,46386.2918931962,55360.6820113831,52768.6746065979,45343.76838945,57544.3928755645,53454.7251882935,56621.6828140259,44467.7568837891,51010.8213889161,48334.0423200225,45668.3709799192,52667.600263977,52665.5338933411,44981.6521399002,38984.4799303971,55468.270828064,51224.2580295564,51857.776248535,46743.0116415711,54678.4735890501,42918.8806750489,55120.2931480103,61098.3907973938,129801.709908572,56848.5929357301,41131.1503120728,44588.4588293458,49952.4284381104,47192.4422767792,47618.6863033903,52775.1636933289,45883.3221674804,55500.3647799072,45913.9288609315,57111.1960218429,45585.2932507325,49563.5518504639,45748.0494246826,49069.3553526306,43010.0410241088,27670.7633893433,14434.1926261597,19063.7397890624,20945.1270299378,15975.9210197754,17574.8861887512,19103.0559101257,14369.7293591308,14333.2000004654,18937.5239687653,17723.6937781372,19241.6688445282,15573.0900254364,17246.6376242752,17738.0742699585,16987.585764679,16896.3013202667,16072.7761364594,16187.6335342407,17614.5380473938,15124.2863515319,18861.5538905029,20302.7611592255,18553.547398285,17659.3522127991,19687.5461428223,16952.8140179672,16233.9185410156,17012.3799415284,16810.3773310852,13433.4719236603,16172.1042660065,13587.8932283936,18801.6057750549,20651.6445383606,17396.8596936646,17786.8132471313,19108.8549423828,17536.1284715042,17630.1652349854,16614.1625781555,17327.7355001068,17463.0312873535,17766.9971461487,14582.7773598938,11027.6274064407,14207.711205368,22392.3587446441,17991.1392298966,18863.8565978089,18694.028571991,19759.0895460128,21748.236361267,19155.780117981,23257.6683503952,19818.2758536835,22092.6648452453,14977.6927307053,21378.640437973,14965.0161755371,18030.5085465698,13303.3727624207,26528.6836456833,22349.7254542771,18330.5315464173,21092.1426565857,19831.6346465454,14336.4781145172,23139.8026773223,18708.5019318237,16892.4182958985,24571.3877618103
,,273.0797,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9727.100138977,26663.0192382659,27745.0801786497,15876.1900483704,12314.9660858459,13125.5053504944,14178.8723638076,12397.104512146,20149.5948934327,11073.1843114013,80029.7454570919,77411.7495128405,28814.004509491,43617.8203986817,58511.8777519532,69638.6969090268,69052.9172617797,84509.2508718263,26761.2291088562,79375.8851978152,55720.660883148,54255.0300957639,64914.6374135133,79737.7891079103,78753.264822693,86315.9530046083,74259.8982422489,31785.6443997193,90460.4315882263,74334.7848317567,59659.8249205933,69098.0840899196,74750.3155325011,74871.1011555783,94088.0262963255,81713.3140267792,24795.0828196106,63197.6827866206,65307.0010747071,50000.1510179441,65365.4326082612,67231.7455798188,63796.2904327546,72713.4642238153,67129.2885278321,27957.7830727843,87386.6791950685,69467.5381722413,52707.2084991836,67767.0530021668,76482.9647274472,67573.3786923672,93868.8907235722,75725.9257525028,,55479.4121330567,54328.7731455077,8885.48474308778,11289.5945527038,66871.2135844118,57842.9134505919,67980.1641354977,67366.2007183229,12317.3886233444,28464.2719655915,24888.557248993,18936.2998488083,20756.7822262574,27112.7656167298,35819.6652861174,31399.2842678376,31233.552878601
,,2385.2490,4.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62545.7635382156,,,70180.4634272687,72281.5021204836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109328.317122071,,,110406.198742881,104544.097369263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49246.8684858476,,,48106.3813107907,46376.1398957291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,157.0736,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89165.1557049409,41652.8349588685,57922.5298368393,68170.2928125306,65341.6247211913,48137.9064982025,45088.5830350343,41963.8990593866,43505.6040795288,73488.4456759949,10475.5693717346,19432.6670760497,35117.122975708,23660.1637884521,14878.9996565551,11465.8648330078,12275.4053427277,10621.1544465027,55751.0706200255,7267.75101699827,15381.7714033813,28116.8338539734,16434.7730625,7594.8330899048,6599.89966920471,8853.83874929809,,45149.2822797852,,9565.99375460817,20214.1553554687,15417.013981781,7012.64290136719,,,,46453.6132198792,,13068.2193480072,19956.2116099243,11877.3905027466,5800.66688406373,,,,50819.4226887358,8189.55659033203,15006.9747732849,21160.4080158234,15138.7168108521,8895.97196575929,7944.00424722291,,7756.77231481934,106575.987949417,15377.9396438599,31626.5092921296,72996.1540261231,52689.771308075,11137.027702201,13995.7235654602,9865.45560437013,14206.2387615967,102583.877071106,50772.5199228516,65524.9096772462,63361.1873939514,50922.1302628783,48617.4141126523,41212.265272461,41065.2798577576,47546.1885594941
,,449.3131,8.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12273.5170972714,14148.2493154937,17824.5517430381,,,,,,,13525.9620783347,10059.2352966308,11221.5341339113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78231.844642394,79620.7497940222,86842.7683340732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40175.3697043379,41220.832314666,41556.1282238257,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,335.3040,10.05,,35092.2773300171,21924.868141693,23316.8499089356,30995.9086242599,24153.2786374206,23165.2159589843,20771.4582148438,18568.7769458619,17093.2929997559,20661.6326269838,16881.7920139922,18948.9292873535,20674.8322005767,18609.4329900817,18314.6203533326,19080.3296576844,16645.1474152221,16707.573902298,14965.5070341797,14754.5252428284,16684.9086324616,18305.0955048524,18626.5136309816,15996.6629601441,17751.4944589692,15669.1596147766,13960.0756527558,15862.945081604,17285.649774826,18458.7436651154,17341.3537994384,17250.3848483888,17378.820294426,16686.5232453918,15501.5046946412,19949.8530829774,15259.8837705155,16418.2906030884,16239.2653202667,18238.2302757874,19152.7575084534,15649.5844061584,17604.0214888915,18808.8295656127,16292.7327409059,19085.8195378876,15979.6940838014,16304.2093740846,19211.5203311768,20654.1103516845,20316.829827881,20386.617626358,23607.3911090392,18627.7778516236,18168.0279220734,16288.238386627,16962.176797165,19358.9902827453,16284.4152620544,16054.5760638427,17263.1168816223,20681.3316715392,18537.680546158,19161.8557547913,18780.7201894837,19192.7797857515,20493.6039458009,20481.4126943435,18325.4180163879,19577.4437628173,20521.2174697876,16271.0046067201,44583.259142944,26916.9362074889,28142.9278615724,25105.9125592041,25980.0069938052,27373.5035419315,27037.5436063845,24727.6998182371,28462.7694359435,25992.4497534483,30856.048100281,31413.7520342103,30394.7202138061,29066.4965796816,27246.1668734436,30252.7899650572,27456.8514422457,27703.6690405883,28560.9568102721,29141.7094024968,25859.1308883362,29083.8988976746,25615.028305237,29349.294284912,31945.4222564698,27824.2896314391,26733.3312008972,28303.3741626891,29132.499638855,27126.2980262069,26927.0667946167,30385.1270433657,27247.4817413941,30010.2489087218,25804.4198836062,24485.1348347169,33811.1737454527,30924.1335547488,25713.8041408997,29412.1828092041,27960.9240129091,28114.5315303652,27358.0474454042,27511.1235388186,29096.1177321779,26104.5942772978,29066.1757938386,33003.202761017,30153.5328543397,29433.0441528321,32400.3055011749,31390.2823905031,28021.7898439942,25703.5383370361,32673.6377717592,90904.3890329138,36467.8424504394,32116.7658755496,29995.4815845186,27965.9144192505,32289.527109955,30083.2381036378,31774.5199532778,32929.4801510009,31826.4485567015,30879.980387283,30479.1009427491,31275.3199081041,30241.9761109618,29997.1304256744,30242.4410300825,32199.3216869199,20316.1942424925,12127.3997976837,10183.3486865235,11772.9483239135,9537.31758233642,9187.54719268788,12507.3455996094,,,,,10165.5320921631,8304.46065750126,8609.843427002,,8541.38462960812,10672.6679686585,10541.2711098939,,,,15154.463450119,10783.4501450499,,9292.10705853274,11730.7009221497,,10038.5645776977,9897.28987194819,,13714.9965057678,9653.11457914732,11225.4139770965,,9338.34278402714,8477.98954647829,,,11577.1449327698,10602.806822754,10449.4107389374,,11146.7134694824,9498.49165768444,9515.82894702162,8548.53247871397,11633.2526747132,9595.39054501342,11677.7271385956,9575.22332353217,9767.75949041748,,9370.83111438001,,20306.7606829221,14422.427253952,,9433.46085775759,9511.48640235905,11308.8340403138,10208.5966745301,7651.21722708135,,,13347.5003508912,9834.39790522768,,,,10260.3623726959,12002.2045819091,
,,447.2151,3.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89249.5862983552,,,82704.9684988706,83053.864116089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,301.2978,7.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20785.7469788951,33027.3489940292,26394.841203851,27422.8103194829,31653.3791245167,33895.4660005895,32549.3748710154,31648.5084313015,30449.9435078051,25202.6808996809,22409.6409037099,23503.355739989,28092.8166174017,24452.7336663509,22318.4113356322,24211.4425879021,24414.5277755678,26619.3095941817,26650.6634310429,25645.4605371801,27720.6053894742,28753.8233058774,26225.6000115672,32635.4642369523,28649.1752956673,28666.1931388161,26284.2669778415,30501.7220207281,,29616.9679596834,28628.7023094226,26208.7604676605,29459.4442355139,28131.2166319169,28350.7964777062,25321.2745008119,27696.0517137631,31218.7059724305,25652.5623082122,27023.4056645875,27719.2858046436,34437.0597582141,37992.0917951049,31553.0037979411,26591.7145500934,,,26143.5980960054,28220.4261469681,,22730.1020270505,29810.2941142525,21861.8662121855,24768.3462406105,59660.8910604066,24153.4635536503,28111.0145630818,85555.6947803248,110666.438718066,23111.0639924246,23159.7056414488,26450.5656414609,29873.9857074474,23982.2974633368,29600.0646530566,28743.915149755,22497.1046134348,31249.9343778192,33267.7127475372,28258.495615906,32090.3182652007,29944.1357512892
