"Compound Name","Formula","Mass","RT","CAS ID",HK-2X-P1-A1,HK-2X-P1-A10,HK-2X-P1-A11,HK-2X-P1-A2,HK-2X-P1-A3,HK-2X-P1-A5,HK-2X-P1-A6,HK-2X-P1-A7,HK-2X-P1-A9,HK-2X-P1-B1,HK-2X-P1-B10,HK-2X-P1-B11,HK-2X-P1-B2,HK-2X-P1-B3,HK-2X-P1-B5,HK-2X-P1-B6,HK-2X-P1-B7,HK-2X-P1-B9,HK-2X-P1-C1,HK-2X-P1-C10,HK-2X-P1-C11,HK-2X-P1-C2,HK-2X-P1-C3,HK-2X-P1-C5,HK-2X-P1-C6,HK-2X-P1-C7,HK-2X-P1-C9,HK-2X-P1-D1,HK-2X-P1-D10,HK-2X-P1-D11,HK-2X-P1-D2,HK-2X-P1-D3,HK-2X-P1-D5,HK-2X-P1-D6,HK-2X-P1-D7,HK-2X-P1-D9,HK-2X-P1-E1,HK-2X-P1-E10,HK-2X-P1-E11,HK-2X-P1-E2,HK-2X-P1-E3,HK-2X-P1-E5,HK-2X-P1-E6,HK-2X-P1-E7,HK-2X-P1-E9,HK-2X-P1-F1,HK-2X-P1-F10,HK-2X-P1-F11,HK-2X-P1-F2,HK-2X-P1-F3,HK-2X-P1-F5,HK-2X-P1-F6,HK-2X-P1-F7,HK-2X-P1-F9,HK-2X-P1-G1,HK-2X-P1-G10,HK-2X-P1-G11,HK-2X-P1-G2,HK-2X-P1-G3,HK-2X-P1-G5,HK-2X-P1-G6,HK-2X-P1-G7,HK-2X-P1-G9,HK-2X-P1-H1,HK-2X-P1-H10,HK-2X-P1-H11,HK-2X-P1-H2,HK-2X-P1-H3,HK-2X-P1-H5,HK-2X-P1-H6,HK-2X-P1-H7,HK-2X-P1-H9,BG-2X-P2-A1,BG-2X-P2-A10,BG-2X-P2-A11,BG-2X-P2-A2,BG-2X-P2-A3,BG-2X-P2-A5,BG-2X-P2-A6,BG-2X-P2-A7,BG-2X-P2-A9,BG-2X-P2-B1,BG-2X-P2-B10,BG-2X-P2-B11,BG-2X-P2-B2,BG-2X-P2-B3,BG-2X-P2-B5,BG-2X-P2--B6,BG-2X-P2-B7,BG-2X-P2-B9,BG-2X-P2-C1,BG-2X-P2-C10,BG-2X-P2-C11,BG-2X-P2-C2,BG-2X-P2-C3,BG-2X-P2-C5,BG-2X-P2-C6,BG-2X-P2-C7,BG-2X-P2-C9,BG-2X-P2-D1,BG-2X-P2-D10,BG-2X-P2--D11,BG-2X-P2-D2,BG-2X-P2-D3,BG-2X-P2-D5,BG-2X-P2-D6,BG-2X-P2-D7,BG-2X-P2-D9,BG-2X-P2-E1,BG-2X-P2-E10,BG-2X-P2-E11,BG-2X-P2-E2,BG-2X-P2-E3,BG-2X-P2-E5,BG-2X-P2-E6,BG-2X-P2-E7,BG-2X-P2-E9,BG-2X-P2-F1,BG-2X-P2-F10,BG-2X-P2-F11,BG-2X-P2-F2,BG-2X-P2-F3,BG-2X-P2-F5,BG-2X-P2-F6,BG-2X-P2-F7,BG-2X-P2-F9,BG-2X-P2-G1,BG-2X-P2-G10,BG-2X-P2-G11,BG-2X-P2-G2,BG-2X-P2-G3,BG-2X-P2-G5,BG-2X-P2-G6,BG-2X-P2-G7,BG-2X-P2-G9,BG-2X-P2-H1,BG-2X-P2-H10,BG-2X-P2-H11,BG-2X-P2-H2,BG-2X-P2-H3,BG-2X-P2-H5,BG-2X-P2-H6,BG-2X-P2-H7,BG-2X-P2-H9,D5-2X-P1-A1,D5-2X-P1-A10,D5-2X-P1-A11,D5-2X-P1-A2,D5-2X-P1-A3,D5-2X-P1-A5,D5-2X-P1-A6,D5-2X-P1-A7,D5-2X-P1-A9,D5-2X-P1-B1,D5-2X-P1-B10,D5-2X-P1-B11,D5-2X-P1-B2,D5-2X-P1-B3,D5-2X-P1-B5,D5-2X-P1-B6,D5-2X-P1-B7,D5-2X-P1-B9,D5-2X-P1-C1,D5-2X-P1-C10,D5-2X-P1-C11,D5-2X-P1-C2,D5-2X-P1-C3,D5-2X-P1-C5,D5-2X-P1-C6,D5-2X-P1-C7,D5-2X-P1-C9,D5-2X-P1-D1,D5-2X-P1-D10,D5-2X-P1-D11,D5-2X-P1-D2,D5-2X-P1-D3,D5-2X-P1-D5,D5-2X-P1-D6,D5-2X-P1-D7,D5-2X-P1-D9,D5-2X-P1-E1,D5-2X-P1-E10,D5-2X-P1-E11,D5-2X-P1-E2,D5-2X-P1-E3,D5-2X-P1-E5,D5-2X-P1-E6,D5-2X-P1-E7,D5-2X-P1-E9,D5-2X-P1-F1,D5-2X-P1-F10,D5-2X-P1-F11,D5-2X-P1-F2,D5-2X-P1-F3,D5-2X-P1-F5,D5-2X-P1-F6,D5-2X-P1-F7,D5-2X-P1-F9,D5-2X-P1-G1,D5-2X-P1-G10,D5-2X-P1-G11,D5-2X-P1-G2,D5-2X-P1-G3,D5-2X-P1-G5,D5-2X-P1-G6,D5-2X-P1-G7,D5-2X-P1-G9,D5-2X-P1-H1,D5-2X-P1-H10,D5-2X-P1-H11,D5-2X-P1-H2,D5-2X-P1-H3,D5-2X-P1-H5,D5-2X-P1-H6,D5-2X-P1-H7,D5-2X-P1-H9
,,559.4630,12.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199435.22691406,,,,,,,,,,,,,,,,,,,,206185.384790959,156696.352461072,,,,,,257210.106105854,199799.333735567,345464.70366843,442546.664135285,200360.279968164,229676.582975889,170980.518370995,249102.608348752,321243.417983843,352997.236332867,1409869.06812767,579024.800636209,565165.83973795,439399.865489894,516146.788816764,517340.438084092,622813.708956307,699579.240497842,562744.772627927,584624.521268536,649390.908897506,828344.404471662,917367.265099169,560342.697701435,626837.151569195,712319.239220448,723606.4876149,628473.519271177,667205.36394205,677348.110297351,587060.31592825,673232.598434389,693313.836545921,370632.173238281,880673.333770819,739747.82524843,674086.445468758,726363.168698221,557304.807098114,559729.219457703,936445.357859036,709883.46718614,640586.773614925,854373.165503795,617831.256587876,555552.184261145,439403.47857508,254048.259427734,307367.149818561,536187.108449148,782803.189433538,923646.651974068,530125.132975343,692972.406829411,706831.454217868,476466.186797752,565257.665009646,343789.997210565,490863.040061676,420904.364046195,707083.883335555,,,615936.391162388,541327.006469475,1049805.51368958,940993.941591446,427621.877950044,366966.459054465,322310.037816107,,,722909.495436435,1149960.57865126,1136855.18546051,1075850.52355482,1064702.42790992,1125413.17145821,695873.588855992,964330.651687481,725279.33311009,880744.257053031,1186873.13292404,885369.043044781,883531.831976334,1263923.01427603,984539.884732772,1219266.72750111,1228904.01584916,1209838.47850436,771591.878642565,1271807.51872852,803836.573092457,726385.0746969,803834.83006368,803267.173621743,931943.774932212,127812.562878905,885749.278075412,1142659.84816823,1143299.9346347,713163.301716552,863708.909456803,552765.820207531,854640.607974252,744646.111557571,706450.269558748,766795.050994916,698358.494923965,731821.533892474,699851.801765063,659093.982237104,881033.729379707,719813.03906337,915579.84147457,864547.10212081,646175.565417737,529522.476684609,414987.600528105,608484.029299613,1238349.09522813,658801.676475717,982442.91430768,777266.569233501,781251.710241872,1156479.92978039,871067.60873518,1002991.9520632,565951.2212885,627205.775435102,917733.79780479,844008.459755997,782524.87155901,929435.887991818,582986.459001273,510629.752607399
,,386.1577,6.32,,,1103952.72257812,864015.678421873,836748.176905153,902545.921176353,889374.536973863,862863.78864734,756961.281984376,989972.232324223,925889.615625002,949502.521795168,872375.892187505,1179489.87523009,866088.202687502,941249.196468752,1200449.23171875,1135966.04428125,1078886.61257813,968696.233781252,903309.763656246,1233160.29646874,1175797.03678125,1182543.16019531,1138718.933625,915474.5401309,1126979.98420312,846109.476953125,834178.099242555,973063.854254885,1212009.60684374,856177.850531252,850769.422588677,958924.605843752,968931.48597487,1261703.13140625,1196976.12056249,788136.53709374,1185157.02658593,1040422.8608958,916260.917812502,1169131.21207389,1242151.88454688,907660.256140072,1248893.485125,1171017.18510937,1136323.82067187,921404.258515631,1169964.04565625,1241915.34934375,834867.407156251,884714.987635164,1023534.29739844,915658.628234372,1180993.09298438,1119064.53000073,1262178.15140624,1178239.61744318,1268513.29740973,1180004.32143749,1026485.65924219,1229633.76778125,897617.405867672,1237400.945625,804541.762781251,1122416.77031249,1095797.09484375,617313.177609376,1140607.08760937,1165261.886,1167067.0245,849455.999437502,884345.098240816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,662.4452,13.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1704024.3564028,704327.817464436,,,,10032.9426481934,,385016.584180291,1247970.73332016,882994.115509245,685293.499803845,1307178.48921915,692402.753048232,565512.333339776,633511.879060236,1221317.06263492,1231404.84682852,799085.268358071,988638.824624522,1022649.68691171,833614.330045988,787636.840591209,1234172.63801021,758972.59106218,799428.686776622,745048.439882226,819453.038233132,872541.454183547,881481.837077868,1114522.21149635,779283.757288744,1073075.35934068,817018.185502678,578404.396881308,903654.17364,852097.5643255,822578.725214697,901746.735380515,882433.086620685,903404.801245089,749717.610662698,881020.596468963,891669.833804791,811107.849233862,621943.007717752,871590.761205695,822629.90975422,845596.764385828,659148.792150744,833114.169340492,920726.397476361,838358.364230624,897242.429004612,793218.346593414,1161540.23725928,1204026.33660322,718547.444652516,844505.019025535,766669.79666689,738778.0647563,796555.937181155,841140.129141125,558639.854018865,816598.584330258,972486.973561978,858784.047068706,898940.306065108,793446.196220409,617021.719360706,269858.753986709,240482.722333067,1429944.80833543,622507.823616524,887557.62395528,671490.912572024,830776.08194597,746436.450508613,436303.035411543,296251.024721671,466981.778739554,760480.4828384,833265.062616776,739820.089097331,882231.415983215,893262.444841402,920862.654225145,794773.643675284,684825.397389297,861014.584140961,697675.42700964,749849.893509641,705121.430621979,766320.380788364,735273.477608086,797953.767185776,573901.693608032,769359.389190618,655656.683644722,678567.621357386,800205.096548126,799643.332511444,639786.760042369,586525.917554114,450187.959049709,431114.634043294,721079.557261562,794080.310814857,804886.817177253,503483.823209853,550937.976293279,651890.032329769,838825.003527173,755395.902372873,849739.632828426,845850.283584295,792896.785836032,777718.121513428,708296.48221648,209102.7141166,849517.053713164,1019546.14653795,823290.431398598,551398.384829784,765282.855177159,947549.723138691,802342.962494754,476885.281966158,828327.477238342,620693.968456238,941610.886317969,918161.651388672,781622.513924622,869733.127133595,663343.195656736,676254.875198404,590500.284482687,800989.39184005,872547.803256346,883388.546166501,681808.829198485,637040.759387041,762180.393661983,884144.967864833
,,362.2092,4.22,,,,,,,678485.375226551,643429.681950457,747273.458391647,14459.4258225079,,,,,,,9031.22777609489,13881.3279138545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1171461.39507913,1171556.7596372,1112659.01768098,,,,,,,,5387.34923657228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38391.8806355744,42710.8754927812,42768.7650193179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,418.2836,14.41,,534493.532041717,843845.633186723,819542.406497248,998568.13638099,268014.560068842,300052.107761494,928977.214807297,873842.915925376,873043.503995852,868869.186556096,809433.91699764,257912.908127893,745216.106585594,758101.026825143,749868.800400907,236694.739448899,578159.224859463,438612.031325319,712360.630335338,470168.907879799,961770.138885916,827903.367336591,852430.550779431,262810.923923181,348488.221403487,709832.06035677,332524.935999722,236710.507797541,630353.329369139,527269.23639437,864759.804397823,528661.660832037,365735.69302588,740243.041630438,105484.536598273,871048.686620065,856802.808795761,401374.091705363,863001.294100195,849230.321252238,710296.828137261,130248.599620065,832703.159031879,853517.408318647,395046.525613564,714341.511917095,1019165.43835983,1009545.95483114,899298.575660866,792993.368448755,508767.21242654,856560.002138673,845093.94139907,853274.677687453,387567.824415996,785868.741867949,340347.480035445,927026.198788575,289950.957438569,525344.266724251,899250.571216052,551883.713616093,792085.34665653,877206.281626014,954667.331955966,917659.659695027,645374.978282151,1006602.13296994,930053.023743694,1028644.83519926,449846.67898125,295554.414659583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16034.7707931522,21103.035076549,,,,,,,,,,,,,,,,,,,,,,,26303.7907031257,,,,,,,,,,,,,,,
,,260.1163,1.79,,816072.98529777,838886.180701472,886656.20477626,875576.403720518,900197.608898402,859510.853545456,814113.471700858,902492.369277479,135144.159455154,793982.625994294,863663.661527032,895252.696071574,879022.287701782,817348.880021004,865488.718837439,346378.712269414,866719.250118979,162262.494317718,896882.058429743,821021.012257803,138380.179862678,895196.716985814,870947.053342433,820596.116472435,844114.362564413,830085.873733163,127835.489505436,782799.761108808,923151.729159046,869526.708148526,442646.104128068,793424.312059725,31373.0158345703,465912.124274846,272781.996303291,192510.277584412,411940.113854745,204816.124242545,718685.628271936,880284.141162236,660214.107263473,874151.798166883,861836.217452065,923241.75566175,965808.572396538,142842.50018623,867492.089550848,877121.291940053,195892.551126751,173793.362707568,128577.370834629,566727.228576658,302347.807347374,855267.152344333,188060.732773083,833534.370168268,268129.712896311,154090.39867282,232690.638742689,319892.285626379,907432.484744368,317693.795961532,258585.024958066,853600.860152563,81116.6826891887,87227.2535104221,251225.270398437,457729.879881227,133386.752436235,641162.211715554,109271.257202452,210326.151167351,1238245.03435703,1162866.71528891,1203055.82187414,1151922.11883675,1126949.22757302,1157603.92705326,1146200.04315923,1151649.52024431,1164929.84097519,1195604.1961067,1078094.0910575,1097291.28586219,1082423.64655911,1066570.26606744,1044842.20126556,1094081.48164448,1047627.77105171,1071371.2616646,1088606.49063951,1064429.35861611,1052226.5719832,1078409.98126432,1045112.00274459,1032064.99806538,1018673.05966982,1042024.45753347,990578.091343669,987972.308607685,942115.572147767,968206.732571211,942915.057157852,942343.798478489,976402.401783494,1006824.99459665,983825.906413851,910329.506380293,1008876.4584008,932969.631523033,963044.600314343,964579.889516891,938290.17266157,957845.462324806,951583.278524834,928753.106368072,925171.977233673,1147925.11792385,929666.650492092,996952.799618935,1044981.03659963,1045856.79198039,978898.577318743,1002549.81510428,944826.468238957,960775.871075463,1075220.0754417,993025.80128116,1016457.35161501,1062578.16618855,1046235.19536571,954627.091825534,976753.624981627,1008834.21701973,1026643.60431243,1059488.27717421,1063367.23746442,883435.973504649,1031108.00469772,1030585.5036966,999836.871496096,1002473.24106635,1030091.74458303,1031887.98969293,1043986.99745398,956019.029877497,979362.500994615,1009456.03177052,992268.870668397,1009024.16935395,917439.921403885,941297.645568657,1000136.4115583,930889.142488248,913180.57847199,932730.766147309,906497.712921591,902001.048204249,940353.560853263,921675.42685641,922382.789836826,904942.869280714,883757.747596985,863335.168994099,885755.141616782,833528.860950081,862871.808892915,850376.617607386,820281.906479711,726999.10272875,847893.994644914,945785.307578715,917707.411717329,931269.957452583,932782.951940816,918888.573324763,928943.808834316,964029.514741967,923447.625860572,911226.442364315,934578.128981085,933067.595576944,899108.998017618,909145.034948794,886704.961471278,908490.970297529,926609.406296362,917637.997777016,932218.818179414,964251.27071387,936627.731569401,962111.103883131,915902.914098687,915731.673262536,935948.996449225,920636.585575067,912565.552822026,939300.744007257,949298.576891701,969614.069384999,961495.741882115,942484.729795351,901541.752316166,974916.325024059,929429.292148215,932434.238511805,927912.360263917,935233.779791303,981192.407538902,955898.000337437,989337.543255103,945681.312380742,932527.340647277,972429.090363915,944541.769162631,972381.313663801
,,500.1343,7.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17431.1132412628,,,35468.6869043579,39582.0980949096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867390.653936647,,,1082922.90814757,838372.617211671,,,,,,,,,,,,,
,,426.1774,6.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35062.5229914628,,,32505.6723700255,23069.5181726686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1336116.91845233,,,1128998.73582468,1112450.52720057,,,,,,,,,,,,,,,,,,,,,,
,,228.0931,2.10,,877798.815279521,927647.131553965,932881.173131997,943053.309975808,944295.340188394,938176.335439662,901872.675649248,932364.85872188,923754.922516264,858587.309922691,1002120.55707792,970291.121752087,943682.301230737,927426.832306565,954469.954699415,981437.863190102,949306.912778662,895376.70929449,942437.808653667,912756.131890361,1005313.7105716,925863.980594978,915847.124759113,933134.878307866,952748.303785454,934621.617566658,943508.83686108,885288.134316396,1011098.94600314,978634.47085084,899246.327095104,853750.28246455,987219.584851064,867024.047575028,310655.680499781,592119.830769008,898398.012542371,940008.125088587,443806.130189254,974842.106291945,947767.431231579,256012.092561439,946874.496151002,1008234.46527157,878429.590687151,928035.152813262,908153.199798173,938898.821153889,459079.104523819,925444.918625024,975058.008412073,900359.594287982,934269.342388848,968944.967680162,899569.073024709,436682.713565744,963737.250444764,536013.211419984,229278.196617393,988827.647342443,1009930.94125987,303061.946166005,384486.399774112,157372.197847876,944165.785129159,938015.337024098,948947.106958195,944588.906093994,173974.884758514,927930.709807927,966218.682893045,941674.902766324,1056223.46910371,1054295.84054805,1015402.23355992,944530.050680197,959524.720238349,980061.140560795,978754.56166545,965725.683825413,983005.403158762,957793.920550146,915618.92952743,913068.771478186,932601.12700084,895362.245746359,886210.623645938,941956.901708001,912940.566768669,897572.997146325,983365.603277883,915398.854969919,910454.799737458,948290.022203912,955053.83668548,908634.561871065,919557.91178227,945144.084369642,885910.51939361,875539.696410121,886142.141440436,837063.949931734,833297.697460423,869168.200232613,868822.864972336,903340.673776187,864190.519500542,813700.072808483,871573.122509727,906104.683763268,890182.106966474,865666.837349059,888420.153490669,916214.68390443,877262.105593017,843252.374641239,823334.569228011,1042671.28298071,854716.467369391,879566.523308624,938847.149919867,957287.43331639,943872.108669696,939086.546649678,856712.191549239,882507.586203482,1020817.50855015,912382.777018595,924673.387455066,1018675.39734687,938643.652213703,911317.442434868,953586.907859964,885966.585593161,959921.14265024,990194.412021946,987850.729983838,843319.25040033,986573.063288286,946754.080556242,950560.703904902,947548.074343068,957941.189720888,921661.30152996,1171179.00684862,1071172.94743842,1068235.61526109,1119577.60032249,1143173.85300599,1134861.93636982,1083798.25858756,1041946.10543942,1050718.68904856,1074606.66835354,1048362.4959444,1079180.04080204,1059397.73875879,1040703.63219686,1051618.12784149,1017631.43282927,1052431.97940958,1022839.37604574,985345.029934701,991835.747453847,985851.556845517,921153.141732388,974307.458249343,963764.56218797,962835.072405752,829977.64338707,977893.579775507,1087336.07847109,1112887.85003837,1058627.06383991,1117925.74968339,1073195.08383709,1115777.12589432,1055476.59392953,1095358.73728415,1041859.08973159,1039177.17933517,1069990.81024902,1020948.09655354,1032814.50043083,1038936.91438048,1057429.15716164,1078450.81003108,1085577.85598342,1106405.40426871,1097871.26335958,1093996.62277369,1063925.87833206,1076379.17783036,1083468.01872558,1080633.67685992,1066705.66251359,1072635.00980388,1110071.74711507,1029516.47111947,1058774.39387815,1074855.51419459,1092601.56566199,997557.33816531,1077878.66011207,1065916.82580745,1041679.68620771,1072659.12190823,971669.206703153,1076984.34044325,1066434.88152808,1093787.03734508,1026892.23064273,1040008.63545771,1067951.45463781,1048980.27155873,1066071.3888443
,,431.2306,7.13,,68943.9016079023,47810.9523576029,43333.9062062693,58394.2210416171,125291.604665142,63153.1286885682,63714.8422216797,63358.4515491879,60179.7184586182,62926.0525111085,49407.0871332243,46348.7308332363,59160.3838306274,85221.9942436555,59124.2126574012,60845.2305768935,60663.9694689198,56740.9362881243,59171.1238767935,60106.5030133117,49536.1475282234,49640.8057987316,47603.2592166452,54860.4481795048,61740.3777656489,150031.796817548,51090.3628351349,60570.0353490671,56119.8439572442,50347.9119804382,51693.5992034607,56826.8728324138,56539.3570948559,57392.7963633864,57902.6180283051,58071.9383650056,57125.7560774841,55436.8362229156,51792.2683180022,64621.7873927457,69558.2666139373,53684.8691136935,55483.4672337648,63402.2248883058,45453.9110957832,59279.2700792233,41286.5313542405,50501.1390709771,49988.7231530235,40635.4766171876,52963.3019564528,46107.6448928169,46356.4201283266,48658.9517193449,52839.5798283072,44488.6732067957,47483.6963874993,45199.443128775,44946.7356624756,47075.0079923534,47813.647429413,53659.5741090699,46802.4134429624,51935.748542139,41528.9112915358,48847.7200510713,43328.0924480625,37291.8676357568,51039.0232128648,60141.3820130921,51195.6402579692,45052.5530416557,151552.747870284,119273.605342877,123402.232856102,157011.920299379,947689.78118938,144264.054078475,139591.785413528,137406.74449172,124580.512353169,157860.163104463,100096.815074923,121536.941754254,140065.222301971,412130.739085144,141301.390478362,118590.812470827,126245.179242353,102025.835241471,139439.634697706,151715.145709826,131255.085573202,131114.515403697,126535.839537422,131757.009273154,125979.651592611,684433.038679673,127427.402067635,118280.932930431,163189.258715893,126952.059042335,142464.744962179,147964.101981571,123953.209393938,143541.524871052,106772.48010812,125194.839759664,138685.266158863,138483.053377963,127820.779334398,120869.737758047,135295.04721244,119893.890106111,125361.787004679,122058.839074667,122946.971325458,157572.49303764,117607.738332109,130726.783753207,113495.390542043,110242.969325613,112933.77332268,111087.640988936,109281.926181373,111368.842754323,137114.965094492,180821.144193033,122490.976353147,112873.762272046,111176.596824032,122492.508021695,124483.794922458,117185.427399074,111106.747807933,135959.737032094,102063.204521203,121016.433329124,103771.270721109,109810.505225165,121384.487128006,147695.47862631,160260.795980166,121640.02379698,83377.2931570981,65771.1996256677,65230.2389648472,79973.0405036665,523276.873578818,87750.2383926996,69122.3476470668,66364.6367468909,67185.8380242866,80499.1840171815,62394.2189953561,63830.4116786347,71012.6003531298,135490.049199105,73469.5196897135,65618.4766119586,68808.8008557455,63306.3852944016,62623.5747153867,68378.5824035058,62132.6370544029,65135.110226265,66718.7150295085,74917.9811967062,69268.931783241,256027.312084704,64028.53690797,66275.9336911742,97395.8054580346,74683.9665042883,75979.2792723007,86877.6985231806,76507.3971034568,76713.254003535,57448.6858541375,69186.8298930814,76433.7937225651,73864.4186856024,78855.4412447934,69038.9142956687,84388.0558691214,64949.8901548252,65159.5030799013,64995.7801871801,86111.078279142,84235.8293852504,79454.7723246982,71251.9181989638,72534.7656682432,66721.1629587949,71695.9621137205,67735.4626796788,61149.2275175621,64484.0874192481,72626.4297115159,53804.0902288358,59523.219337521,60230.8927296574,56746.9402121669,68531.1213154975,77696.2156240452,69793.6095044537,69942.4659511255,71346.1239275011,66585.6857823467,75623.2011245474,69693.6947942997,59460.5862422133,74697.2304743517,83702.3266528037,77796.0230635276,71727.1938919305
,,142.9436,14.65,,500293.41264374,397391.066818953,376326.957145785,1890010.39167878,318724.896178115,299146.939948762,448610.488694794,525204.429106347,523036.24429414,439152.5330747,362782.826684052,133342.816559572,1274499.95482926,345868.07886289,522029.678040211,274988.715298378,393231.858276441,549199.022049309,387644.607740072,511289.015951736,407079.084738081,355591.062743751,293750.762982746,507927.672767164,382962.01713128,465939.931906613,334396.703493409,523280.805946579,384898.997476703,516569.582659481,1696279.22195337,383406.153570684,696669.307404534,539601.097953194,431209.040381017,291998.537449111,494733.408839131,339402.077858417,467442.988367686,328809.573452717,524157.11176731,508808.851525617,1227505.64467926,395545.662729583,1480920.58536964,423898.164869929,550074.241656433,385230.982706723,576033.965596745,395122.717730618,449545.114093143,312495.267693601,132649.592484738,386431.396013007,445677.060289367,376847.496186326,452710.490356702,1741693.82051847,526038.57835469,388013.049824991,432192.357602814,391297.852863689,436782.183420665,419406.977911982,325434.42460765,579671.47333252,419851.434770636,444347.063434843,399281.118899538,357423.25628939,1135673.27409402,453349.426061548,29132.8632034911,19118.5829771118,20062.1667032777,26396.8438089489,30623.4858426359,32854.7211402282,31823.4549801176,31946.8231851198,26996.0435584108,24039.6608233031,25834.076939453,25684.835953247,24714.6388892977,24961.1893516543,25778.4859519197,25230.0466401672,23548.7067856752,20937.5456890871,24915.9770282439,23191.8494337617,25513.753232071,19708.2751016694,26069.4368240662,27208.3479038544,21216.9520805971,25924.3015717849,23173.8574687805,24658.4254997863,23133.669149414,21413.6200015867,23421.1871737059,26598.4474043123,20912.9708807373,23564.0324312742,22111.3795731811,22859.8853305207,23792.201386902,25452.2582770385,24304.0715739137,26139.7162487184,26982.5890805969,27323.8601549376,25212.7818654784,18778.5924286195,25445.884596222,24187.5844954682,23927.3674240111,25901.4209906309,24321.7457404482,23767.1236013032,25774.1638290709,25905.8842759399,14514.9015289305,21107.9328690186,27093.288230316,27148.1517838746,25021.026106201,21657.5777557676,24692.8179875794,21272.491348877,26434.3395934753,21554.314855301,27100.2085063476,19486.4041702574,26083.2440632018,22124.3336340942,20351.5764180094,22874.4928606721,22448.3282882691,24860.6379789732,24991.1208818969,26319.4128777313,27765.1397948913,26559.9757585602,,,14057.2975759276,,,18812.7279153746,22263.6421519165,,16618.1417778931,24854.5086432189,22997.6136446991,,,,,23067.6041024627,19429.5692704773,,,,,18642.1543180846,17333.9597815857,,19681.5930648651,22817.213414444,16605.5757167969,25775.5897343141,11488.2736586915,,20699.0297179871,20692.4547554017,10837.3086551514,,,27507.182386551,24418.0571447143,22076.8529890137,23263.9974756469,,,,14701.2196694947,12195.2216328735,,,,16902.1678905029,,22664.739327835,,23196.073106491,,,23690.8951454162,9502.50274603283,,,,,,21880.3197904968,,21975.7280665284,,22429.338852585,,,,25847.2543506012
