"Compound Name","Formula","Mass","RT","CAS ID",D8-2X-P1-A1,D8-2X-P1-A10,D8-2X-P1-A11,D8-2X-P1-A2,D8-2X-P1-A3,D8-2X-P1-A5,D8-2X-P1-A6,D8-2X-P1-A7,D8-2X-P1-A9,D8-2X-P1-B1,D8-2X-P1-B10,D8-2X-P1-B11,D8-2X-P1-B2,D8-2X-P1-B3,D8-2X-P1-B5,D8-2X-P1-B6,D8-2X-P1-B7,D8-2X-P1-B9,D8-2X-P1-C1,D8-2X-P1-C10,D8-2X-P1-C11,D8-2X-P1-C2,D8-2X-P1-C3,D8-2X-P1-C5,D8-2X-P1-C6,D8-2X-P1-C7,D8-2X-P1-C9,D8-2X-P1-D1,D8-2X-P1-D10,D8-2X-P1-D11,D8-2X-P1-D2,D8-2X-P1-D3,D8-2X-P1-D5,D8-2X-P1-D6,D8-2X-P1-D7,D8-2X-P1-D9,D8-2X-P1-E1,D8-2X-P1-E10,D8-2X-P1-E11,D8-2X-P1-E2,D8-2X-P1-E3,D8-2X-P1-E5,D8-2X-P1-E6,D8-2X-P1-E7,D8-2X-P1-E9,D8-2X-P1-F1,D8-2X-P1-F10,D8-2X-P1-F11,D8-2X-P1-F2,D8-2X-P1-F3,D8-2X-P1-F5,D8-2X-P1-F6,D8-2X-P1-F7,D8-2X-P1-F9,D8-2X-P1-G1,D8-2X-P1-G10,D8-2X-P1-G11,D8-2X-P1-G2,D8-2X-P1-G3,D8-2X-P1-G5,D8-2X-P1-G6,D8-2X-P1-G7,D8-2X-P1-G9,D8-2X-P1-H1,D8-2X-P1-H10,D8-2X-P1-H11,D8-2X-P1-H2,D8-2X-P1-H3,D8-2X-P1-H5,D8-2X-P1-H6,D8-2X-P1-H7,D8-2X-P1-H9,BG-2X-P2-A1,BG-2X-P2-A10,BG-2X-P2-A11,BG-2X-P2-A2,BG-2X-P2-A3,BG-2X-P2-A5,BG-2X-P2-A6,BG-2X-P2-A7,BG-2X-P2-A9,BG-2X-P2-B1,BG-2X-P2-B10,BG-2X-P2-B11,BG-2X-P2-B2,BG-2X-P2-B3,BG-2X-P2-B5,BG-2X-P2--B6,BG-2X-P2-B7,BG-2X-P2-B9,BG-2X-P2-C1,BG-2X-P2-C10,BG-2X-P2-C11,BG-2X-P2-C2,BG-2X-P2-C3,BG-2X-P2-C5,BG-2X-P2-C6,BG-2X-P2-C7,BG-2X-P2-C9,BG-2X-P2-D1,BG-2X-P2-D10,BG-2X-P2--D11,BG-2X-P2-D2,BG-2X-P2-D3,BG-2X-P2-D5,BG-2X-P2-D6,BG-2X-P2-D7,BG-2X-P2-D9,BG-2X-P2-E1,BG-2X-P2-E10,BG-2X-P2-E11,BG-2X-P2-E2,BG-2X-P2-E3,BG-2X-P2-E5,BG-2X-P2-E6,BG-2X-P2-E7,BG-2X-P2-E9,BG-2X-P2-F1,BG-2X-P2-F10,BG-2X-P2-F11,BG-2X-P2-F2,BG-2X-P2-F3,BG-2X-P2-F5,BG-2X-P2-F6,BG-2X-P2-F7,BG-2X-P2-F9,BG-2X-P2-G1,BG-2X-P2-G10,BG-2X-P2-G11,BG-2X-P2-G2,BG-2X-P2-G3,BG-2X-P2-G5,BG-2X-P2-G6,BG-2X-P2-G7,BG-2X-P2-G9,BG-2X-P2-H1,BG-2X-P2-H10,BG-2X-P2-H11,BG-2X-P2-H2,BG-2X-P2-H3,BG-2X-P2-H5,BG-2X-P2-H6,BG-2X-P2-H7,BG-2X-P2-H9,HK-2X-P1-A1,HK-2X-P1-A10,HK-2X-P1-A11,HK-2X-P1-A2,HK-2X-P1-A3,HK-2X-P1-A5,HK-2X-P1-A6,HK-2X-P1-A7,HK-2X-P1-A9,HK-2X-P1-B1,HK-2X-P1-B10,HK-2X-P1-B11,HK-2X-P1-B2,HK-2X-P1-B3,HK-2X-P1-B5,HK-2X-P1-B6,HK-2X-P1-B7,HK-2X-P1-B9,HK-2X-P1-C1,HK-2X-P1-C10,HK-2X-P1-C11,HK-2X-P1-C2,HK-2X-P1-C3,HK-2X-P1-C5,HK-2X-P1-C6,HK-2X-P1-C7,HK-2X-P1-C9,HK-2X-P1-D1,HK-2X-P1-D10,HK-2X-P1-D11,HK-2X-P1-D2,HK-2X-P1-D3,HK-2X-P1-D5,HK-2X-P1-D6,HK-2X-P1-D7,HK-2X-P1-D9,HK-2X-P1-E1,HK-2X-P1-E10,HK-2X-P1-E11,HK-2X-P1-E2,HK-2X-P1-E3,HK-2X-P1-E5,HK-2X-P1-E6,HK-2X-P1-E7,HK-2X-P1-E9,HK-2X-P1-F1,HK-2X-P1-F10,HK-2X-P1-F11,HK-2X-P1-F2,HK-2X-P1-F3,HK-2X-P1-F5,HK-2X-P1-F6,HK-2X-P1-F7,HK-2X-P1-F9,HK-2X-P1-G1,HK-2X-P1-G10,HK-2X-P1-G11,HK-2X-P1-G2,HK-2X-P1-G3,HK-2X-P1-G5,HK-2X-P1-G6,HK-2X-P1-G7,HK-2X-P1-G9,HK-2X-P1-H1,HK-2X-P1-H10,HK-2X-P1-H11,HK-2X-P1-H2,HK-2X-P1-H3,HK-2X-P1-H5,HK-2X-P1-H6,HK-2X-P1-H7,HK-2X-P1-H9
,,412.0244,4.38,,69198.4022365877,42415.740326287,38891.3924108504,65354.6830790407,61771.5510865121,48205.8801409259,50790.3431857064,48712.3628090331,42080.8339313736,41122.405338155,42081.9960470707,40162.1015984192,40631.651669052,38550.8597628896,36958.7967780801,38901.3509808044,39720.9595528471,40363.7330814921,40263.6098523482,41951.9181429673,42358.7409163815,36878.9866751606,41916.6077498933,41374.4482593306,44718.4659704285,44786.6907768326,43366.283679998,46050.294369583,44685.6904370611,45417.3076655852,47333.352995675,44640.5316443443,47201.2666138637,44549.4707251511,43476.9067355413,42625.5208831139,22770.8322995226,48315.7879666477,37807.2119742203,20100.309578434,21911.3556833669,44017.9885301921,45476.5090590823,45627.809058181,45835.7716053258,41572.8323903829,44517.1277885972,48660.8701236175,42286.5677470157,39838.9778886471,45216.000347,42328.7400215244,44300.7277135267,47123.8067024069,51793.9673884932,50809.8341727753,45670.837861557,66631.5571277735,64413.1765490484,56958.5469894517,51697.2959846536,49533.9473698029,52608.9665142595,38994.5547484578,45758.6214183884,44882.6550980339,40403.7511267148,42299.7641280442,51635.3724258113,47897.2844300061,44125.7591197213,46329.0556726367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,224.1562,8.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61604.4546732648,64322.2087272341,61303.8039845189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68896.5297051026,70031.5751908938,70375.4350438473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9121.5135830783,14878.5348460387,6985.84971566784,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,119.0737,1.03,,24827.4686827822,25870.051870666,57907.6556720582,22717.8745689931,20963.7496843702,19507.3820377808,23924.4054114991,20347.1267027137,18190.5311977892,22316.2760168717,15815.6088463535,13194.3812140417,14786.4285940483,12790.5452217102,13091.1743896849,12861.9425856811,10256.9048545072,88498.4408000011,16282.8668675537,14611.3610655312,19339.3757531759,15296.1520185418,12338.2064900906,11478.7231320021,22020.324346118,18936.6684119025,14311.3271771591,146182.966803021,91896.1694958816,209622.266076554,155108.086643996,120715.913265999,234240.575388921,13702.3340124634,238044.708802325,126529.519225626,106426.257619087,15267.9305552133,10713.3530379341,124130.612003296,51656.6174948092,84562.8359993614,25187.7947281084,15318.628118908,12173.3805356808,90572.6361398621,15326.4987336583,11543.7202111816,93946.7549810038,149316.668706922,60144.7123935066,11523.7068648323,16453.0661279864,12473.3087647505,221131.865139555,30523.4034730152,40639.6392282222,47463.3839267579,25902.0955615235,71898.7487892859,12423.1302401123,10469.4891866558,18961.2621149352,79833.5809709321,42354.8129610405,104534.340178533,30535.2268037349,63786.4585257147,40266.9209203494,32917.0730419836,44328.6719520649,73302.9476474693,80023.5645057679,56481.3954220409,31204.1145043335,17792.2064423523,47493.1694715424,14582.95336359,33163.6379392614,17989.0817416391,13523.1735758057,25677.4208449927,17308.3377247615,21629.4399446201,11331.9107970505,14185.2786934204,12232.1683467407,28709.5806125946,10535.1236462869,12113.235164424,22221.1388425293,10884.8287328703,10574.3092475281,11224.4615627348,9101.29163406575,9095.74155587639,,7960.01813021945,,12919.5248255921,15472.6838513184,8803.41172375489,18935.2253831176,11191.6517292481,9149.6064472046,9878.25836810266,8028.69388348572,9366.76002338911,12956.1733647766,,9951.04013567922,8057.01606042481,14489.4149475556,7065.09406492054,10755.7321402454,8076.57337261963,,56904.3456466646,11110.6918651428,44012.1028337343,26467.3062197453,21044.5038194885,30151.3358004098,19726.8526200579,11649.0957001953,43027.612796791,15340.9387937654,8776.6570881393,10618.3751046813,29023.4517821689,11866.999552002,9989.13430691526,7482.85632784711,13732.1629643554,16734.8120656891,17128.3270990422,41720.4855723877,14589.9491091403,14835.0298780518,34373.6008723145,14728.0620885439,25189.0760607605,38976.5093931632,25880.6299409046,80074.4848624421,114748.51057684,176780.46116662,84136.1648621521,102979.53112456,119329.573431597,79583.7309840452,42792.325243717,241883.990105474,93859.3258754564,92064.131027161,74967.9335683785,116641.141489064,58358.0800418549,141181.387178875,39082.2310412121,73826.6354125465,74802.8763959089,88812.473447498,186248.531402657,112936.61241156,169840.755655802,78842.9475312401,63329.4234725128,100515.406457444,57646.9193440593,184574.106589966,76731.5649527894,73622.8194938563,73970.406981143,24281.5732656184,25108.8342297162,88498.5913798829,30002.1129265136,31049.0674329005,42574.5010744628,69539.8543022462,98737.0616048891,66161.7550425745,86540.5908554009,106397.540123285,78283.668546182,81483.8724505243,69393.6282353516,75187.1370444067,27764.9886891632,24832.6446362915,35881.526238823,25609.4984212151,41529.7310261255,33550.7925264308,19553.6213363791,26465.6929600014,51073.3805354576,54234.5820444658,92823.6634360918,49702.9623997781,111098.745512412,118025.530746813,105662.897785782,34190.5499014513,37518.1309493186,34209.5415953979,54230.1069888611,56700.6300720475,48375.3586166076,53804.5326018303,158892.224778116,48227.373038595,76590.9106254159,88737.092005786,71405.4298533235
,,198.0993,0.85,,52010.9816674805,45629.0425046234,43303.3020357056,52731.2762227478,50103.0859701233,55013.1702472534,46027.1806843719,43637.145588501,41218.1593948517,47554.2251881104,39206.4125806885,41999.8279303589,44452.0371249695,38866.4903483276,39781.1348630371,36923.1415562439,39870.0167589264,50288.4527709351,39431.6674569397,41971.5407475281,39622.0368798065,38265.1496669159,38941.5668847961,39788.5455160065,41546.2203929138,43107.600305603,37253.0426284485,53448.3352868042,47152.030812561,57578.5130643616,51126.2755730438,49655.0819974975,54057.8790804443,42733.0686753845,57788.1741895752,47360.7171215515,49556.3956101379,34834.7649151001,35079.1345825806,44045.9868873902,44079.43825354,45452.3289587402,38440.5512889404,37189.1359632874,41145.9969672852,49755.456296875,40599.9233245239,44884.9487678833,43516.1380807495,48905.6801031189,38095.1465757904,36641.2887145386,38253.4726119842,38212.1707452393,59339.7638163758,40503.7712082978,42692.6436546631,43908.2716076813,37345.5186762085,48505.6088883667,44840.7297328491,34421.0741921387,36652.8288358536,48017.8071507873,45780.6893989868,58939.0694712524,47822.8619914246,46741.353084549,42641.571415329,47258.5464052734,44837.2991223755,47223.4625321655,79142.0327425873,76041.6968887939,70892.306701355,68024.3124796295,71692.3066090012,62265.3784556732,65605.0577088623,61364.1693572388,65733.3597284546,73886.8722149353,51776.2346937867,56558.5835610352,61213.5490673218,55014.0825372772,47971.2843060727,52243.8034581604,53388.2376071764,58708.4563032074,58863.1038180542,47318.8892603302,49353.9185758667,53608.758197113,48804.6237945186,43680.1115633353,52283.0115036621,46781.4801450958,48790.597312561,50432.8518900146,43855.9350393982,43320.9705726929,45002.7190966797,47900.3655113373,46420.0982827759,39661.7880121711,46178.4532556763,35610.8829981995,46218.0386184159,45812.511309021,47136.7624606476,48506.418867157,47293.3838013916,46773.2388832855,44739.7868494568,42153.1154093017,41060.6276231909,64839.489506073,41608.3376654816,49181.5198132324,49547.3735311889,49494.4095831909,45258.6134613647,47660.1136885071,43805.7617348938,43552.3333390655,56131.864869873,54652.0328674316,50959.224380188,57393.0772168579,55862.4460474548,50850.9576919861,49208.0756600647,49900.2058110657,51621.0674846191,61875.098972732,58311.3859876709,49231.7491841125,58323.3254146881,52674.9073163757,53193.2870262375,60501.2582489624,54231.1290090332,55240.9596471558,55090.9332938232,61594.7845042419,69993.9354842987,53286.6136770019,68632.6291513824,58533.6611675262,52851.2057863159,58954.8897842408,71037.8868925781,54843.5359566345,59895.2473023529,57552.5548050079,58879.7491843185,49714.5360190735,58089.424886116,53324.2851593017,56470.6624286499,54254.3512896881,61493.8506897125,63050.5115410537,62291.8568737183,64538.9443207703,56181.1158165894,53472.1052025757,56937.9426669922,54653.4318921203,63556.3278496399,57239.0646687622,54843.7357865295,59223.614927063,46582.5335213623,46662.9733926163,51412.5640268555,47155.9259055939,53777.1382746277,54759.0029661255,53423.4601815796,53464.2326934968,58747.1353725586,62009.1192079468,56143.3134286347,56200.6691112671,57528.0165619964,56392.1509104157,53021.3219154053,56987.2149667358,52267.8488201752,53332.1080061951,53223.574302063,51987.7741816101,49646.3085849609,48801.4741182862,51983.7731760864,52971.0200776367,55604.2754281616,65695.0357514648,58088.0163398743,65703.054794632,62441.9016453705,61765.7367598877,57156.2566902008,51415.9251272583,54055.3374781494,64886.0400191346,57126.3763894348,54965.1942044678,57005.5902110901,62088.5717565002,56493.6412630768,60553.0130552979,56495.337118103,60603.4320261383
,,244.1214,2.95,,2567886.11511791,2596077.75555884,2634660.28668663,2633188.17287772,2605494.03186421,2612181.40234598,2572591.71922518,2552829.80740293,2602068.36085747,2482760.13958115,2695123.13722951,2736978.09424926,2494448.4476922,2448865.8758098,2678476.05046244,2697748.20445365,2613635.62736835,2639080.31234772,2748950.47966875,2638757.53958202,2664537.91601162,2676414.60139175,2657763.06583689,2662523.16498229,2705751.97497735,2736220.67012195,2751450.73220061,2799303.7744851,2800792.46752633,2751497.82736844,2861866.81288537,2881951.59454635,2924071.59840666,2914533.09920563,2809584.05528223,2807045.49431095,2770257.36409686,2751862.14393138,2347829.56290898,2719344.77459569,2713443.18871195,2790177.66975698,2846193.43482307,2760929.48913732,2734980.77810132,2658447.10262948,2763872.7440922,2783357.94619797,2813205.18855197,2745171.06370787,2753519.78069101,2636972.58409972,2759344.03983973,2782553.08623818,2720163.83435919,2903283.96631472,2803477.28040971,2765079.46719246,2761762.39672087,2845876.3031109,2754816.46908766,2684734.47843507,2789724.83115808,2819789.47622752,2925673.57279169,2801285.61099754,2898429.77074706,2818058.55745434,2906027.89846733,2830342.32572591,2850974.1475606,2879091.51170806,3409135.81638492,3327568.66613582,3337955.05688312,3281634.39237072,3064918.08690159,3292586.54906921,3252701.96914288,3219846.98415473,3258980.34722363,3361372.75995263,3248736.50554134,3150964.34641674,3190786.10367906,3156606.77986484,3201447.95372592,3288079.38287286,3216841.36386992,3148852.16336216,3179832.80358091,3087755.06291771,3068918.80834971,3231114.81620755,3130239.05167538,3017340.0937232,3138632.47763403,3061370.47566293,3041245.6387969,2862578.25741932,2955614.83029541,2773723.30973129,2817850.64892655,2927289.86222433,2972792.67275933,3082850.97601088,2991750.07700208,2794246.77798806,2887200.63304803,2898622.18940094,2885948.19009077,2853261.45197333,2937466.01101539,3001291.31449208,2959822.73373974,2930017.89191522,2835153.92902828,3180046.80746395,2835290.31415884,2884903.46052733,3085341.68517987,2983613.74887825,2999495.83747555,3113064.75391932,2822223.40946559,2867542.93121934,3007148.22822684,2772992.52620591,2926444.42383899,3012070.55852221,2946479.44592736,2931965.61723525,2963984.50026823,2930521.73833511,2980470.0673506,2996984.52753461,3036539.81312838,2652934.3180889,2957849.2073493,2931822.69247815,2976035.64310359,2947569.20180529,2943248.50852116,3069778.00047276,2369875.39522893,2478891.72910438,1012413.43220224,2609678.99918295,2652274.08404997,2609326.39774169,2428949.49281541,421459.199223375,409617.200211409,758466.393432999,958462.03946548,2593041.74041185,2618313.16426512,869676.877590933,2693323.86932927,2730275.40256612,702322.507500838,665761.283981385,2688770.09139864,2535978.39289231,2715794.59611321,2651837.64120098,2577475.2786348,1026222.47484726,728551.76981777,2602916.44837757,609447.91593015,775894.588925011,2777743.24822525,2714110.67526844,2543748.65621099,2547054.2602393,1320583.27353462,825476.042387758,826591.776674567,347419.061766562,668026.062419517,606262.712550968,762663.050404477,2736442.0133745,946095.688827952,2747582.36972133,2683731.69624656,683463.499571348,2638068.38076008,2513583.33846936,475668.783279978,441309.462479932,620889.284719306,2614085.93761663,450129.400719207,774497.578643759,721949.751021885,205734.985758494,836171.268779626,694353.630056575,2646053.35936578,807130.83889558,484899.738823625,112243.971301981,416472.111804463,2661457.0725338,278865.158080299,529851.817794522,381266.156916625,277680.563954589,562022.51135664,594852.338078251,2522535.42273537,695196.584944787,487190.732722574,2596906.65183571
,,433.2518,6.41,,38171.9047738341,38604.3926609803,36504.4181098023,44171.7664453126,41689.8181154175,48354.6761730191,47028.2434875487,48836.4380787354,40350.9548951415,39693.4605287629,53417.6334162291,42036.153949158,44731.0653831787,52015.2454905396,52350.0525373536,50910.2221050723,47530.9286605531,57268.8882854,44190.5082789918,49062.9210471039,44222.9108353272,59103.4601634522,50044.8452188721,52572.9973570405,56521.409048584,57145.1909244691,52632.096093567,31427.2276752318,57454.2661506043,39453.3349946443,41954.8921915513,49789.3607222898,53358.2427369692,70234.7294518736,48703.7935713958,58750.9221687927,29854.0457926636,41854.515063858,38710.5446651383,39976.408434021,59526.3246617433,52403.02717511,60306.5125741883,57346.8246021424,46883.7339790194,31854.9919809265,66995.3376174929,59062.5322735292,39440.0755340576,35753.7935469361,46169.8152293702,42230.1767287446,45539.9332323609,80189.3812948605,17474.1656520996,38719.5222720644,30704.3163191528,38029.6161834107,43120.4140951997,59269.4965411378,62298.320279297,72833.7212490692,41918.8404172364,23265.8308212891,32924.3600703736,22620.1085163573,30017.0325581665,32115.0995842286,42722.2183167115,40788.9227333219,37663.6837561338,31141.6363495177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,436.2818,8.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33430.8773403466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63759.3861017914,57478.48896698,50179.3555273886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7402.6289131775,9022.9133513183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,247.8551,14.64,,40651.5902603145,38556.7671581421,43592.6534754024,42898.0760348509,43583.679026001,45788.8611227412,29405.3868672181,28368.5414595943,33252.4447115485,26159.2017085188,38049.1995547636,37537.9151538088,31892.772858032,35397.4859202273,28639.6384313963,34862.0245071258,36769.1954139334,25879.3904509889,26994.6094551693,35769.6390817872,31609.1605602728,27353.8662765807,26107.2246427002,33807.6195734258,30024.0438280332,39688.2435776983,30603.9228038632,33388.0509155277,40833.143565338,25892.8283507076,45100.9727998654,32678.5940540158,26256.1104656987,27044.6721892095,24240.7313793334,31032.0058044432,23655.6108256074,41418.4370123297,31950.199273804,35306.9492070313,26045.2820398658,34018.4232974851,25402.4330942384,23063.1158642274,32521.0800754093,31086.3887387086,26204.0483019103,26630.2943548892,28743.420831757,25235.2078346553,35510.9083135987,39854.1153890993,28794.9987168581,35207.8634978026,32248.9441782073,34340.6073272095,29594.6161332704,34496.6535271606,38001.9633565374,31294.3339326782,43046.6629998776,30945.6469889527,29320.0617409054,28775.1544486692,30146.7828377071,40291.2954817511,29189.8889148565,23770.1446446533,29575.1232262569,36558.418424103,27334.3384329989,27871.5080185543,36025.8367522428,26399.179883484,29734.8267218625,44191.3570812375,38021.6695391388,37145.7634561159,39908.4213025817,27848.8861547244,25518.3797506711,32801.8433459473,33765.8833912049,29072.0883532101,32816.6837644959,36205.9572545395,35475.2921040042,30269.3559015958,34394.9893643647,30427.9780267639,35430.6908119506,34484.4197371139,26075.788240906,37010.0964658811,34233.2731273344,22855.2498312992,33990.9187875061,32309.8110219729,38039.7077950286,26930.8187303467,37298.1581513671,36251.6215772097,32311.5921191711,34099.6682746585,31109.2692894895,35666.6680790403,33905.18729718,35165.9062384183,37996.2471224973,29914.0631441652,28333.747042053,26165.3645246887,36433.9477978361,35015.659243332,34526.050214081,36798.9040046995,32014.2377674863,33728.1211338809,23720.8911699831,37574.6167197877,33925.9763869018,31177.9964762418,33087.5171047366,31264.4494130555,37537.7936025542,33407.4957137148,24270.8171676638,40428.2574140013,25287.423727783,20576.8496103819,36209.8866987303,35145.0315254213,23069.9057114872,35664.9086308591,33154.3709615934,21689.5449762726,36598.0489355318,26713.618077515,31392.3835637055,31189.9347424622,29293.1066165773,37969.7641402893,23450.4225299916,37212.9474387816,32111.0634790344,,,28733.6190254668,31587.5954194184,31724.6102066114,26977.4964373016,25174.6159384155,27833.8413259277,,28612.6739768142,26707.3748496098,23920.0775419308,25119.0940694505,,28170.8618059692,,,27769.7140250855,,,,,,,,28293.6000305785,23493.8683700561,27753.2518971863,,,,,22942.6821550293,,25523.6139660338,,29766.9390431367,,22828.7407539826,,,26676.2980925141,,,,,,,,22217.4964069823,27957.2525505065,,25316.9682259064,,,,,,,26374.1322124634,,22989.2546950989,26711.3876242065,27558.2316229629,,26917.4853688508,,22218.5610888672,,24900.5511613311,
,,219.0553,0.83,,56197.569072052,60955.1806127625,61072.1013795471,55450.6048071594,63537.161576294,58576.914748291,60710.360517395,60607.9795685577,63115.0720751038,61207.0766022644,61108.2443076019,65424.7883559265,62787.0098111572,62929.6305057678,61596.7738471069,58555.0848488617,62888.4596299133,59400.9239360046,61469.1275930786,62533.6481945953,60226.8439458465,60808.9019701843,64919.8132994232,68387.9722158966,64897.3084095154,63026.3130894699,66710.2984163208,62867.0537578583,65202.6351481934,59370.0930635452,65299.6308064728,67849.5616247864,63858.0089517517,69594.8284330444,60719.0655167427,67247.9646377563,60478.0130127869,65800.5377851257,52916.6747592773,66081.5112058106,62910.0853426971,64675.4852223816,66778.1187004394,65526.4807992706,64540.0942223511,57314.5470286102,66520.4450696564,63620.800662323,61996.4776821289,65245.6829210358,64452.1083965454,61086.378561676,58986.7434277801,63121.0942092133,58966.125620224,72771.1980428315,67305.4324707642,63170.7329095688,67530.3653145599,68659.5504458161,65752.9024751587,58853.8732263489,64181.1778140411,64206.4244409485,66944.9588027954,69503.751099823,73649.1009829559,67693.1860160675,71381.8894782715,69449.2085582886,67494.1118127899,66981.8686288757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,477.3450,8.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13161.0060102768,11448.117882893,11738.9894393606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61371.9172432014,56206.3977049891,60468.130970988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3704.51024330136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,225.1729,11.89,,10032.676154419,13723.0060023806,11571.7696531678,8328.08153302005,12505.7581372376,8730.29467338568,19547.1999642485,16739.7306280516,20545.8307203978,20619.1546850664,8545.57416632079,10304.0599246216,20398.612971588,14945.7619146422,16606.0063520509,18731.3003773194,10099.488263214,8132.54313455213,10516.3371102905,14026.3080482789,30706.7085063784,10828.4395596772,19796.6640736083,13992.7738326418,22211.9789878387,10880.5125739136,8838.34836773673,,29188.5175842594,13739.9055581361,12118.0424115601,11368.8518307494,8465.59615197761,11423.7750173034,10292.8557142639,10272.548382843,7467.42032757571,9140.73689172366,11081.7036063538,7999.24395935053,7696.61734309385,13966.7517550964,,10844.2950109865,17387.9104986265,8842.49343087773,25750.3508354266,8038.804815857,8711.58932739248,25446.9971454165,13236.6414321441,10323.2919742431,9429.45056277472,20407.1429647521,11748.5870877686,11673.1669889374,8076.48638386537,10537.2335502318,6561.67518612678,12304.5253211975,7909.5107171631,10720.3550778809,15563.318709259,9321.8252199096,16038.0654279177,19485.2130935213,24484.0363125915,9848.06758929445,8188.35437507641,12907.1763487245,15980.6927502138,14260.6775648804,71016.0826859284,17826.2259193724,53366.354064774,28091.7530570127,26942.1927038271,45903.7109014598,153128.279708267,27004.8655328028,60388.0427659612,54188.5349618382,25180.2886480101,133512.744718352,38318.7134051206,38364.8560020752,33772.0977126158,31598.8292438968,29884.8596216322,22844.1493897862,30162.2173704679,15084.6964448545,206406.058987059,19197.6941744688,11845.993131485,97166.8121249393,27603.1192472533,34563.6417019044,20286.8911031798,25252.5478787845,23244.5125031585,22311.7688647612,18595.0012445374,68960.3916965643,15463.7714230042,10797.4310314941,113470.754249781,13643.1991798097,26338.3136428531,16389.1033666077,122269.354544425,78080.5233528741,44208.2970139311,13273.9333159485,20410.3524351808,19984.4656100466,13765.9472634276,21145.3232243653,26427.9324150694,18906.301476196,28850.9323774107,29027.7495299681,20469.7900156863,51149.0703919683,21101.1399374713,37855.5417115173,30262.6973155211,70859.3351940755,102961.646856385,45302.8826416386,32567.6139259641,33519.2714371491,27006.9750424804,47236.7974536134,26507.0050816958,67676.3033333438,28794.0660651245,39556.8861920312,58924.5582465815,34447.4821392059,32309.5148109739,32789.0276745604,48979.3960109869,49826.3720479722,,,,,,34281.4857734374,,,,,,,,,,,6190.96587890636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,748.1387,2.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59816.2178269044,,,63973.6306571046,67571.6019030761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,596.2857,4.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77111.8369597167,,,71222.427398407,65359.1198863221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5165.34988789363,,,5847.00197080995,5564.56728607179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
