"Compound Name","Formula","Mass","RT","CAS ID",HK-2X-P1-A1,HK-2X-P1-A10,HK-2X-P1-A11,HK-2X-P1-A2,HK-2X-P1-A3,HK-2X-P1-A5,HK-2X-P1-A6,HK-2X-P1-A7,HK-2X-P1-A9,HK-2X-P1-B1,HK-2X-P1-B10,HK-2X-P1-B11,HK-2X-P1-B2,HK-2X-P1-B3,HK-2X-P1-B5,HK-2X-P1-B6,HK-2X-P1-B7,HK-2X-P1-B9,HK-2X-P1-C1,HK-2X-P1-C10,HK-2X-P1-C11,HK-2X-P1-C2,HK-2X-P1-C3,HK-2X-P1-C5,HK-2X-P1-C6,HK-2X-P1-C7,HK-2X-P1-C9,HK-2X-P1-D1,HK-2X-P1-D10,HK-2X-P1-D11,HK-2X-P1-D2,HK-2X-P1-D3,HK-2X-P1-D5,HK-2X-P1-D6,HK-2X-P1-D7,HK-2X-P1-D9,HK-2X-P1-E1,HK-2X-P1-E10,HK-2X-P1-E11,HK-2X-P1-E2,HK-2X-P1-E3,HK-2X-P1-E5,HK-2X-P1-E6,HK-2X-P1-E7,HK-2X-P1-E9,HK-2X-P1-F1,HK-2X-P1-F10,HK-2X-P1-F11,HK-2X-P1-F2,HK-2X-P1-F3,HK-2X-P1-F5,HK-2X-P1-F6,HK-2X-P1-F7,HK-2X-P1-F9,HK-2X-P1-G1,HK-2X-P1-G10,HK-2X-P1-G11,HK-2X-P1-G2,HK-2X-P1-G3,HK-2X-P1-G5,HK-2X-P1-G6,HK-2X-P1-G7,HK-2X-P1-G9,HK-2X-P1-H1,HK-2X-P1-H10,HK-2X-P1-H11,HK-2X-P1-H2,HK-2X-P1-H3,HK-2X-P1-H5,HK-2X-P1-H6,HK-2X-P1-H7,HK-2X-P1-H9,BG-2X-P2-A1,BG-2X-P2-A10,BG-2X-P2-A11,BG-2X-P2-A2,BG-2X-P2-A3,BG-2X-P2-A5,BG-2X-P2-A6,BG-2X-P2-A7,BG-2X-P2-A9,BG-2X-P2-B1,BG-2X-P2-B10,BG-2X-P2-B11,BG-2X-P2-B2,BG-2X-P2-B3,BG-2X-P2-B5,BG-2X-P2--B6,BG-2X-P2-B7,BG-2X-P2-B9,BG-2X-P2-C1,BG-2X-P2-C10,BG-2X-P2-C11,BG-2X-P2-C2,BG-2X-P2-C3,BG-2X-P2-C5,BG-2X-P2-C6,BG-2X-P2-C7,BG-2X-P2-C9,BG-2X-P2-D1,BG-2X-P2-D10,BG-2X-P2--D11,BG-2X-P2-D2,BG-2X-P2-D3,BG-2X-P2-D5,BG-2X-P2-D6,BG-2X-P2-D7,BG-2X-P2-D9,BG-2X-P2-E1,BG-2X-P2-E10,BG-2X-P2-E11,BG-2X-P2-E2,BG-2X-P2-E3,BG-2X-P2-E5,BG-2X-P2-E6,BG-2X-P2-E7,BG-2X-P2-E9,BG-2X-P2-F1,BG-2X-P2-F10,BG-2X-P2-F11,BG-2X-P2-F2,BG-2X-P2-F3,BG-2X-P2-F5,BG-2X-P2-F6,BG-2X-P2-F7,BG-2X-P2-F9,BG-2X-P2-G1,BG-2X-P2-G10,BG-2X-P2-G11,BG-2X-P2-G2,BG-2X-P2-G3,BG-2X-P2-G5,BG-2X-P2-G6,BG-2X-P2-G7,BG-2X-P2-G9,BG-2X-P2-H1,BG-2X-P2-H10,BG-2X-P2-H11,BG-2X-P2-H2,BG-2X-P2-H3,BG-2X-P2-H5,BG-2X-P2-H6,BG-2X-P2-H7,BG-2X-P2-H9,D4-2X-P1-A1,D4-2X-P1-A10,D4-2X-P1-A11,D4-2X-P1-A2,D4-2X-P1-A3,D4-2X-P1-A5,D4-2X-P1-A6,D4-2X-P1-A7,D4-2X-P1-A9,D4-2X-P1-B1,D4-2X-P1-B10,D4-2X-P1-B11,D4-2X-P1-B2,D4-2X-P1-B3,D4-2X-P1-B5,D4-2X-P1-B6,D4-2X-P1-B7,D4-2X-P1-B9,D4-2X-P1-C1,D4-2X-P1-C10,D4-2X-P1-C11,D4-2X-P1-C2,D4-2X-P1-C3,D4-2X-P1-C5,D4-2X-P1-C6,D4-2X-P1-C7,D4-2X-P1-C9,D4-2X-P1-D1,D4-2X-P1-D10,D4-2X-P1-D11,D4-2X-P1-D2,D4-2X-P1-D3,D4-2X-P1-D5,D4-2X-P1-D6,D4-2X-P1-D7,D4-2X-P1-D9,D4-2X-P1-E1,D4-2X-P1-E10,D4-2X-P1-E11,D4-2X-P1-E2,D4-2X-P1-E3,D4-2X-P1-E5,D4-2X-P1-E6,D4-2X-P1-E7,D4-2X-P1-E9,D4-2X-P1-F1,D4-2X-P1-F10,D4-2X-P1-F11,D4-2X-P1-F2,D4-2X-P1-F3,D4-2X-P1-F5,D4-2X-P1-F6,D4-2X-P1-F7,D4-2X-P1-F9,D4-2X-P1-G1,D4-2X-P1-G10,D4-2X-P1-G11,D4-2X-P1-G2,D4-2X-P1-G3,D4-2X-P1-G5,D4-2X-P1-G6,D4-2X-P1-G7,D4-2X-P1-G9,D4-2X-P1-H1,D4-2X-P1-H10,D4-2X-P1-H11,D4-2X-P1-H2,D4-2X-P1-H3,D4-2X-P1-H5,D4-2X-P1-H6,D4-2X-P1-H7,D4-2X-P1-H9
,,464.2052,6.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85517.7483273159,92958.0829989929,88302.1529227898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,163.0997,3.29,,71889.2246181643,71744.7330228882,76527.8799475709,78065.1768889008,78497.2292480775,77747.4517600706,69581.0858975216,80524.8030752406,68786.7294187623,73054.4696663207,85151.2542701569,80920.9629272457,83674.2292693483,78071.3921412051,82994.5785028686,82724.5041845247,80944.1117587433,74424.4546888731,88818.7837877199,71102.2654320068,83015.0331800845,82732.3387825471,81530.7956348879,80984.0185557252,84244.0179141844,80293.2368328856,75196.554386383,80961.9865070191,82118.8722424317,84299.6825453794,73168.1691297533,75477.377103027,91116.9276305238,83156.3301691891,86395.1469443666,84180.7612934566,70805.5618612977,80994.9508076327,84819.4200127336,84935.3878771058,84781.0768419798,89014.4835469053,80741.7592538148,86919.347107422,80422.4438232118,74504.1754505461,54099.7203681031,52050.5061220094,87109.7879193725,79873.3072653424,79870.1538610841,84356.7552326049,84313.0739439543,54461.5709216309,78811.7310574341,86942.8438418421,77787.3907045748,84225.3500230867,83207.9880747375,83081.4529015198,90143.2219082184,88641.4967135009,88168.6455835575,71558.7005619048,84501.4067694704,82794.9961396944,81722.4043583984,75710.5466779783,81643.8016134338,80045.1278520508,76343.3752595673,90052.731353096,10821.6595258789,8238.53427767946,10421.6975724487,12537.3345376587,,9911.55577661135,9818.71312976067,9139.97593627929,10216.9789993286,11116.6308576966,10493.3095390015,10540.4820688477,10008.8026939392,8725.31360964962,9719.67317724611,8587.83703964234,8411.29350457764,8549.29066934205,9746.81089343263,8465.83695400997,8932.48509645079,8647.33713916017,7655.4877720337,7997.2675182953,,9124.6897247314,10881.9119701386,,9457.31520941164,,8254.60098037721,,8344.5321858215,9303.33233698274,,7877.1720952759,10885.8867562867,9908.88390646363,7732.36010815424,,8183.31642047119,,8898.04948870846,8178.36508712766,8054.26333650209,,6509.75721926876,8035.54318173217,,7590.71216052247,8580.83487231447,8595.83269226075,9786.75730599977,,10362.1471982117,8848.49609390256,8677.3534486847,9830.12191130062,9786.80875235747,7681.83866812128,9265.87316436767,8702.62065792847,9631.73337121575,7844.69597213746,9666.54661981203,10407.4998288574,7981.19036865235,7765.26694696045,11167.8011178589,9209.83060949706,7244.87040362548,8311.29943103029,54465.4062022553,47623.0890508576,48104.973639038,56315.7189829103,53936.8102991943,57711.9396571346,54211.5091237107,53109.3206599732,48935.3420295105,49916.8068674927,57826.940300049,56778.2672940213,55800.7262014161,51304.9625640259,52147.0401905519,46189.9098591917,48442.50888385,58152.3147710877,56720.5027404175,66373.1471481629,55248.4485264283,54002.7351689451,60098.8314285431,54026.1077197264,56081.7581968996,54005.5421433106,53596.6197839814,55768.9744244691,49197.2569922487,49376.6416289979,59484.6193847807,51481.4288266298,58404.2355354766,61935.1888498536,52302.0935401611,47469.8971630248,60313.4920940248,59240.9361723024,58368.9361723634,58847.8721101381,63107.0518164064,58395.5814091185,67790.0653840028,60340.0070065614,58160.5045492707,58115.521169098,16661.1487341919,10017.8373068848,54643.856779358,49081.8096372068,57101.8901944581,65653.7809913024,64724.6383533018,12768.0062857514,59058.1305137938,64084.8134877627,61678.2534899598,59036.9181874085,56927.8375272216,47390.4599571534,50416.2059005129,52412.3101641693,66117.6980429994,63995.3225557709,61572.3733155821,57465.9713171693,60769.7853398133,59718.0834811708,58800.1573586427,64803.7082400514,62510.2405799559,58563.4874018553
,,305.0744,5.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49235.6558364869,,81312.1252072139,21193.3824386597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,278.1520,9.34,,45512.1938744199,44216.9473394091,47832.0564611055,46422.7278949433,44778.6980000309,42001.1250238494,46402.0744665607,40799.4021951752,42075.6335908434,44167.3171859591,39884.4650487059,42858.7223677521,42424.2760989686,42974.1841827543,45693.774695778,38862.7800722045,37849.8526162948,40736.1724752501,42608.6469352571,39641.9770928117,38881.5457578048,43512.295335373,40412.3073475494,42624.7127122652,37888.4685941161,43275.85668869,42964.3434390108,40209.2797678835,41256.1055351104,44675.7899710387,42802.5867791444,41686.2782892841,41005.8131681521,41360.7573391115,42034.3704637148,40997.7655087129,38921.3565098116,42803.242620209,37297.1547053759,36666.7244479063,41208.1815970763,39379.1753092043,42497.7326846615,42564.8415539246,39009.5579481813,43310.342110382,45722.8282630384,44065.9596398162,41954.0694591677,41030.7029832152,39645.8055365752,43787.635571289,43098.9467229004,41011.2511652222,42746.1590260774,40559.5589243315,45294.1935381163,44317.9082757571,40014.7479064943,43552.9997988278,43721.5795672453,40861.3392943417,45786.8892719575,39802.7005651093,41534.8816897585,43874.1653957518,46207.2153191528,43057.7287399441,43193.8443754884,40002.4611571809,42884.1490672912,43157.0955048903,53270.9272365801,61129.6073618318,58847.825209839,59795.9175935061,54002.4290342099,58363.0698326416,54561.7953161547,55054.3391586305,57020.3834362186,59896.429625183,61938.3660326005,59457.422269592,61756.0702872007,52700.9776192322,59739.042285599,58633.7809867244,58255.6743435516,61676.8640534664,57908.1616777952,60435.480320557,60304.2021742247,64005.0641093444,58556.461639282,63075.2639667364,64758.6568981632,54313.1600429379,55811.0990102232,55334.244027252,55487.7698619002,55725.9907377622,53533.029450409,58545.2038037413,58486.1928161625,61153.8592552185,58016.107652527,58835.7143674161,56719.4492914431,55726.5906683348,52969.9692087707,57976.4632029421,54893.471485794,54335.8483789524,56520.167299042,53740.2186750792,54441.203095596,57983.2222063597,57335.9231473236,55396.0090769348,56880.1289006579,52918.0195233305,55104.1603028258,54807.8605369571,59288.7884473118,54703.8138692629,56644.1565815739,131407.521333176,53065.466348633,53054.9460996779,53386.3652902145,58201.6500002745,54906.7582831575,58999.1377486117,55950.4935117188,59586.525774956,52758.5067329712,51689.4484784696,57165.2765535585,49336.2685934143,51797.8622844542,50883.7796450959,58928.8662419439,53696.6491857988,45511.7491403502,48645.7886927644,51789.5027314454,54358.9112503053,49649.5752493289,47902.1649858094,48919.2588978269,55631.4378382718,49711.4970340575,59260.817072464,55229.1118999784,57800.7524869689,54152.6128014221,53461.916728882,52819.9513082578,48755.6705308835,48426.8483725281,53898.5667002717,54453.3801388095,52614.1935449063,51899.2377403868,49392.2066068269,52705.9853991699,54376.9930578765,52791.2970410613,53712.4289298399,57824.8582646181,53002.7832743225,55599.0933236083,55778.234890915,49143.5042528685,50061.3922222899,50225.1541959838,57026.5938033902,52916.9682176513,51314.592805023,53941.1168287048,52587.5431722716,53706.9624324344,56081.4513913881,51912.5656635282,56284.3124685055,52227.1286348264,49052.7666918641,50476.0493096769,60802.1819341429,56271.6853294067,57423.1899282071,60609.7226145326,54693.3561065904,51099.485916962,55774.9589593202,51315.7457064898,56636.9291750183,53158.6609152527,57961.4365423886,55564.6049560088,60794.0042608339,56048.174130005,53378.69662632,52566.3911027832,53000.7651714628,57145.8239981995,59502.6043074494,55613.677393585,55904.8660255354,58993.2309610594,51124.269013245,59410.8623587414,61311.4034718478,55833.9302779849,56534.2144134217
,,529.2898,3.36,,,8456.2402904663,11289.7617014008,,7717.8111752319,7860.47701001739,,,15779.5605856475,7528.52268046571,,,7142.83655551145,,8478.61799246217,,,,,15519.4591272278,8781.15351397703,12136.535133438,,,,,11556.2649107971,5578.25718704224,,,,,5917.92711433412,,,,,,,,,,,,,,,,,,,,,,,19070.760778656,11919.4053937683,,9677.87321878045,7614.60014447022,,,11299.7189464874,,,,,10727.7343435822,,,7112.74964376831,,12370.0544531556,8909.85189472963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9129.23910054018,,,,,,,,,,52762.7318399049,34845.5899567566,,,,,,32892.2759405518,,,,,,,,,,8192.53979550173,,9643.75079846193,,,8579.16806550598,9983.33855285644,6966.62785848995,,,,,,,,,17171.9434030609,,12472.6343435364,12592.4164907227,13838.6660337524,,,9692.94445651239,,6281.70782330323,,16550.7199186248,80309.266560394,71512.0917936708,26946.2869986573,58591.850935745,37246.782572403,17761.9293014908,37665.1388266755,95852.3543745119,,,,,9839.62177001951,,,,,,,10974.1880256958,10473.9120612182,9669.20154290773,,,,,12291.8513245849,15378.1371408691,18527.6848693542,,,12546.0876340027,,12319.0002643738,15714.4470133057,,,,,,,,,
,,165.0789,1.03,,140344.973821485,213175.400249849,325601.419763955,160934.3164776,197128.053333836,230084.790072338,148265.823102212,82766.0775693388,449367.448376473,185259.258751742,171565.747292756,145187.172106958,220941.675032268,98216.4139870912,273874.541094018,74822.4747441193,129082.087219716,131126.118750612,182817.470285889,378560.277442448,217482.534347961,340519.246351895,149225.137803795,118218.403940429,201813.524281783,108485.08597768,357872.932172592,149281.530973545,149717.909108125,148793.531120663,47059.2354737282,48683.6668937334,156383.917521454,64110.5235363005,68813.4619361847,82183.8521758422,147854.693283234,198767.268570893,122439.068988016,168622.843973563,210612.108975126,156394.663827508,168155.841113669,136134.931230225,140033.987969768,50291.8657050172,53256.4344305421,74837.7039544081,53227.9717754851,82625.1322417869,70195.9915449282,38603.688257688,48638.5451014294,101017.040638572,107841.312406592,178666.025929055,99952.3651415549,220039.453237934,258684.376605935,213989.121601134,70069.0911649079,86890.4071647071,73737.4968739317,111657.222527954,113316.150247315,94779.690953186,103100.470715792,312127.438418488,98456.7778816013,165614.745393763,175501.260118372,145375.922804934,161914.125190613,111074.179224922,57269.6128499756,36286.3354816284,102146.756383234,33689.7437992086,74293.7693238288,30476.155114346,28456.160914032,48007.5195841354,31995.0653208729,42126.2821336915,25009.9391613159,27615.332013855,22522.2689397583,53893.390939807,19720.4268492753,30308.4487513778,44615.5381143036,17104.6670942966,21378.911743103,23622.6942020546,20882.3111278719,16576.9211363769,17003.183718522,16827.722776037,17549.1728900757,23007.0178986206,24831.4875019074,15970.0200422058,32038.5406065063,26058.0096443482,21138.6314350891,16656.3005300589,20241.7056648287,21502.5443272794,30509.4643884887,15977.4958220166,21856.1077972211,18230.2077353211,28793.3097381149,17335.4772153109,19216.6169457187,18391.6757833454,14127.0171213598,125433.312887331,26632.6856273804,89407.709048522,59556.7653024603,49729.8712065735,60626.2376818602,40925.5514041505,23852.5735891113,87179.8088284882,31871.9428409052,28674.2368753223,25618.8171934376,54906.6436808088,22221.9068281403,20993.9425788574,21274.1234398618,28667.633144165,40529.5193259201,34702.8687043298,86992.2629194335,30118.8149543113,30259.8069123993,68175.6488928224,36983.568733588,47730.2613275757,78895.3880588938,53052.362170112,290075.949694803,199737.058288971,248320.780155999,163007.554079982,198366.474209841,231967.716453836,271360.13489058,207766.313713697,171670.502224792,176085.986461035,147954.724984375,107539.542094159,88012.2297627564,145682.143913331,280975.693062395,89346.1774524522,688641.536831558,277534.630071405,403154.921625227,365911.469574137,530971.23722548,39123.3497967245,83824.9041478284,468869.416282929,125871.707934351,250375.74613161,345280.592151691,608370.568903671,2509866.3450857,1991622.03810171,999569.493863762,2164440.28280676,1849012.55544531,901947.067891663,1829193.74062659,3178257.59332781,130816.473489886,65518.4497228962,203877.348473915,202434.955646499,500609.565259433,41093.3311393439,232250.221898743,338789.919059518,35239.0901315581,171485.450745069,35630.4059786835,353822.352191624,442344.382897151,553978.827638253,151015.502720335,33814.1695021446,50077.162102364,34244.5852762117,504126.169561315,365316.046499598,381658.711056173,58597.6260415571,109540.870086494,544153.738062943,34448.4932774017,547389.29308494,351659.367703585,67423.5385006396,54096.6398337307,179462.972237645,57630.2443122659,60241.4129428397,186354.632628093,53436.9416338199,54124.2473829387,64168.7582231829
,,406.2719,9.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49746.8013546149,49609.9118862919,51141.5347804565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89490.8441330563,94581.9898032839,85657.9314148103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70281.34889032,73875.2102460933,64381.1217188726,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,500.1162,6.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30501.8383484037,,,40299.1129198914,49133.5829343109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83241.9936066619,,,73053.2123412165,75730.3017105684,,,,,,,,,,,,,
,,130.0422,1.03,,,7987.03368419279,13538.459262088,6058.88407617188,7780.12031429839,8530.6922583418,,,14314.715785186,6989.04986478542,6661.05578601076,,7800.8207271478,,7620.35086937808,,,,7676.22619278216,13638.6076226413,9141.01322186276,13702.4060158425,,,7273.26153969757,,12674.9422217865,,,,,,,,,,,,,7233.18091327129,6072.95512957049,,5738.84598749685,,,,,,,,,,,,,,,8348.63162438009,8064.71759751908,8668.69743374634,,,,,,,,12134.4285458064,,,6817.41979014564,4520.98143227235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8579.10930724598,,6563.46291027833,,,8403.04738677195,8406.85392087912,5947.64779804373,,,,,,,10730.6516732483,,22256.4754430764,10903.2876488037,13155.0549959371,10980.4928794861,16232.3779766039,,,17202.3156474113,,9297.69021798213,12741.7613462105,18785.3383065058,76139.3757722131,68103.7381021481,28707.7727280274,67879.2736993103,55422.3267226481,28540.6585205545,55673.4520844543,91674.1609338131,,,,9233.68690898027,15517.6788931656,,8082.73521304321,12953.2435677865,,,,11281.7582225451,12140.7658504471,19875.246048988,,,,,17878.3185585028,14437.4241208317,13448.8043940269,,,18018.3288334974,,18641.3154127357,11374.1219453125,,,7971.91708562322,,,,,,
,,130.9225,14.69,,57891.6215487675,40370.6263681731,49229.5030957034,44768.8165965583,44592.5566943444,51924.4989655871,40628.7552113427,39408.0786349729,35945.1755223756,41707.4866463613,44419.6495679681,63449.1291974028,43622.7566373919,45800.4989205588,39848.6401304063,49180.2940281968,51252.2411550316,33644.5806072856,53269.028861611,41776.7214878577,53497.3717766728,46420.4911213985,52057.3746089472,50013.6687677301,36423.1021505125,52470.5878890681,53087.5004055478,46833.8510685727,51241.3108850704,47836.6441796267,29971.4180731194,31370.1944465639,45359.8110018611,43819.2267115932,37428.6463906251,43499.692669518,52901.1502178649,42111.9702455444,47706.7149692687,41677.7962916258,37194.0535282592,49903.5556192015,46215.4585325009,11897.8416679685,41300.9618450624,48865.2685762478,32286.9906256713,28067.6163841557,29599.5517902825,47798.5837570951,33336.4623018727,38600.9729872738,48255.9435634007,48030.5209802854,45899.0080726775,43347.4234163358,39701.6809392398,31129.2450135189,43920.5322369995,44064.4139839625,40715.3333032176,29465.2621229098,38839.445020431,42946.1695765379,52753.3125784909,34515.8749060362,39717.1485582888,25314.7341264039,42863.084421936,19558.0910800168,38439.7405189825,35878.6881489263,78831.5461412196,77782.5918311386,84467.4158994588,74281.1533266685,73899.2573286052,85799.5104620156,82409.5844534454,78854.7464002565,77874.0248598326,75604.0031223137,83883.6189293864,80114.4261528357,82371.9631828194,77800.5430852053,73026.8875675619,85622.1991405031,76264.5336649172,73805.989208572,72919.0499068113,79217.79807747,72266.2913674639,75070.2212988862,74704.781812578,68898.7422310084,78763.5832147979,80332.9454483475,79712.0392443346,70110.7610366356,82864.8951949311,72974.3215049698,71540.9739722894,73087.5692419548,73210.9126146268,67987.8881776573,75756.7308224431,79849.9158430632,79232.5179721071,76780.9831542895,77710.9244967727,79214.4981315806,81118.4725794193,75153.6102133327,83009.7726258259,82445.4590146209,74208.0352686324,78542.5730733696,84459.1433400808,71684.0925479583,67906.5233783314,76473.4548564941,70850.7351394036,78708.8780645132,71896.9661020884,77114.8259877934,71342.2252392466,85931.4251823598,76028.4628394859,78853.1921103538,79126.4650304766,74326.2102196795,79593.1977988592,67810.1871223904,72984.1012625196,76100.1687363876,70663.6609366234,66773.8610893306,83519.9838825004,75569.8078147988,70466.2728391969,68472.1039720603,72614.8834500141,77299.6226231736,65569.7039304728,64790.5986230182,71916.779344412,68034.5343674558,60258.0581391842,63388.1576454238,60061.9051468705,64189.6636817607,61282.2864367091,64737.274069284,65444.7549660882,61576.4497476316,68591.0633446436,66889.4395054929,60283.7379560343,66657.6960351895,61762.0593182116,69652.456963737,67554.3689688653,65168.8740403886,68553.4501611561,70152.0595630891,66854.2106366294,65256.4861770001,58894.0187220119,67756.3431860306,64349.8275632784,73233.2367655035,56895.1046086765,58769.3831805553,55656.7791512457,61013.5748883758,60989.1051109206,58225.8762192326,59507.4270073081,66219.1707736814,55869.1596143567,61553.6985789791,59601.4788375857,62003.9193755686,56257.7455470316,57608.6314593663,56713.4510754692,62800.1873200772,63616.9603612828,60965.2618872991,61328.3716954654,66712.9033668823,59168.397262939,56929.3075027776,66887.1534367677,58501.8449651796,62287.3372708891,66148.479070618,67140.42689917,61051.8387613174,60583.9737809586,61206.1315270697,57683.3980959547,66400.2679585053,58520.3641329198,61267.4033071208,55060.3933976647,73503.385723964,66798.0071475661,66423.7317637677,70138.6701173722,62151.822957062,64970.1424122875,63937.1423617236,76066.5132902138,64552.3213356941
,,313.1350,2.60,,33950.3853012142,10248.8121899414,11539.6969648438,29537.6776276246,38518.0742036744,41313.1729523619,36822.7312536011,38516.0058312378,10294.4291270752,38838.1286403806,17454.5943266602,26978.1364004059,28864.6537254639,19478.2270640869,14899.8476866454,13548.6320268059,25940.5588425293,12269.5466403808,12220.8673897705,37570.6083572387,17178.6055929184,12890.3164417419,39125.0224414978,19045.1658463593,7575.1766526969,12687.9527178955,8832.50197705071,26347.1413562316,5787.40683294597,30664.5878311158,8025.82159095017,13257.543756958,28601.33292659,35401.446688965,16081.7780587159,9196.14222043612,15370.3943646241,21323.2060583495,18583.8962536621,40942.582501953,13498.3601646729,31949.0325460662,43233.3093057862,12914.9036345215,13638.2775983122,15528.8542119141,23809.6443242798,14344.5436875,24007.6809003296,42255.1364589844,12836.9905595703,14408.1133911438,41464.7353569947,8651.7244956054,38900.5993933717,33259.914322876,22046.5772704466,14524.0085847473,12378.346723236,19420.4507052661,11378.3924990235,12472.1352550965,13860.0970882874,27324.1539785004,30927.1009780426,24435.7104508591,20597.9782226563,37656.4499836732,6575.7649022827,11999.9786718749,15649.4093720702,18578.0169580078,69995.2596940614,68875.6412099305,74486.8995571285,65839.5534665529,67998.152673645,65318.6923223877,68750.5938778077,70982.6898264772,70520.7538729249,73996.9551341401,76088.3099589845,65911.719532333,68013.6938155518,68220.8164483567,69365.2446362915,70053.5009304658,72836.2835549089,67961.3932802125,64761.5306217042,67974.6172961427,68267.5153579103,72215.2286738893,68995.1729683223,69269.0025991975,66419.7554759217,67589.6085546418,68061.0374934999,64928.7713746796,70188.0519820251,62689.3717985078,57654.9948522489,65500.6012843203,66727.2404749147,67985.0928425295,71478.1797620851,61972.8081425629,66796.3720354767,69041.1315919189,64881.2823649446,63733.6722999344,66170.8829095917,66999.9513836668,66768.8015750881,68212.4415932006,67697.7275600588,76248.6180301209,70539.1179289857,73557.4344279939,68078.2414434815,72498.1192189943,75403.6222471315,76363.4143150025,72318.3889893494,63490.4324447022,72862.601805092,74080.9646442394,68691.0041564787,65870.9865114136,76988.8356815188,65524.8044053342,73773.8374075623,71154.719365295,70618.9167985612,76294.5958612976,73346.8594611513,62563.2621125945,75456.2564794008,70342.2458206783,68206.2296752321,74397.8394596557,67216.1690689088,70875.6459297176,65181.7363560286,63239.5058613106,65284.2157227173,59238.4854378659,58603.8257067016,62946.4792289124,56410.9710433085,64889.204288086,66025.6818000946,57611.6560429761,56225.5080674218,62190.7666711829,59073.439893219,63995.9795527955,58865.7319362793,59089.4060526119,50422.4018702407,57271.5237071513,59871.9756385118,68639.2533457795,61297.5866612766,60739.8960962221,66011.6689450378,61583.9056385038,64855.6865997367,71329.9322901994,64224.3009298196,65327.431537729,56376.1508936957,62656.435822998,61691.8984358199,60577.4722214757,54619.8797281037,59983.4741055349,58161.688044746,60039.3996251746,64882.2610281579,63621.176630005,65010.5793537845,65160.1581734617,61552.4363254942,63784.5132574769,63078.6254664003,65499.6304980467,70341.360156006,61474.1267710337,65818.0567799379,66971.1427924806,66105.8281477266,65908.0876485442,63820.2770050353,66835.1995109124,67939.3095111696,67848.8109731742,64550.6496736448,63872.563525829,63174.2472602998,65405.9285584943,70946.0106626283,64116.3563890791,67406.5080886689,58836.577401764,72732.5841762386,68237.0012543641,70786.3597948687,71535.2736187135,71135.4966917632,68541.8672702349,71960.1295350039,68460.1378099831,68716.3294035505,67272.0043932494
