"Compound Name","Formula","Mass","RT","CAS ID",D9-2X-P1-A1,D9-2X-P1-A10,D9-2X-P1-A11,D9-2X-P1-A2,D9-2X-P1-A3,D9-2X-P1-A5,D9-2X-P1-A6,D9-2X-P1-A7,D9-2X-P1-A9,D9-2X-P1-B1,D9-2X-P1-B10,D9-2X-P1-B11,D9-2X-P1-B2,D9-2X-P1-B3,D9-2X-P1-B5,D9-2X-P1-B6,D9-2X-P1-B7,D9-2X-P1-B9,D9-2X-P1-C1,D9-2X-P1-C10,D9-2X-P1-C11,D9-2X-P1-C2,D9-2X-P1-C3,D9-2X-P1-C5,D9-2X-P1-C6,D9-2X-P1-C7,D9-2X-P1-C9,D9-2X-P1-D1,D9-2X-P1-D10,D9-2X-P1-D11,D9-2X-P1-D2,D9-2X-P1-D3,D9-2X-P1-D5,D9-2X-P1-D6,D9-2X-P1-D7,D9-2X-P1-D9,D9-2X-P1-E1,D9-2X-P1-E10,D9-2X-P1-E11,D9-2X-P1-E2,D9-2X-P1-E3,D9-2X-P1-E5,D9-2X-P1-E6,D9-2X-P1-E7,D9-2X-P1-E9,D9-2X-P1-F1,D9-2X-P1-F10,D9-2X-P1-F11,D9-2X-P1-F2,D9-2X-P1-F3,D9-2X-P1-F5,D9-2X-P1-F6,D9-2X-P1-F7,D9-2X-P1-F9,D9-2X-P1-G1,D9-2X-P1-G10,D9-2X-P1-G11,D9-2X-P1-G2,D9-2X-P1-G3,D9-2X-P1-G5,D9-2X-P1-G6,D9-2X-P1-G7,D9-2X-P1-G9,D9-2X-P1-H1,D9-2X-P1-H10,D9-2X-P1-H11,D9-2X-P1-H2,D9-2X-P1-H3,D9-2X-P1-H5,D9-2X-P1-H6,D9-2X-P1-H7,D9-2X-P1-H9,BG-2X-P2-A1,BG-2X-P2-A10,BG-2X-P2-A11,BG-2X-P2-A2,BG-2X-P2-A3,BG-2X-P2-A5,BG-2X-P2-A6,BG-2X-P2-A7,BG-2X-P2-A9,BG-2X-P2-B1,BG-2X-P2-B10,BG-2X-P2-B11,BG-2X-P2-B2,BG-2X-P2-B3,BG-2X-P2-B5,BG-2X-P2--B6,BG-2X-P2-B7,BG-2X-P2-B9,BG-2X-P2-C1,BG-2X-P2-C10,BG-2X-P2-C11,BG-2X-P2-C2,BG-2X-P2-C3,BG-2X-P2-C5,BG-2X-P2-C6,BG-2X-P2-C7,BG-2X-P2-C9,BG-2X-P2-D1,BG-2X-P2-D10,BG-2X-P2--D11,BG-2X-P2-D2,BG-2X-P2-D3,BG-2X-P2-D5,BG-2X-P2-D6,BG-2X-P2-D7,BG-2X-P2-D9,BG-2X-P2-E1,BG-2X-P2-E10,BG-2X-P2-E11,BG-2X-P2-E2,BG-2X-P2-E3,BG-2X-P2-E5,BG-2X-P2-E6,BG-2X-P2-E7,BG-2X-P2-E9,BG-2X-P2-F1,BG-2X-P2-F10,BG-2X-P2-F11,BG-2X-P2-F2,BG-2X-P2-F3,BG-2X-P2-F5,BG-2X-P2-F6,BG-2X-P2-F7,BG-2X-P2-F9,BG-2X-P2-G1,BG-2X-P2-G10,BG-2X-P2-G11,BG-2X-P2-G2,BG-2X-P2-G3,BG-2X-P2-G5,BG-2X-P2-G6,BG-2X-P2-G7,BG-2X-P2-G9,BG-2X-P2-H1,BG-2X-P2-H10,BG-2X-P2-H11,BG-2X-P2-H2,BG-2X-P2-H3,BG-2X-P2-H5,BG-2X-P2-H6,BG-2X-P2-H7,BG-2X-P2-H9,HK-2X-P1-A1,HK-2X-P1-A10,HK-2X-P1-A11,HK-2X-P1-A2,HK-2X-P1-A3,HK-2X-P1-A5,HK-2X-P1-A6,HK-2X-P1-A7,HK-2X-P1-A9,HK-2X-P1-B1,HK-2X-P1-B10,HK-2X-P1-B11,HK-2X-P1-B2,HK-2X-P1-B3,HK-2X-P1-B5,HK-2X-P1-B6,HK-2X-P1-B7,HK-2X-P1-B9,HK-2X-P1-C1,HK-2X-P1-C10,HK-2X-P1-C11,HK-2X-P1-C2,HK-2X-P1-C3,HK-2X-P1-C5,HK-2X-P1-C6,HK-2X-P1-C7,HK-2X-P1-C9,HK-2X-P1-D1,HK-2X-P1-D10,HK-2X-P1-D11,HK-2X-P1-D2,HK-2X-P1-D3,HK-2X-P1-D5,HK-2X-P1-D6,HK-2X-P1-D7,HK-2X-P1-D9,HK-2X-P1-E1,HK-2X-P1-E10,HK-2X-P1-E11,HK-2X-P1-E2,HK-2X-P1-E3,HK-2X-P1-E5,HK-2X-P1-E6,HK-2X-P1-E7,HK-2X-P1-E9,HK-2X-P1-F1,HK-2X-P1-F10,HK-2X-P1-F11,HK-2X-P1-F2,HK-2X-P1-F3,HK-2X-P1-F5,HK-2X-P1-F6,HK-2X-P1-F7,HK-2X-P1-F9,HK-2X-P1-G1,HK-2X-P1-G10,HK-2X-P1-G11,HK-2X-P1-G2,HK-2X-P1-G3,HK-2X-P1-G5,HK-2X-P1-G6,HK-2X-P1-G7,HK-2X-P1-G9,HK-2X-P1-H1,HK-2X-P1-H10,HK-2X-P1-H11,HK-2X-P1-H2,HK-2X-P1-H3,HK-2X-P1-H5,HK-2X-P1-H6,HK-2X-P1-H7,HK-2X-P1-H9
,,406.2719,9.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39448.5792019042,39695.239645706,37983.9412753599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89490.8441330563,94581.9898032839,85657.9314148103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49746.8013546149,49609.9118862919,51141.5347804565,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,130.9232,14.69,,51562.5248119352,49448.4415271298,54092.5285786454,56793.3231826251,51701.68589592,50363.3989510396,48927.8384998179,44302.8403203816,53401.2625286864,53231.3692571718,53892.9345352482,44845.2625860444,51444.4904584806,56785.1911560901,51983.5426200099,52041.6947923889,52704.5015566099,53979.9448270875,47542.8401178721,49234.3997902218,52708.7087536318,55393.5654255067,51898.7515354937,59284.809932007,53309.6691635266,59943.5092780915,55329.3932269621,48464.1102012634,47709.0403149959,49699.110713364,55365.0027777097,49995.3448185116,54235.3212914738,51707.1491982345,53470.7539498292,49342.671629238,49510.0563405454,51250.2673216357,50048.2108640597,49114.276598328,52859.3489507447,57826.1720460507,45644.6251762848,49666.3369952084,56123.994036998,57650.699775726,41451.0450164119,43054.5078459323,43350.4357693784,50733.3320960084,39443.1894678591,48236.7817113342,45908.2245941361,38089.9585583034,45241.8540079184,46999.0821111512,53389.3494079286,46396.140681122,48255.0687813106,57180.6460090638,51114.1300919786,49336.1643562927,53351.4306081847,44441.6358596741,51026.1071336058,47890.7503587344,55818.4287630005,49237.2452514497,43971.000433497,50804.5354400012,45100.4013358917,46732.5942438358,79466.1842382945,77782.5918311386,82327.9371603809,74281.1533266685,73758.3569236346,87758.4197639154,82409.5844534454,78910.5110936302,77874.0248598326,75577.0803122639,83883.6189293864,80945.4335333236,82371.9631828194,77800.5430852053,73039.9762766404,85622.1991405031,76264.5336649172,74502.2193889919,73130.4600993591,79224.6991381504,72621.2460229883,75290.2387291657,74704.781812578,69129.5030582225,78865.8140499757,80228.3592848756,79712.0392443346,70110.7610366356,82864.8951949311,72974.3215049698,71540.9739722894,73263.4621989653,73210.9126146268,67987.8881776573,76614.7958755425,79879.4471176676,79232.5179721071,76780.9831542895,77710.9244967727,82190.4069209514,78157.5741961395,75153.6102133327,83009.7726258259,84614.4753558352,74208.0352686324,78542.5730733696,84459.1433400808,71684.0925479583,67906.5233783314,76473.4548564941,70850.7351394036,78708.8780645132,71929.7480553253,77114.8259877934,71342.2252392466,85931.4251823598,76028.4628394859,78853.1921103538,79126.4650304766,74326.2102196795,79575.0846740466,68022.1116801284,72963.7005964485,76100.1687363876,70663.6609366234,66773.8610893306,83475.3585181035,75901.7471280988,70483.8980450895,68462.5442471077,72614.8834500141,77345.1409703934,58229.4023197636,46891.850131414,49229.5030957034,44768.8165965583,47552.5555751488,51067.1460682214,41439.6557689225,41670.8947616582,36017.4702598854,42079.9822986728,54807.6881284788,63449.1291974028,42305.7577637986,47166.703777535,40255.1909733247,46109.1642843409,56229.6657411836,33132.9836826098,55452.0755529208,41543.6202753941,53904.1164876103,46420.4911213985,52379.7149933465,50013.6687677301,44673.5880998839,52595.311081634,53087.5004055478,46833.8510685727,51241.3108850704,47836.6441796267,30365.2106802971,31370.1944465639,45875.3477059627,43570.2976429897,37428.6463906251,43499.692669518,53389.5297411803,42515.6124379272,47706.7149692687,41677.7962916258,37194.0535282592,49903.5556192015,50453.7063846737,11897.8416679685,41300.9618450624,48127.2946572185,32286.9906256713,30461.0773170703,29599.5517902825,47798.5837570951,33605.3310440602,38600.9729872738,48255.9435634007,48030.5209802854,45899.0080726775,43347.4234163358,43950.8366181948,31129.2450135189,44261.0823969116,45608.6710985255,43980.9430888214,29465.2621229098,38839.445020431,43187.0997056272,52753.3125784909,34515.8749060362,39717.1485582888,26331.959185608,42863.084421936,19558.0910800168,39126.4464047247,35878.6881489263
,,345.1275,2.95,,65908.2559182354,64876.2022215578,69455.9750550539,65307.6066921079,64699.8413496095,66816.9342593687,65202.592533081,71830.5966400448,66565.6222264877,70353.84864917,67103.0034896846,69455.3239962157,66609.1224491578,68277.7667747803,65483.0456674806,67612.3614614864,64308.6448477479,67325.0120367433,73550.1326539308,67630.734076904,66200.476278137,65553.160102295,69924.2412260741,73528.8109650882,66592.0635399169,68289.1862626955,67540.0250123292,73141.5839387816,71751.80205896,66224.836602661,70796.275055359,72165.8666376955,68783.7239549562,66923.4699506839,64137.091097168,61770.5582273865,66141.4957543946,68946.1251100155,67296.1382773896,68729.2239825288,65008.3582971192,68156.2220434572,67689.2786027828,67288.8004406432,62614.5849816285,74571.0855179139,64527.4429898072,62765.1122652971,73548.1264013672,65893.0462016908,65906.3287965089,65837.6978333738,68835.6160302735,60123.3639262086,62472.8736964875,73079.600965027,66584.938838379,66981.8843900605,64670.555315857,69358.5809362181,61914.4302988588,64965.5244615175,66611.7748597413,76146.1692511979,75422.3960335232,69184.4552911988,72369.4113149412,75374.2869349366,71771.3639297487,68672.7799333492,65459.5887259366,72227.8812718507,22499.0962104492,22943.3455401,25638.0364149476,22786.6063646849,24173.1362927855,19248.8168270874,24840.5418241883,24515.8206294251,22800.5139577332,24269.9652590332,22815.5088708954,22501.5161700897,26466.5653773194,22491.2457949219,23658.807556839,23346.7450905762,23579.7360953064,26965.4824557495,22768.0548755188,28697.1363548279,23847.7366721192,26425.2400082703,22944.8805505066,21158.3873488769,24983.1199050293,25719.1290801698,22911.3955506592,22815.4487285155,21488.9191649781,24312.4797387085,22559.4658895874,23075.1021704711,26726.3274251099,22002.8867349243,25043.6271976929,21267.9395340577,23895.6631953735,21330.2347815552,26176.9390850831,24190.2261349183,26318.1146123047,23275.4559430236,23534.9298060761,22429.3969548339,22246.8135238953,28725.2673636475,26099.3755689698,25423.2240210572,27153.6793149414,27826.0620307618,24523.0519043884,24380.9928073502,24010.8313602295,26516.6627268675,23906.3907297364,28436.1005421904,21854.1885315247,24241.9712588806,27218.91133667,26121.2836892395,25686.8336991272,28389.2073224488,22438.4318772583,24552.1441987,24617.0927032165,27836.2040130156,27306.2874205626,25666.590645752,26554.050540535,26770.5195218812,26697.1483819886,23766.2470471497,13068.7098321533,12916.5786240845,8736.78557958986,12470.7691708374,13282.2002698669,13130.6845629882,12990.0135039826,5090.71929034425,4839.45877679444,6211.10426513672,8065.63482714845,13125.2906211243,13620.1931812744,7055.89122583009,15901.5128693389,13298.3607556915,7712.67053054803,5934.7481282959,14915.9176573486,14669.9921683349,17671.0468546447,14090.6720854493,15232.6331048432,4155.63245782471,7798.38812071229,14030.8564412842,7044.46573736573,5617.99357507325,15914.5341859131,15112.0421927491,14532.7149698943,13485.0386092528,6904.36483813478,7226.47479785149,7755.08299316412,,7284.27122375488,6451.36489648437,7609.8987958069,14748.8648319396,8649.02596102902,16004.4278989257,16035.9171486969,6339.27964398192,15530.3591028137,15547.9313461303,3924.88114453126,4649.67795703121,6690.31492102052,14745.2627163086,4204.69906530761,7634.62442285155,6097.39744262692,,8372.56211608887,7605.31005688478,14439.4550137024,6529.9013618164,4992.24062695313,4626.0368712616,,14002.3873925629,3840.72019757081,5302.53863000489,,,5231.39825317384,5566.42405670169,15216.9815442734,8203.3851285705,5575.7597071228,16507.9313025513
,,519.3477,13.02,,,,,,,,30127.4108752595,,,,,,,23099.8831644439,,29483.9192439117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23231.9320167617,,27156.5059001159,,,,,28424.6649964294,31031.1105538788,,31097.4268810731,31814.6635480804,32139.0699761811,32140.728838745,27183.6329285736,30063.1774083251,37696.7471267853,47554.3437831115,31930.6659140624,30543.2012989348,42376.8819313507,53692.3684866944,48372.2323554837,43726.8766202696,60995.8992439577,71854.7874827425,68297.0380638427,52453.7000133057,56378.9584049987,81064.2616065143,81369.0583151702,85942.9704178468,89656.3496021727,75188.4823769686,72710.4292489934,70004.334513275,65645.3106829225,74516.696321991,94136.6234099962,82232.2328699493,86991.61165699,70498.7810676574,69232.4324655762,79147.5329167784,82657.6169136354,75170.9958801729,69165.2223225709,73131.6282766114,82579.9511468657,80852.7997408447,81072.6337316209,75406.0615736694,56856.1916840515,61422.9553386685,75176.5330727235,75243.6832723388,71173.6045872955,85996.7858700564,70848.5000088806,57130.9344844667,71874.0454131465,40105.4151479493,39837.0211622619,70523.1806796417,55885.7465941773,76473.76210759,68973.2537588122,68329.0826090241,61104.8511073151,69860.601151718,58548.0466658324,38491.5641934814,59472.4492114944,63084.5647415771,71956.9243671263,65280.4058805694,65401.9962515104,59521.1843012698,,,,,,3244.67960797112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,266.1667,8.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65548.1459028841,66668.7696105011,63635.19312068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78360.2165617663,78540.4564536076,75108.1101482203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11613.0908879279,19750.0069091795,15139.3608318365,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,390.2382,5.50,,,,,,,,,,,,93622.4594858857,93846.9605432432,,,,,,83868.7376593629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,389.0960,3.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63543.0356914826,,,75520.2334468235,78652.0024141847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,385.2831,5.50,,,,,,,,,,,,74335.942872818,75578.8041306761,,,,,,69156.1615818482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,283.3230,8.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23086.5189963684,24803.8435480652,23528.0711730195,21162.849297058,19391.7736508485,20276.8231361998,20443.852040726,21209.7528533857,21638.806555237,22899.5243098601,24432.1430242308,23952.4066587828,22946.6828936465,23575.7954356994,23895.4163977965,26342.689499306,22443.0553802032,20887.3827257995,26118.9010045166,27679.0432839049,24812.6869839326,24355.4942212985,23953.1085687866,25172.4451883547,25792.2982460634,24866.576367264,26184.166539978,26955.8291171875,29333.9880684971,26562.0017001952,25538.1879542082,26735.0480373763,26587.3795754091,27542.4792023314,24865.6735466766,27382.6231717986,24692.2871420898,26092.4604927367,25773.2295559161,23312.5513364867,24495.291767029,28635.2896207656,27469.1964001922,24616.827331238,24063.8488075409,26485.2599008483,26252.5942777406,27286.1991461944,27585.130998413,26270.833707596,24671.7163325195,25360.6550653993,24506.5977888796,23186.4876131592,23857.7382047274,56771.1488099519,29413.9322837372,25281.1056920774,26612.9175909575,26527.4237492676,28056.3721108703,23843.8341169128,24564.5838493041,28396.6045851746,28247.5419521559,28305.5471021273,28588.3432215346,28408.1866163785,29556.0209094697,30443.9411066743,25798.9500598754,25363.2002939148,33154.4339647219,43856.9208439865,36395.8714524231,41530.1818001711,41554.6307255247,42526.4012833403,42164.6042917174,33453.0784737243,44841.7429352037,52649.1823980639,32981.0938302611,33797.0523568419,47704.4840494079,34520.2863605652,43302.4355609129,36981.0132006835,32657.7094438172,26147.6029371034,20215.4646002808,33309.668645294,39071.3076906278,20936.8388430174,27211.7566006774,22180.504787491,34860.3922760011,30455.6087036744,21644.4837710574,31139.3572721707,44590.5950570292,30560.7190934753,40684.4541513901,60500.7574219055,65548.9578147124,43286.1155026095,45576.7326101075,53355.5777034914,41150.8321570743,43820.7719638673,47579.4053319547,43256.7476072081,60345.223381531,42677.9979356997,56879.7509620057,41949.4168472591,38869.1310432431,37659.3016162721,30277.0757015075,32397.1372763518,45532.6280577699,36839.125161163,49268.0009067764,65006.0009127198,77426.4957411341,42857.4583517153,37263.402972946,41922.8308920287,36387.7547852174,50640.211802086,37662.9756669923,35038.1831086732,38980.2170307923,43383.7328405684,35958.8743488461,26892.2007197419,27264.7512658693,27516.6510803987,36106.045086548,32567.3026439973,30266.4832804868,31539.3825506284,33243.129211258,24695.5000580138
,,225.1593,11.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20988.1578010254,50845.8405354613,48573.8116528478,27378.683856903,29516.9118748476,5118.535166748,32370.9572837217,22781.1252689822,18036.8773615725,17409.893905609,17786.6829624638,17984.172651123,6641.52130025476,21441.9267155456,7719.54195858757,9639.35616210916,23261.0558944702,28758.4489640811,53224.8798808592,41899.9306850361,36956.5239169311,25103.8955868533,35176.1975996702,24483.6579549864,31027.2156660156,35979.6136770016,32112.7053205569,26374.2311270139,41925.3071356198,76509.5393518994,28394.2700823978,39146.4028794785,22954.1413627317,32529.0201937561,54954.0150273139,27072.0862375486,24535.0002750857,37793.3627106629,38958.633392578,43668.2163789675,34523.6724607545,44361.2671910707,24641.246313538,33899.6414989776,36154.1330342405,25829.9945308228,62262.7117963262,53397.0340237115,46501.2910700689,28639.4728482207,51719.5505718076,10756.12324646,28973.6386291808,31627.7410661621,27400.8091110534,80430.354507599,49314.8108713291,45994.9672471769,30623.2359153444,33673.0670949092,27538.4299327697,66208.4777839049,39769.2329804997,53516.822973983,64537.5310051881,42144.2412610317,75134.6517452087,56483.8443167112,38962.7923280027,44788.6262177124,40891.4075175472,46451.8574822383
,,330.2093,4.24,,72934.241616541,31656.173139697,33972.6290835104,64563.3463406914,51115.2242298838,41239.2173003865,42469.5084955835,40251.412651322,34653.2433167434,32975.1576730142,24150.042468062,26683.7077945797,29825.3622280131,28250.4462875727,29512.9941025943,30565.7439295712,26568.3681584377,27165.7518081581,27558.6606856926,27810.9821218634,24452.9217587344,27488.9726656623,28665.8965769853,27975.3554766588,25322.4885665177,26841.8238022242,28188.7958543225,27320.2798225747,22820.4094708412,26420.7891437091,25079.115572752,25373.6928334981,26280.8187385428,25334.0222477058,24681.5122321453,25996.2556081925,27456.5326614736,26770.7095323195,27216.6648022446,24920.8356738529,26230.1165431227,24582.0863728957,25649.1941769467,28913.2128811454,25938.3394079333,25659.2546960965,43499.1676386203,42971.7603720194,29024.3072235679,27717.3104042989,30528.4470155335,25837.8067840228,27927.0258697052,48704.1095086672,37208.3462589492,28718.5050137968,26586.813664279,37175.6399176031,35401.5045404165,32417.3593782728,30680.3673809128,29737.991471345,28968.809098732,31281.4436033632,32793.5702961159,28555.4353240239,28066.8297645045,26207.6345659476,27820.9003438587,25949.5185092846,27503.3583719348,25889.7453055578,17246.224144043,10210.0781632569,10163.3093768921,,,9767.78026010946,8132.30939405063,8839.5936459499,10084.9987907991,9214.28360772708,10628.5151384559,8884.69618551632,9769.57633776566,9671.51300527626,9228.65654460147,9613.44900847604,9823.68773368984,11174.9809292755,8763.10333258201,11683.0870072489,10269.5985067315,,10004.5627207358,11866.2091619158,9021.90863340355,11000.2545922021,8936.56534628297,9095.0100325148,12722.1199550343,9349.12331752016,10203.0771307323,8156.58247680283,10046.8230241547,7921.83400072856,9682.62121659853,10315.6009440598,9982.38167562294,12799.7532502735,11032.8050190444,10111.6701167073,10817.0585258851,8886.64591879084,10651.478294353,9874.04949661255,12270.9605996008,8943.47826830653,13033.1981259221,14905.676367341,13622.6052323961,9474.73705630771,14409.1621098137,11933.1334829845,12330.6726785507,12843.6575856075,10986.2073086701,26191.9834800739,16766.9643775831,12676.56905302,13675.1606637382,12240.8264653453,14499.5937553578,13545.3139860297,12942.4238258124,15984.4610865479,11537.7439786377,16044.7988550511,13877.6604018288,15145.1330010929,11370.9955558277,10028.5685609894,12241.623973495,11358.003480215,30464.3063966708,13550.7298504495,14391.8188334141,25674.4954297924,22446.3147223568,20706.5320202146,18888.5273731987,17076.0942887487,14741.8491726665,,13917.0420719428,13669.9585274083,13154.8846987813,11619.5861031013,14028.5272788005,13866.0669170942,12942.9306044819,11882.3878159797,13964.189031838,,13202.7466503806,12922.6662376795,,12460.3767206926,11952.7426747127,,12564.8700296664,,13070.8468499031,14426.4232864604,13433.5531861131,14973.4838077359,13461.4888764447,12696.2947726869,14883.9624988175,,,14274.4321101117,14674.7863627064,13736.039791497,13309.4246550131,13845.2531436215,15420.9775710742,15800.5928101902,13510.6255604773,14284.0756665056,14131.2443130989,14967.4179151778,15682.3048101537,14593.6512057982,15116.9568284731,14206.9083446119,15454.8349518814,16112.8439000339,15132.7116553533,14029.2880761807,16088.8904958868,15184.5134046588,14417.1897237001,14391.6663253879,15520.5835874496,15333.8644538486,15752.9259276152,14313.7951002541,15582.7187597766,17318.762078481,15014.6566457608,16967.2500651126,14231.0183195102,14829.1218864894,14600.0583114435,14960.6348647041
,,515.3787,14.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73873.9388668975,67256.9597026213,,,,,113050.348553833,89668.9859420165,62003.9778805544,56727.4551959838,53276.1366535947,55473.4380397647,45770.7830454711,45176.5634912111,50045.7974906921,49438.015171051,54152.4013513946,60846.3840522692,51142.2143251189,57547.1779299315,65454.2946902621,67735.6541287233,66868.5383245394,68546.55047818,48624.038064102,52287.7403594361,58317.5956216126,50092.3521399917,63347.334508911,59088.2162165069,59551.364791153,56404.9099024658,55201.5074559249,48866.2468672484,47603.9183664854,63427.9444111636,46455.9011409301,51869.6005322496,67291.2372048949,60124.2710668867,56031.1051696016,51900.4441430206,42484.8002112426,49444.1801078795,56554.5081693116,56692.5477032088,68970.1860644531,59619.1502093203,44158.9428587037,47434.8899121553,48533.0234153598,48009.3754657289,66330.0331907197,62498.1075653229,64028.3301494751,62217.4511101686,74103.1144026794,58089.1821101683,60596.3175059359,60286.8692860414,55335.2784990538,56799.8782865143,61815.7264230348,51359.4117063601,57599.773575775,59303.4253327634,53755.0488128052,52516.6168374331,53327.9884882813,46982.4257595825,48718.4386454469
,,359.3553,9.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32282.747671799,,,,,,,,,,,,,,,,,33694.9263986815,46596.904939781,53107.8888578415,55044.6495060116,43617.4491082078,53655.250861084,34452.5645672453,38106.9456445617,42207.7254699631,38315.0669915773,12798.3904270325,24117.7346912232,40668.0610503543,33238.1984308168,31172.6846168669,22733.3018542482,25109.5341862488,18094.4992301103,21233.5945686645,14142.760667862,31944.0586625062,16414.9581502074,18627.5213974303,11270.9275020752,27440.6018541716,22547.4178324129,15516.7174797058,33357.7666112571,54520.0696270748,26668.7895254517,41702.1350022888,36157.9661812894,70503.5368838696,36540.7314709853,35681.3857983401,54140.1832237551,37336.7941927645,48366.0145505063,50952.0427362032,41863.1487142106,62512.0307571901,41265.6788338931,41575.4894750974,30754.8164918519,22664.6412994384,35790.4607166293,29026.1275657273,29491.8832675933,38835.0596730652,34645.9110121917,46847.0972779695,52471.4871729734,66895.3124182301,29376.4034808655,35069.2955972139,42601.0569158478,34886.5749184267,33371.4810719759,33708.2956129152,26999.379404358,37051.3431318054,50217.5363167728,30904.9037501143,40967.1943576202,17303.1779015808,27615.0447666015,38479.1045031128,31597.2621575318,24479.2818777924,32653.8184140471,30800.6922679598,21845.7903363953
