"Compound Name","Formula","Mass","RT","CAS ID",D6-2X-P1-A1,D6-2X-P1-A10,D6-2X-P1-A11,D6-2X-P1-A2,D6-2X-P1-A3,D6-2X-P1-A5,D6-2X-P1-A6,D6-2X-P1-A7,D6-2X-P1-A9,D6-2X-P1-B1,D6-2X-P1-B10,D6-2X-P1-B11,D6-2X-P1-B2,D6-2X-P1-B3,D6-2X-P1-B5,D6-2X-P1-B6,D6-2X-P1-B7,D6-2X-P1-B9,D6-2X-P1-C1,D6-2X-P1-C10,D6-2X-P1-C11,D6-2X-P1-C2,D6-2X-P1-C3,D6-2X-P1-C5,D6-2X-P1-C6,D6-2X-P1-C7,D6-2X-P1-C9,D6-2X-P1-D1,D6-2X-P1-D10,D6-2X-P1-D11,D6-2X-P1-D2,D6-2X-P1-D3,D6-2X-P1-D5,D6-2X-P1-D6,D6-2X-P1-D7,D6-2X-P1-D9,D6-2X-P1-E1,D6-2X-P1-E10,D6-2X-P1-E11,D6-2X-P1-E2,D6-2X-P1-E3,D6-2X-P1-E5,D6-2X-P1-E6,D6-2X-P1-E7,D6-2X-P1-E9,D6-2X-P1-F1,D6-2X-P1-F10,D6-2X-P1-F11,D6-2X-P1-F2,D6-2X-P1-F3,D6-2X-P1-F5,D6-2X-P1-F6,D6-2X-P1-F7,D6-2X-P1-F9,D6-2X-P1-G1,D6-2X-P1-G10,D6-2X-P1-G11,D6-2X-P1-G2,D6-2X-P1-G3,D6-2X-P1-G5,D6-2X-P1-G6,D6-2X-P1-G7,D6-2X-P1-G9,D6-2X-P1-H1,D6-2X-P1-H10,D6-2X-P1-H11,D6-2X-P1-H2,D6-2X-P1-H3,D6-2X-P1-H5,D6-2X-P1-H6,D6-2X-P1-H7,D6-2X-P1-H9,BG-2X-P2-A1,BG-2X-P2-A10,BG-2X-P2-A11,BG-2X-P2-A2,BG-2X-P2-A3,BG-2X-P2-A5,BG-2X-P2-A6,BG-2X-P2-A7,BG-2X-P2-A9,BG-2X-P2-B1,BG-2X-P2-B10,BG-2X-P2-B11,BG-2X-P2-B2,BG-2X-P2-B3,BG-2X-P2-B5,BG-2X-P2--B6,BG-2X-P2-B7,BG-2X-P2-B9,BG-2X-P2-C1,BG-2X-P2-C10,BG-2X-P2-C11,BG-2X-P2-C2,BG-2X-P2-C3,BG-2X-P2-C5,BG-2X-P2-C6,BG-2X-P2-C7,BG-2X-P2-C9,BG-2X-P2-D1,BG-2X-P2-D10,BG-2X-P2--D11,BG-2X-P2-D2,BG-2X-P2-D3,BG-2X-P2-D5,BG-2X-P2-D6,BG-2X-P2-D7,BG-2X-P2-D9,BG-2X-P2-E1,BG-2X-P2-E10,BG-2X-P2-E11,BG-2X-P2-E2,BG-2X-P2-E3,BG-2X-P2-E5,BG-2X-P2-E6,BG-2X-P2-E7,BG-2X-P2-E9,BG-2X-P2-F1,BG-2X-P2-F10,BG-2X-P2-F11,BG-2X-P2-F2,BG-2X-P2-F3,BG-2X-P2-F5,BG-2X-P2-F6,BG-2X-P2-F7,BG-2X-P2-F9,BG-2X-P2-G1,BG-2X-P2-G10,BG-2X-P2-G11,BG-2X-P2-G2,BG-2X-P2-G3,BG-2X-P2-G5,BG-2X-P2-G6,BG-2X-P2-G7,BG-2X-P2-G9,BG-2X-P2-H1,BG-2X-P2-H10,BG-2X-P2-H11,BG-2X-P2-H2,BG-2X-P2-H3,BG-2X-P2-H5,BG-2X-P2-H6,BG-2X-P2-H7,BG-2X-P2-H9,HK-2X-P1-A1,HK-2X-P1-A10,HK-2X-P1-A11,HK-2X-P1-A2,HK-2X-P1-A3,HK-2X-P1-A5,HK-2X-P1-A6,HK-2X-P1-A7,HK-2X-P1-A9,HK-2X-P1-B1,HK-2X-P1-B10,HK-2X-P1-B11,HK-2X-P1-B2,HK-2X-P1-B3,HK-2X-P1-B5,HK-2X-P1-B6,HK-2X-P1-B7,HK-2X-P1-B9,HK-2X-P1-C1,HK-2X-P1-C10,HK-2X-P1-C11,HK-2X-P1-C2,HK-2X-P1-C3,HK-2X-P1-C5,HK-2X-P1-C6,HK-2X-P1-C7,HK-2X-P1-C9,HK-2X-P1-D1,HK-2X-P1-D10,HK-2X-P1-D11,HK-2X-P1-D2,HK-2X-P1-D3,HK-2X-P1-D5,HK-2X-P1-D6,HK-2X-P1-D7,HK-2X-P1-D9,HK-2X-P1-E1,HK-2X-P1-E10,HK-2X-P1-E11,HK-2X-P1-E2,HK-2X-P1-E3,HK-2X-P1-E5,HK-2X-P1-E6,HK-2X-P1-E7,HK-2X-P1-E9,HK-2X-P1-F1,HK-2X-P1-F10,HK-2X-P1-F11,HK-2X-P1-F2,HK-2X-P1-F3,HK-2X-P1-F5,HK-2X-P1-F6,HK-2X-P1-F7,HK-2X-P1-F9,HK-2X-P1-G1,HK-2X-P1-G10,HK-2X-P1-G11,HK-2X-P1-G2,HK-2X-P1-G3,HK-2X-P1-G5,HK-2X-P1-G6,HK-2X-P1-G7,HK-2X-P1-G9,HK-2X-P1-H1,HK-2X-P1-H10,HK-2X-P1-H11,HK-2X-P1-H2,HK-2X-P1-H3,HK-2X-P1-H5,HK-2X-P1-H6,HK-2X-P1-H7,HK-2X-P1-H9
,,129.0578,4.22,,15741.9777402417,22908.687093382,19149.3076196847,18006.9469564305,24311.1486636191,28248.6109367957,25426.6673409074,9727.53730904318,,125641.89626926,,19122.0050961161,135575.794570855,116522.463449954,,20658.6903603079,20607.6413538521,14877.4560638324,19447.6617815882,18764.1394458415,12683.9772750158,23051.9072279721,13988.4778638339,,,,16954.7076638946,,14615.1214041563,17287.3764086924,16843.4389325291,17416.8139838061,14019.9472415213,,,13067.2081090798,,14380.0675755695,12658.1011149218,,,,12032.5793461214,,14259.1738720407,12004.4961616575,15209.0846914451,,,,,,,,,,,,,16829.1319501242,22286.7864765476,16086.5719606813,,,16730.8566012937,,,,12436.9768168876,19035.0544861442,17208.4723123342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,241.1428,1.60,,112180.945365036,83620.2560286408,86390.9078464661,85628.3634872437,77988.885588379,77730.1501775686,70515.4049822845,74575.9702915572,77147.3083500518,92950.2600482788,71212.611487503,72794.1132023316,69950.8015965561,82862.7933350526,90119.3508577831,59168.329687912,69747.6811893769,66033.4289094544,68854.9059410095,57499.5477208252,65575.5451367493,59314.1848307801,59034.6784783789,72732.5839095153,65234.1089048005,56237.2723739471,57348.2196133422,70539.969872612,61640.586782074,57274.7708361815,53383.7043782044,54545.6393364715,55671.4755412444,60898.6362384032,53642.135249359,61580.0851028565,69753.4342523804,45192.1465634612,51058.940384735,56581.1887684606,49799.9562232055,43990.1160435792,59523.3621578979,55767.4507914658,48098.8375555706,57575.6115441894,53143.1415376129,72240.9662581482,60041.6846246949,57320.9371257934,57569.654890625,50937.3602861269,56705.4788353673,74550.1330503693,87864.3560917446,69909.2000284729,68877.2337763825,67263.4540679534,90487.9444203755,64739.1607427471,53927.0284261475,64864.0690557938,56969.5056520233,83584.0963729136,82465.8030962066,80531.3049188235,72394.0812163697,88897.256601012,69687.1285663147,68075.9458098222,67795.3739267578,73663.6670712899,129493.562599788,112269.126060928,129931.80523111,97481.9046896362,104022.215787303,101285.84756247,102959.561170257,93782.9924977416,110033.513630859,100928.56266919,81551.6802883299,95621.0884785767,96402.347091568,99010.9160194397,71900.9499033509,76936.9520895687,76961.763302353,78525.4984574052,103601.417269318,75478.9142640381,77840.6468683471,85292.7128388672,79959.0585379029,69041.6862509764,67997.3516524964,83663.0484943238,66819.4099353634,75436.8004256287,63430.7775683135,63073.1499214477,66940.0889680786,68102.0067810363,67350.2878658753,63385.0561145935,66595.2573946228,59351.1263453827,89641.7531714324,65272.1800428467,63522.5890444336,66215.684127884,62681.9144486389,63931.637070282,63516.6811847533,62727.4853619233,60753.7055493164,93795.0986473389,74329.8245296325,83337.1275983277,83122.4746336213,76379.1257361451,78449.7665608826,73982.5681291809,69574.7968720398,69901.5994903869,85846.6720997315,64026.2333846283,74882.7303665771,84400.1820567627,83106.7332167054,69142.3345551759,85245.2110782775,73824.0310464478,68667.5728814696,87765.9566947658,117978.866457199,79666.861665329,92083.3425556181,87741.6897448822,88083.6680552979,102731.643477814,95117.012118894,94795.3910273589,63421.7145153885,61339.5997960815,64762.5729582353,54161.9146890869,69995.6041502686,58652.8142901524,54218.482960692,54110.6976973418,65370.207164996,55430.300519989,58726.6537590333,55195.5059429931,51664.3312197723,54318.006717041,63124.2348386231,47929.371706189,63074.6807389374,49436.43640271,65282.5593624503,59573.4734996642,65303.3765927124,58777.7874984544,49046.3692474518,51928.1450170441,51505.4202744446,47288.3766941816,59612.8034858092,53161.2918646698,59545.2735167237,51466.7181057129,52293.1956275024,40017.4109699097,53573.2315294272,49831.1151263428,52758.3903508301,46097.0604425589,51288.3621966858,52658.3055417499,51580.7052541199,56471.269499232,64186.5241367493,57258.421104538,58302.3059148407,51805.087977478,53957.9462614269,56607.6337319622,50382.232824391,64182.4838343887,50288.5576139475,49310.8323341065,48133.3286998902,41634.0117568969,47411.3848439483,60329.2110138262,52687.3000506592,60512.5493805,51670.872924208,69065.9986982822,67544.9074154489,54490.9295595527,49163.1222837372,50178.786684021,50623.0506498756,57155.9388214721,52039.8631048634,60321.6297025541,55314.0854277343,65111.741711252,54831.3047271368,55879.8523245239,62250.83003479,58294.9360703156
,,520.3041,4.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111330.687603028,,,117570.921117111,105904.628265136,,,,,,,,,5226.06328735352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147048.684832398,,,145485.695957001,147362.102064972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9987.87914947077,7499.11696232607,,,,,92078.5286790497,,,104927.128419967,104799.567252991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,104.9444,14.65,,158199.437609018,105358.036950476,151039.045094895,122380.743613196,14224.2582386967,42459.0782273857,71808.3075023809,72912.4448393557,113130.68619034,149394.803625401,105586.642894095,116162.034724119,109758.791969812,145052.16804582,162475.816643951,95759.1952675696,131462.608084737,38539.881164902,126325.171237596,142527.954124872,125634.92767325,70051.0670111252,111740.638834507,158699.527774163,164375.075955956,157328.675642883,142782.050850147,147441.715411877,41129.8570028073,153760.245194951,139506.91607745,154722.110985715,41339.9053425357,88609.0385400712,131424.43191544,130185.002580787,127261.88650977,163811.698769003,141193.011965146,55685.7785286702,52584.5814967847,145714.854870052,118632.413024662,62563.1108502537,107366.497573347,159147.877850815,138032.854758859,46538.7939280999,135452.621465487,162547.918154957,70282.4995357723,102382.508686584,83991.5874071195,163698.368136301,33724.7827867434,11943.1193993159,73375.5580702561,130584.372349566,133663.777176149,128442.814175476,161753.338593172,145763.394059813,20640.3129411064,19791.1023671283,63051.4868720965,123902.623674293,24148.7551893883,,36689.666197782,67021.7978139584,64882.995630755,,,189934.810621971,170442.428358898,,,65215.7403057973,91512.6825234367,162309.520658349,,211699.391403645,,,170782.526525617,,170829.590999436,167748.143325738,181404.86686288,206418.728267578,,175341.620217518,,,194482.22492293,323839.565041717,161805.428605384,,289236.043287628,170636.708085361,200605.327983195,134652.317731203,,,,,,179209.205577433,,,,195969.695327444,,194597.220049835,,234826.175892843,,,,,,,,51840.5682504947,,181419.292454302,,,,,,,,209230.597278033,181639.0825781,320103.295696777,231206.444603554,,,,227805.703635476,209219.397685917,,189353.195684171,140105.504926965,149227.826701915,103287.098717171,179597.175560363,135254.792266159,114625.697892608,119435.066788797,161033.900623921,147516.478612163,143780.929664838,145340.267747262,131441.238411499,114096.955593167,88691.3728508584,134529.511767235,70407.7482269877,141220.083415937,140484.719849432,136669.744563062,87670.8140968163,151346.922724612,131679.692617381,112078.737703994,101643.393600821,130534.903018459,105457.621439772,84275.020309017,107201.568958213,126630.008043292,90796.5183742539,151063.670764327,160340.762839256,141253.194673464,144822.634375033,135419.666707441,113016.296606224,171574.655846904,78904.4139903625,174591.550921999,135811.454363864,132185.908021572,86145.7607942677,117150.559759949,120250.883733276,137994.33827975,169506.457509832,165863.412010355,133952.377215677,159877.742416201,144024.104561003,139924.925061841,75744.4760185547,62375.1403945304,125274.089046102,136901.527380319,164278.3331544,133954.089391154,125093.73756984,139421.975800592,163929.294211104,133308.426289189,170199.593176119,139825.328897977,148179.905544346,138406.212662879,172565.651702577,137318.396432532,147521.419371811,127247.527118177,174871.527186753,99938.2707961941,185228.65051363
,,575.4293,13.80,,,140561.609685867,155403.179263886,116610.621791014,79183.107179627,143680.795821808,138837.990494873,96349.0646682137,151136.783639153,157977.579952057,128065.901170898,32530.2773746644,172098.232124527,182739.11686351,152114.748919556,169547.983477585,155312.588342651,127128.33025975,134071.437318482,128268.618660782,119277.166157593,140664.010081055,173034.232694183,160684.118628113,123645.545951981,132026.55017038,126731.153985107,124506.556290558,124178.393893402,122003.07046817,117349.843348923,117997.349664825,37299.5693027344,,132933.662615967,119059.804822174,131140.814680649,128104.329067993,98141.7907470399,131626.074796875,128941.871865906,131570.787822258,114879.850822998,129183.957007782,126593.935874863,124925.812754593,123385.360383515,108117.370340088,124519.195832092,135248.384320374,124757.180455338,121697.961885986,113450.472628784,134909.410296631,99950.0000612792,,,166881.182895218,147310.672748505,147063.845338974,118301.498872314,109487.577575012,85281.5753784791,52832.6209759826,,94527.9189287412,,80772.725246048,,10219.0974843748,111254.773531372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171686.840837431,156867.540228271,338732.467027771,250620.253354924,228145.20990261,188985.735500148,213139.909325925,292680.499789709,188462.601252475,165584.647902437,184924.480483721,169307.913390175,228694.995022187,250675.304160694,180964.929484922,172398.763153247,150084.031935821,146148.584007142,162295.114537132,132144.074856395,151227.190421022,143147.056745368,139540.136287057,174408.483261108,148423.673053621,150661.930263847,145779.327949184,113681.873743259,112420.590120264,115691.896364895,128823.273989639,118076.825015458,148864.357738327,139125.321357666,160108.468639042,126289.955874832,116609.755154845,122022.509154966,130301.838452962,124856.611335602,132951.476738935,153626.356418688,150148.329713178,164887.376042023,131137.936042282,112745.096338757,98512.6961550921,104937.395448547,129280.469888306,120162.655766053,123641.231183243,117411.419262436,148933.52658078,126123.848859032,102764.196510651,112816.698290619,109241.867619705,122166.998222382,110521.582842972,121953.278925308,120888.737592178,119589.000197357,103841.523342758,112918.586655564,109657.107773315,99061.6725260927,114836.436173172,103711.841671509,105730.691110504,112872.66873851,116200.659035675
,,248.9272,14.66,,49244.8591090957,51766.918163162,70706.8500593357,86436.0488446333,78594.5292386075,38199.878334428,66687.4675333781,52841.158789882,67582.2768521622,90560.9860286865,73296.5560207576,76476.2122139484,45099.0019442803,94691.0620749894,57955.8340105065,55858.48461585,52726.222433091,24874.5001438869,76342.49259947,4520.52943671302,93937.2637182005,51019.4626489571,71981.3316575661,75169.1634213869,45595.3531935057,81204.4815382079,60277.8581564025,47883.7465776525,50724.6391231402,3966.79518124531,63848.598395833,54918.4466071469,86250.2793138697,36932.6994298912,92418.9422400207,73658.3409691163,57781.4510827635,64978.9699320505,90835.1285394057,53014.4457484698,88505.7968524171,39037.7357749504,55015.7365771858,58794.7023293869,57450.7225502939,106206.658306091,3014.09970629709,143867.867863891,71783.2141181029,63594.9653129881,64623.241801675,61522.2717494338,66478.2275021846,57799.1268519199,37206.2508014118,39195.6351476498,11944.9596738279,65333.6751342163,5121.38749801139,67723.3783603719,54332.5533121059,66809.4811115607,41732.7906273193,50990.7477243144,14841.1710676236,23133.7343832484,63384.920117553,63257.5021381006,38636.2117661451,67999.0701078338,59632.5840360293,13055.3941433715,126213.942898641,108874.282278856,28031.486808838,115050.702601952,119599.012488109,26695.8009936519,100977.964946318,113500.437904375,105590.50754452,56604.2216703804,120109.367195752,117932.642390929,118230.51509761,122259.035282459,120187.545664165,119670.867917614,132262.776129684,144665.183443543,110202.123230041,124231.001366428,104240.711971059,119116.111105219,118576.822217765,113234.354018754,127089.893966969,121737.988100973,111428.262340688,137525.37776355,128318.508220238,134462.687523986,127817.35381297,125938.641960265,125869.881195133,111659.671783138,136411.74307666,67119.9896736693,103378.458294732,119913.641067863,117525.386237925,101825.807222534,124149.264474524,40174.8073459732,72601.7222874538,89204.7918553534,44343.8633646746,123640.998942308,122717.704128049,58019.1104321629,110105.97412388,110861.902813569,122924.524165232,137880.132354934,116791.012598818,121249.500985936,145192.83402185,29112.6010385748,135737.859111505,103724.114149167,149503.750020617,107939.875162882,124464.317420532,116399.659788995,133207.153792051,127075.402226128,119677.97123707,108730.782286985,96729.4172511779,110885.328102902,112147.608567136,120309.277657728,117602.648871617,134028.073807434,73676.2483055517,51075.8308447062,77403.191479834,54054.0146596651,59065.265683228,78458.9906653184,64861.4921917059,9379.85365173335,67348.66321759,11752.0033562629,61079.2539935615,69222.4041459807,72148.0137655662,51775.601264926,55076.9708893535,49844.2677557375,66885.432098169,48288.965601626,56482.8050113259,77668.1922491616,20399.4190025292,55217.8787513567,60808.4247470069,50131.3609511078,43721.931021042,55703.7751971146,63987.304684901,61162.7565674202,7009.41487854,80759.8729827038,60665.1163875846,49338.038497382,61771.3631503006,51280.8337647239,56358.4762041626,67889.7810693413,47398.7340040657,80499.1540369228,52964.0423263009,56440.8013205055,52258.2920118958,71138.4819743599,75579.4167610836,58059.4767706903,53061.181737641,63686.8343908864,59381.5893472504,52160.6018508783,51740.0845206471,62019.1454904521,2092.30193025449,58424.7762791358,53943.3028015084,48969.9462011367,58952.6762672142,56252.1407904697,51220.5341220597,37680.2558475096,46815.2669200824,57287.1692041624,11707.9419403613,51100.1700788724,47288.7688796766,77285.5188954762,61011.4434509799,58915.9415418849,59471.8788864325,45177.664147597,58683.1779147082,46660.5875003827,65084.7578530716,71868.7457523804
,,567.5591,12.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131947.439208851,137942.577677199,115797.645137813,131648.152669575,133700.898360535,135165.435280869,134725.933478579,132694.974647276,136814.929136922,137213.335331418,133981.895976112,140338.653660399,134118.597451646,137011.991251333,126306.858783654,127006.383960801,140664.993451444,94304.417386626,125900.608084184,147532.47254468,127332.919938382,153229.507893539,141491.607935496,145728.141924885,136847.10809011,131648.982576835,126418.263317126,136926.067853016,127763.433812647,128691.886492943,119437.171310486,141246.590536591,106125.875457177,127443.127696569,136422.946381775,146215.492532211,98232.1638409467,129724.700185481,125487.7067872,98728.9766952761,122533.599435836,100084.488566503,131986.201947329,130530.027001294,133592.608319585,138353.191263336,127285.067147389,112271.143673114,122328.829285185,139233.105077118,128843.548051797,136746.426345932,120893.852259114,126277.004500777,131508.774810996,132080.410787246,95926.3716901827,110953.643207388,129813.683256819,114425.017494773,119679.221561891,126900.856313519,119114.240342169,113193.179093151,110869.945505577,112654.423857483,123767.367445942,129417.390527226,115732.541660468,142069.446065353,115851.396542186,106430.954265044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,637.2081,13.19,,,,,,,,,14375.776557251,,,28516.6960385742,,,,,,,66773.0603104248,3460.92682177727,,,,,,,,,,,,,,,1552.00009756081,,,,,,,,,,,,,,,,,,,,,,56173.1843079681,38443.2958868163,,,,,,,,,,,47320.8990679321,,28162.5870631714,,,,258543.41090239,307680.018172974,,,,,78384.3709990233,96802.8942113953,259624.257726021,318966.499346786,323280.716619079,256635.001456154,236663.157873825,156329.984209937,177556.546157165,274136.824027298,166694.422294647,261159.000022873,404633.260760513,313616.922516898,272194.567759369,287263.777642136,234328.181802565,286594.310638123,284313.696058636,233082.254925934,222288.997213177,296764.519219201,229821.568369799,251057.170668953,163364.161709818,183934.150739177,368797.908098251,301705.246335523,197973.832726166,265294.675642131,365815.183555725,252636.345725756,240450.358821823,215998.40490506,232036.464140289,290175.804263519,297555.770396702,208498.94225174,208657.624415161,180125.890333297,316372.364435654,178700.704298736,160549.422708527,194124.070908432,232664.246822709,262000.142051876,160450.407247148,226592.235833267,82269.3213408203,89878.5842559357,167246.312009138,178218.607823242,230268.70063736,234958.751401146,226175.514357998,117482.445230156,192197.512015266,174586.486369848,126928.436241486,194817.617155884,224181.321126495,279248.975075546,,,116327.249139973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,244.0804,0.98,,245559.34480003,161399.193297943,150725.472418546,168323.02840599,169181.361957009,225591.47251544,227208.363259947,198785.934389526,130745.928274954,160036.472323944,160223.073747644,227014.142607968,182053.037459706,148122.598940731,128258.192906543,172226.083074988,100334.182252235,195721.033692076,166599.680076481,157975.400238881,186415.553430847,132003.754189404,193385.245734917,171483.026641846,163015.010958366,161259.069505226,205067.493564337,176643.290998779,225567.434341481,176846.292440336,136745.530700437,197382.58620374,164721.134029674,143888.75263862,133731.474407989,180087.169354398,163453.200756958,149334.954967959,158774.082256131,121424.609179397,160633.368488842,138099.256639488,135050.455913595,162959.008929279,162590.335046852,169174.457321411,136593.527634967,159194.646246054,187052.760686404,187437.644474243,166428.885443211,180999.472295289,172773.719083204,166934.814232926,166401.127193512,118350.443818188,250411.585778534,140825.735639215,141815.430807983,185892.954734089,147083.381831282,171659.186646331,232076.578746295,210691.21923468,208728.197076324,238547.947243469,240586.188305771,217926.480035534,191526.666647491,190336.682869263,213259.727542822,158978.862749131,431015.25232727,382020.913133143,399847.040900854,418904.283034091,329529.062878783,426074.891723671,426165.644142578,429723.312187028,396450.935371078,480266.61124238,419904.420267612,441428.576924339,416529.229629236,418475.127264893,376371.745567389,385268.681342041,373727.120789626,422031.151360034,399532.179992431,395270.722462522,416695.761477811,378423.350113317,387153.312001646,360936.92200792,427321.537659863,372708.174211257,391661.702184908,364371.505507995,401561.145340847,381624.915730499,342102.988938294,356524.372936005,403846.694523712,402289.499020261,373029.19275168,370244.893952887,422275.704688843,406842.194184297,419471.116570888,410279.637242187,399601.76983748,404810.384505949,453530.190539699,423781.558229679,397472.320452919,425558.117777287,457355.059140015,441192.871377421,416503.356452162,431333.358126022,407971.068199746,406358.844456909,404075.940483643,430528.214959895,347081.269089661,403761.770866009,457500.357942337,347728.134781629,354042.960423797,413063.620969025,442458.206857203,439474.469918386,445588.946621429,360656.208503398,468462.346274902,414156.404731437,379351.473047235,365264.492336316,401770.066094859,416077.201436132,408555.714717979,423107.162139223,115388.474909424,59185.8528315581,68672.4857735071,74007.4999887696,66013.771074598,105389.615714602,112724.408940207,149575.363295029,75467.8694457093,93884.3983703322,90965.8113694825,59238.0903944177,64552.3717236329,56470.7697633806,76302.1690017561,104595.150927622,71176.9736197471,75878.1496699218,125273.587764703,78058.9532927006,76385.0339513839,37438.5863254004,93603.9682515942,30597.3974244058,69930.0054181117,110993.864470105,74465.8737161864,105819.885940724,86944.697265382,68509.6090860651,68139.098565979,87555.2262146508,75170.3606420746,58377.4239529266,58314.7545440674,66810.2932656268,92920.4328514557,36022.2038219175,99317.701070086,56882.0939236621,116373.586403994,114590.973802872,105190.480762695,87923.6909267578,99548.8718016567,42798.8383309021,57650.0935361176,95854.0316205828,73850.6330902539,91165.7478117709,73189.9198262814,109723.90600293,86778.3096564343,104123.316117378,61688.9454627381,54244.466223968,74241.4047347288,64426.7721876958,64108.7074674378,129237.751858459,71233.3226453435,70027.685247345,81111.3468654786,65342.5395184021,72340.7493296973,92829.2531101684,64113.4020076075,70368.1804537208,112301.033499944,91073.6960316516,82413.208015829,97301.1454936523
,,544.1300,4.26,,,18924.8796736136,15226.765856763,,,,,,18211.4747710882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121603.728198403,114905.076244724,,,,,,106581.170746476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18627.4331206493,22822.2164614456,,,,,,23021.4387170392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,382.2721,6.82,,,,,,,,,,,,16701.4452795639,17614.1824375305,,,,,,15516.0909991608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109215.938429672,110863.533458176,,,,,,98961.469053665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16207.0983222199,13804.4761410828,,,,,,11326.9565271759,,61522.54581839,58701.6677194825,,,,,,57245.0804683839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
