"Compound Name","Formula","Mass","RT","CAS ID",BG-2X-P2-A1,BG-2X-P2-A10,BG-2X-P2-A11,BG-2X-P2-A2,BG-2X-P2-A3,BG-2X-P2-A5,BG-2X-P2-A6,BG-2X-P2-A7,BG-2X-P2-A9,BG-2X-P2-B1,BG-2X-P2-B10,BG-2X-P2-B11,BG-2X-P2-B2,BG-2X-P2-B3,BG-2X-P2-B5,BG-2X-P2--B6,BG-2X-P2-B7,BG-2X-P2-B9,BG-2X-P2-C1,BG-2X-P2-C10,BG-2X-P2-C11,BG-2X-P2-C2,BG-2X-P2-C3,BG-2X-P2-C5,BG-2X-P2-C6,BG-2X-P2-C7,BG-2X-P2-C9,BG-2X-P2-D1,BG-2X-P2-D10,BG-2X-P2--D11,BG-2X-P2-D2,BG-2X-P2-D3,BG-2X-P2-D5,BG-2X-P2-D6,BG-2X-P2-D7,BG-2X-P2-D9,BG-2X-P2-E1,BG-2X-P2-E10,BG-2X-P2-E11,BG-2X-P2-E2,BG-2X-P2-E3,BG-2X-P2-E5,BG-2X-P2-E6,BG-2X-P2-E7,BG-2X-P2-E9,BG-2X-P2-F1,BG-2X-P2-F10,BG-2X-P2-F11,BG-2X-P2-F2,BG-2X-P2-F3,BG-2X-P2-F5,BG-2X-P2-F6,BG-2X-P2-F7,BG-2X-P2-F9,BG-2X-P2-G1,BG-2X-P2-G10,BG-2X-P2-G11,BG-2X-P2-G2,BG-2X-P2-G3,BG-2X-P2-G5,BG-2X-P2-G6,BG-2X-P2-G7,BG-2X-P2-G9,BG-2X-P2-H1,BG-2X-P2-H10,BG-2X-P2-H11,BG-2X-P2-H2,BG-2X-P2-H3,BG-2X-P2-H5,BG-2X-P2-H6,BG-2X-P2-H7,BG-2X-P2-H9,HK-2X-P1-A1,HK-2X-P1-A10,HK-2X-P1-A11,HK-2X-P1-A2,HK-2X-P1-A3,HK-2X-P1-A5,HK-2X-P1-A6,HK-2X-P1-A7,HK-2X-P1-A9,HK-2X-P1-B1,HK-2X-P1-B10,HK-2X-P1-B11,HK-2X-P1-B2,HK-2X-P1-B3,HK-2X-P1-B5,HK-2X-P1-B6,HK-2X-P1-B7,HK-2X-P1-B9,HK-2X-P1-C1,HK-2X-P1-C10,HK-2X-P1-C11,HK-2X-P1-C2,HK-2X-P1-C3,HK-2X-P1-C5,HK-2X-P1-C6,HK-2X-P1-C7,HK-2X-P1-C9,HK-2X-P1-D1,HK-2X-P1-D10,HK-2X-P1-D11,HK-2X-P1-D2,HK-2X-P1-D3,HK-2X-P1-D5,HK-2X-P1-D6,HK-2X-P1-D7,HK-2X-P1-D9,HK-2X-P1-E1,HK-2X-P1-E10,HK-2X-P1-E11,HK-2X-P1-E2,HK-2X-P1-E3,HK-2X-P1-E5,HK-2X-P1-E6,HK-2X-P1-E7,HK-2X-P1-E9,HK-2X-P1-F1,HK-2X-P1-F10,HK-2X-P1-F11,HK-2X-P1-F2,HK-2X-P1-F3,HK-2X-P1-F5,HK-2X-P1-F6,HK-2X-P1-F7,HK-2X-P1-F9,HK-2X-P1-G1,HK-2X-P1-G10,HK-2X-P1-G11,HK-2X-P1-G2,HK-2X-P1-G3,HK-2X-P1-G5,HK-2X-P1-G6,HK-2X-P1-G7,HK-2X-P1-G9,HK-2X-P1-H1,HK-2X-P1-H10,HK-2X-P1-H11,HK-2X-P1-H2,HK-2X-P1-H3,HK-2X-P1-H5,HK-2X-P1-H6,HK-2X-P1-H7,HK-2X-P1-H9,D20-2X-P1-A1,D20-2X-P1-A10,D20-2X-P1-A11,D20-2X-P1-A2,D20-2X-P1-A3,D20-2X-P1-A5,D20-2X-P1-A6,D20-2X-P1-A7,D20-2X-P1-A9,D20-2X-P1-B1,D20-2X-P1-B10,D20-2X-P1-B11,D20-2X-P1-B2,D20-2X-P1-B3,D20-2X-P1-B5,D20-2X-P1-B6,D20-2X-P1-B7,D20-2X-P1-B9,D20-2X-P1-C1,D20-2X-P1-C10,D20-2X-P1-C11,D20-2X-P1-C2,D20-2X-P1-C3,D20-2X-P1-C5,D20-2X-P1-C6,D20-2X-P1-C7,D20-2X-P1-C9,D20-2X-P1-D1,D20-2X-P1-D10,D20-2X-P1-D11,D20-2X-P1-D2,D20-2X-P1-D3,D20-2X-P1-D5,D20-2X-P1-D6,D20-2X-P1-D7,D20-2X-P1-D9,D20-2X-P1-E1,D20-2X-P1-E10,D20-2X-P1-E11,D20-2X-P1-E2,D20-2X-P1-E3,D20-2X-P1-E5,D20-2X-P1-E6,D20-2X-P1-E7,D20-2X-P1-E9,D20-2X-P1-F1,D20-2X-P1-F10,D20-2X-P1-F11,D20-2X-P1-F2,D20-2X-P1-F3,D20-2X-P1-F5,D20-2X-P1-F6,D20-2X-P1-F7,D20-2X-P1-F9,D20-2X-P1-G1,D20-2X-P1-G10,D20-2X-P1-G11,D20-2X-P1-G2,D20-2X-P1-G3,D20-2X-P1-G5,D20-2X-P1-G6,D20-2X-P1-G7,D20-2X-P1-G9,D20-2X-P1-H1,D20-2X-P1-H10,D20-2X-P1-H11,D20-2X-P1-H2,D20-2X-P1-H3,D20-2X-P1-H5,D20-2X-P1-H6,D20-2X-P1-H7,D20-2X-P1-H9
,,226.1676,3.65,,36707.4089153523,37135.5298014527,33745.8302327424,36635.7151221542,36863.0229981691,33205.8106033478,37592.8071555787,73448.9118364564,34772.9816554413,37352.912748581,36090.6770158004,33694.4710447997,33885.6743987275,36726.6138501128,37033.671748291,37482.4413858033,32900.4382249321,33302.9241463623,38265.0400434571,34796.5792696379,33795.9287193451,36798.0716488188,32164.4223878318,35605.3973504487,31643.1613539581,30263.252352356,67898.709382314,23912.0227361755,34441.185008972,28089.3424612428,26806.6922231446,33038.1442396545,31836.7598096772,29305.0723943176,30813.3467681122,29476.6503777161,32497.6550670166,33011.4672879182,31415.2173597411,29907.919214752,32930.2577952271,30306.8796291199,72042.6130713806,30258.882542244,30314.6197900086,38282.797469368,30015.6722744751,30771.0992936095,28535.1506210938,34263.4065519409,35486.7331445008,32759.4300487061,32501.9164011689,30354.6739502562,70858.4258336486,30090.8270440675,33126.2697330323,35743.2282290802,33583.2940135804,31869.0610725708,31038.4061701355,32308.3549777222,32869.5234658966,31969.2240833892,31837.8239683533,28056.9691027833,28467.6266838379,33079.4937149277,32638.722259491,36481.359005127,30268.262625824,33329.2028457642,23003.4223682709,22934.4404182739,23703.9593213959,20774.4807158496,20809.6538898163,21956.6133659668,21362.9391872559,23775.8097268525,22331.1374780121,22917.196881607,25626.1205571289,25063.9504606627,21470.2719673281,23887.6608810273,24472.4066499646,23181.4805776367,21882.4600805417,20894.5905843669,26289.564062439,20575.9941718877,27319.6042263185,21221.1387049412,23345.5199815368,24496.6753035388,24076.0918183441,25324.8863884887,23362.1103868161,23008.1195682526,26069.9867242127,27140.6247647854,23814.8387652131,23306.040359726,26925.7801547088,23838.5355568802,28397.5350510559,26284.7981826782,23172.5762293396,19768.0728721285,23808.568002655,25665.2816324463,26675.4518185424,28558.6660482635,26696.8517461548,28912.1557095185,24845.921756485,21028.8961050775,22696.7476688905,24161.2479429168,24067.8170511779,22771.1958756409,24931.4805227051,26160.9238276673,22794.4506635604,25788.5781607056,21379.5978800049,25180.6856863861,25041.0422159729,26282.220149414,25803.0176327515,25368.641984375,24083.9183893479,23969.8999823608,23376.7693782959,20002.1712725517,23049.0195455475,22772.6097141281,18668.3086931391,22014.942083664,24462.1373410187,24364.3631532059,21944.1177892798,23246.3900314026,19098.9636644898,20896.3363520966,21222.3943528595,22630.317413208,19287.6208414307,20950.5305045777,23508.2614088745,19274.1229769898,19942.205364624,22085.8256786193,21998.6853865357,20681.9962192078,19594.2248904724,19251.9620671081,19364.9061236877,22076.1919455261,19722.2020494385,19886.2594571076,21503.0421027679,22455.1689740296,20676.9105398864,18254.2957950745,20136.3565911865,20020.6670808411,22901.8461569214,18433.1646326905,20190.1829813233,19570.702444519,19434.7862614136,21802.6741838684,20614.8738704224,20010.1095074157,19853.4048337403,20379.7376726227,23449.251293808,16123.03071875,21923.6419198609,22540.216534668,19797.0304828797,16763.7435673523,23169.5094810792,20067.7688045045,19441.3301351013,22851.3080801087,24965.7059988709,22551.4614658661,24012.0595470581,22522.5494680481,21707.2504344254,21604.186869873,22296.0014999542,23870.0849505311,22000.5989037628,21352.9232823791,29902.8237073058,22829.8861122437,25112.9986043396,33250.1230978394,31254.3642889557,21786.0291270752,21129.0597926331,21389.139258728,23094.2868582154,25319.0987845153,23985.1848477783,24422.7333902892,24888.8039187622,18794.0710988159,21862.4795416717,25422.0474996337,23583.0728115387,22784.3635726319
,,596.2504,4.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38140.1232141111,,,37871.2322622069,38907.0849922486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,296.0728,7.75,,9861.11800183108,12182.3192318115,12354.4685124817,10203.4678432617,10164.6799361877,12299.8124185181,9691.01425144956,12837.7821914063,11225.7329494934,10966.373001709,15039.9842128906,13372.6262049714,11935.3381398163,13754.3926673813,12192.1160471268,14074.6860958862,12270.3970266724,14954.0962834168,14448.4722307434,18852.155845108,15735.5460898513,16508.3960510559,16218.6255882569,12214.435914505,18442.5501296538,15919.7413987732,15629.170911911,14424.7087314148,16727.3056272201,18506.3549700317,18149.5350835571,17865.1629570465,17307.580508789,15479.436737671,15368.7717862091,19607.1448442993,17409.0938838501,22141.5048533936,22955.9819655761,20934.9747164915,22064.6116383666,19646.7088467407,22982.070003845,21361.2957736815,21125.0207874756,16835.9694505539,22781.0401435241,22511.6976379395,19789.0178183442,22038.2992430496,21652.7855905609,21494.4669464416,24114.3282562866,26497.4372973175,18217.2101048583,27825.9281801146,26064.1186003112,21402.9151324845,23060.7400863038,24224.9740656739,21626.0751324158,25300.5157153321,25107.4896008911,16282.1646484375,23047.372297432,18880.8676319274,18879.9135670166,23568.0403441163,22498.6020205078,22355.1035147095,21942.776524292,23572.2315713654,7412.53847950744,11218.1476538544,11187.1117067566,11439.0263844299,12134.3282185287,12226.764948059,12563.7145611725,12104.6977786103,11918.8467536163,12754.4485493927,14748.2774322663,15495.0408714447,15479.2598624266,14674.3872932282,15171.4122254792,15176.5970515594,14245.6069435119,18058.3409443207,15442.8070298539,20639.0533297119,20871.4208517152,17445.8010820924,18859.4250441284,18466.0652783813,17754.6221953734,19142.2471312865,20087.8989504699,20206.7339640502,23173.8072228546,25701.7141723633,22755.3291638182,23594.2837246704,25015.3365280532,22837.3940612791,23126.1623291321,25038.0390845946,23111.8504963684,26341.2940914002,28081.9197631837,25713.9706636963,26729.8477199096,22699.10102771,27745.7717691192,27627.2359279022,27702.7775781861,26176.8247220916,32555.5154105225,30297.4569563294,26345.400693039,29462.1100186463,27308.7998799897,29787.2831186065,29830.7097737275,32413.3434339142,29868.742580658,33585.87938208,32767.1156461562,32514.3059648131,31724.0118848878,32924.0598942566,28668.4064703522,32707.3800058595,32351.1911495592,29686.8397241059,36067.6289714203,32329.7378858034,32530.5112148438,32047.1285917663,34503.9726154786,34702.2505605087,35209.3065742798,36462.6470945741,,12262.5909725189,11851.5696665421,7891.85295428462,8989.03941735843,9975.08496145627,8006.964439682,10434.5597147827,13119.9274553833,9764.48593855285,16604.129096344,15024.6477906495,12671.1143548278,15510.3174008027,16337.7394370727,15797.5164156188,16645.610667099,14951.5507044983,14963.762881958,18929.2246845093,19260.4925695648,15289.671992981,18388.2801716308,17872.9468149568,18230.3006323089,18024.1412384034,19122.84582547,16853.0895622864,24350.7246957703,23579.4430252076,18815.301248169,21017.8161316833,20683.1013387451,22666.8436831665,25305.6995541458,21984.8941270446,18788.161852295,27943.5860888673,28759.008975586,18781.6566785279,24562.6107493897,25977.1435257568,24559.5250663452,24513.7850283203,27667.0445878296,16959.5179476624,32344.5858459168,27122.3616308593,20331.4076248169,24730.492697937,27446.1495938721,31573.8545700989,29500.8614169616,33817.2421650239,18323.8432852479,37383.7238214721,36559.257850525,21841.6691761779,27870.2443754578,27240.6715070799,31763.9516219483,30420.0515593872,33015.4525937348,26500.8738856888,35243.1720280762,37484.9588370514,25839.8504604949,33617.5562452698,32343.8989385987,32088.9225077514,35141.9077797852,36819.6878695755
,,443.1019,4.11,,40123.0527651674,,,38421.272628479,41776.4676811524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17175.5082518921,,,18832.4329038696,17751.0493863219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27948.0934498903,,,25842.6428307802,25428.8552424164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,411.2884,5.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33621.1124737395,32390.6726852113,33687.9437720948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,334.1409,7.21,,,,,,,,,,,,,,,,,,,,34261.4541667177,,,33657.7873164064,35262.9864938965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18743.8452560729,,,18313.9602030944,19579.5186886443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,179.0932,1.99,,33002.827747055,31232.9613972473,29476.267447815,29279.9294599609,24521.7725408325,30317.5171873779,27384.8638250428,32186.5677799072,32367.314164215,31851.8483383484,31008.4738897705,27594.607140854,29972.3787659149,28084.389032837,30839.396948639,31222.0491298829,29594.9437182312,30040.3192687225,26458.2975629882,28571.9969482728,28068.303765625,30524.7364660034,30146.5717531281,25879.8882065277,30211.6722390747,26533.5412313232,29058.0734918213,21703.354321289,27102.8279650116,30410.4461688842,22976.2005198517,28002.0424622497,27988.46911615,27639.0415714112,29435.7746885071,26995.0719129181,28273.1517540283,26682.9646135865,26142.8250490722,25133.1257100678,27863.7854065246,26558.2854702453,29375.6418735427,29285.7123249512,29688.9411002197,30521.1963962097,27718.6828359375,29170.0372589416,29353.3113046874,29450.0512702026,28295.9951493836,25818.9406064301,25220.9380026855,26176.8790283204,31459.8772236329,30528.7521726379,28740.5660300904,29804.8893554078,26885.5939165497,28766.1121492921,29121.3981117554,24648.8624558716,28600.0586087037,31759.6140835572,29612.3812165375,27984.8318617554,34107.308931488,33476.6896771241,28601.0584963379,32755.697073059,30506.7008134766,29724.8710708924,91424.0135662536,94529.4992567443,99550.3390189205,94868.4009430847,105421.401794311,99596.1902776794,96871.616846924,45902.5456883242,109250.105061951,53235.2330454711,112898.432716827,36925.8946344298,105859.183317657,70590.6316171876,104433.373943054,111222.228768646,102582.129349701,107321.98994188,38249.98952417,41272.1527102507,47014.6741311647,105063.958625199,74678.5687761843,108548.334524368,109265.553448608,71684.8915954285,111395.597392914,99242.4710286256,76673.2443175659,35653.957123535,99839.9112299805,100793.78701474,112072.734596558,106402.732177765,41544.6850253905,46619.7497633971,107650.275809693,40717.354833496,86954.5370704347,42390.2050052949,109724.419540375,50253.1804680787,47614.5924685822,41952.9968036501,28522.88029657,103169.258806,38247.988568268,104946.738593902,84757.7329680634,106358.61516806,94722.7907087249,96962.6534859927,96217.6614805298,41530.9329586488,103621.21587854,19753.1374171143,110481.937950439,50436.203885742,45284.5492091676,15061.1394613037,114270.700521958,112191.114779236,107290.127000977,103612.723722046,111106.724847565,42600.892783722,63946.4309957885,103323.897212402,105032.393387817,72531.6531193544,111194.283465423,67851.7655965577,57533.815316742,61389.4728590698,63388.7689090577,61876.2940647126,62276.2532991638,65833.4819967726,66325.7174578857,66468.1150045776,57738.4100305023,59213.6927553713,68593.5832910155,68089.7255603638,65277.8157248841,65458.3578101806,60177.9109819641,67579.7018000794,72463.6962214967,65442.2104905702,65232.1570824889,64922.877838806,67268.5800534668,64733.483004547,65841.6770701905,71357.8194952238,65363.165282898,61196.3176443633,64895.4015781249,65307.1329733276,67467.8076855011,68272.2241139221,61046.27757399,66020.7525303954,68121.4651651609,73436.184354103,69237.9618698119,71665.6788105774,68431.7352479249,71384.2515697631,65665.275999756,62293.9171340638,68887.3143752593,67254.6495076906,72837.1090496215,31663.3818547516,67213.8789690703,64936.2579394836,72741.7670137327,64361.2631424256,63293.984081726,66539.5995653686,38746.4681851502,38433.490598175,37828.4876931153,68640.4185824891,58702.9026999664,77974.3590597383,73962.7668530273,66524.5208743284,62924.8661061401,35668.3183867491,72949.3819112546,78339.1808225555,77872.8950203858,69159.1207661437,73883.6876723327,74559.358755127,71726.3696815797,70399.6178248902,42968.5476636659,73955.5941705017,66703.3561765138,74973.4999161073
,,681.3172,11.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15733.4051986083,28658.383941834,19371.3874828487,23679.4262713015,11520.1381984862,19948.2569530027,33898.4414532314,35467.6468512578,29511.5757300412,21573.0828434296,25910.3813547367,31602.2321548923,26158.6817601932,20370.5429239201,24271.9546466677,22024.8388277895,7772.65833398421,24227.5323989257,34327.4976552128,32242.72428479,37828.3847855079,11959.0080317386,12151.459305908,28216.3718168944,26797.2439560545,27844.520484169,9200.44532519555,30000.9265045926,33988.2851293025,23490.4764053958,30013.343612869,27535.4317354732,25124.5257694707,5365.55719152823,26707.2652084346,29295.3570119015,31962.9435080874,30871.3433870849,35347.8780519406,33962.6546261368,28147.3514826359,27912.157123901,21452.6994836422,22727.5564772955,33657.1348871767,26149.0810542602,27625.3907454529,12091.2576476439,25192.436271149,24299.6130220185,24332.1929313051,20813.6785450439,16695.3530217898,27857.5060583493,9914.95015722635,32170.1477535706,38892.4629682013,27948.1356846316,31572.1954502562,30704.6269844971,27589.5490248718,36088.4687680667,30731.3167620849,39010.1942736511,37609.6775829158,39393.2083512886,41305.9529910742,39431.4976501157,37053.2123893433,36249.3547951353,31882.7590141293,38797.6276765141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,243.1693,11.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15404.8287477721,23880.1092535552,11791.3426655273,17240.5677634277,15897.7256790466,26662.4610046997,15576.8522714845,16195.0932185671,9316.10755723571,7567.20801361096,13678.0679813232,10569.1442623902,8483.47443823236,10453.1742302017,5528.56380908191,13072.6993269655,8065.20738867192,10008.293060028,18994.3638418886,24314.0477805175,18186.2994873048,11237.2459157562,14910.6352454071,11039.2417388001,13755.4209295042,19167.8709302672,22843.2687705077,9972.446770813,6670.90528710944,32667.9828587036,13220.738591217,16535.7130938264,9992.83067660513,8954.34878063941,24121.2895468446,14243.6962335206,16149.1045454407,17125.5260888976,16681.1013971556,18669.4289677428,16288.889439972,19265.9057564696,15182.8105142364,16407.6272331847,14967.8621622619,11229.2555312194,24845.4096754149,21058.2617090454,23144.3022816164,14517.5334992981,20447.7820180361,17144.4161448977,15587.449437607,15593.2573929748,13594.4917376097,36099.513805542,21433.5611018829,23176.4004340209,13689.6303891907,17354.5889811325,13784.9986261596,28211.282116638,18936.8234463042,25573.6229485932,28775.6137416688,19644.8240101317,33451.2918444134,25363.8246034241,16669.7102947234,20942.7189370424,15926.4915253906,23128.5657818604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,193.0968,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37368.1737575989,43737.0781430521,26790.4894690475,27646.9077374268,47104.130499054,46866.4225631104,39184.2934741211,42157.4886743164,18356.0261103785,19834.2861355362,44210.8656100159,55101.8939894216,27119.9050887451,59745.8137567062,28149.4984855957,12205.6410297851,35550.9147501983,35208.7471264038,55521.3999898532,38679.3901555176,27639.8992184012,41569.05103983,33085.282590917,40540.8447590332,53056.0396929016,49704.9239865036,26818.1819263611,39737.5880251007,20275.7351783752,50684.7596264648,39818.6607074585,24279.2590961914,51056.3565717157,42214.9655795899,25899.7155498047,4082.24088064828,39934.2719077149,32116.0079140625,23170.9179073792,44980.6614474487,47154.005851677,40903.7098330688,43019.3919080811,36534.9768265686,48083.8050405273,56826.023779602,24504.9281490783,25756.0767895202,25605.7463310699,32637.9125274749,8613.91298992464,60008.9607692261,,53717.1860500488,43880.6051617431,27011.3794046631,21974.2155300598,31512.891953717,31969.4539021454,34276.4376081848,42729.3905623779,40550.2189628937,37341.5031281128,37984.0781607056,28698.2740578003,20155.4851538692,40838.6983670654,22329.2248241373,31443.299210083,24759.9092942199,34343.0180194702,39290.5749302673,39593.2276779785,26505.6414986267,48339.8874264527,50848.3402729187,50377.151981308,50857.2553709259,46288.7689928742,36937.5239675598,57105.4574752808,42642.7547678223,32463.5116573792,33978.670474762,45319.2862613525,5801.8542421875,6884.00067700193,28708.3641800232,19514.910141422,23376.5285507813,38967.4031181336,32400.0729399414,37966.8503748779,30854.5555861817,8496.92641829037,37782.4775756226,40071.020670166,14839.6810117493,35501.462015686,46205.5777572174,31184.5418902588,37459.9902835693,37088.781292099,25893.0074165039,42682.5769751587,36162.2286039429,42987.3453172607,43126.9972792969,8483.92189626907,34100.1463906556,26579.8868047791,34701.4096674042,46232.5972059631,41316.2885484619,31741.972,36767.9611287232,16927.2716513672,24271.1455124817,31912.0182202149,23099.3793616333,22697.2138577881,19738.7466854524,38368.057941452,27164.344138916,27525.8146655273,32906.0613270264,26287.3669733276,24206.9655078735,40656.2648733062,24690.8833892955,26267.8068642578,21321.6083413696,23070.6079139404,25701.2844668884,26366.825107727,24615.7671284179,23731.8791347961,4127.5361069336,7014.34714877588,31635.8029972876,29222.1443666382,34963.3633712769,10364.1401243687,25607.1548761444
,,234.1250,6.86,,,,,,,,,,,,35578.933559784,32761.4795720215,,,,,,35694.8789042357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23404.0982627564,23270.6620599518,,,,,,25549.1351737977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8748.78490734867,,,,,6040.20681954957,,7497.86037467954,7530.82690866088,,,,,,,,,,8842.93525964355,,,,,,,,,,,,7404.14886340331,7788.6072063904,,,8185.41209722903,,,,,,,,,,6656.2526293945,7638.50209869384,,8031.65061383059,,,,,,,,,6803.21696228029,,,,8245.43333383179,,6510.52901108551,,,8164.08144281001,,8950.47411016842,,
,,289.1105,2.41,,26763.4748283996,24941.3188950806,25652.8748860932,24202.0316459044,22448.4129517517,22240.4744746857,27959.0180207367,25039.9958178559,18009.1287901611,34450.1365649491,27590.7662261657,26612.1156320801,28374.7275299377,21604.0455433655,18629.3291247788,19659.0915804749,19391.2961121827,18476.3668255005,24435.1307275085,27057.3437464294,22191.1254212645,21879.2003461761,17438.959676117,23948.199011261,22128.8780048828,22652.2895822601,21498.1810913086,21761.0763347168,23992.9211699677,17535.1319921112,18456.6820683289,20646.3407323608,20127.0262812195,21688.4475252228,23734.2824514159,15731.6774967041,19627.6450690002,23270.9882581177,22955.0309651184,23156.6023125306,23065.5217524872,19295.0781181336,22886.0685093383,21015.235151825,19759.7168373413,20630.5013647461,18772.1169955444,25891.8102453919,28734.4253643189,19283.6424798279,24453.7675562134,21819.178945343,17455.0155178528,14686.9170021972,24598.6499974365,32545.4448744049,22449.7424084931,22383.0373103943,21767.9928020834,21525.4462920685,17846.1689409485,22478.2251047974,25483.6404183778,22357.8587542419,19455.6766511536,21207.7996780395,23342.3944369049,20958.5773610535,19223.9023135987,23139.0892804566,24498.1878987121,24858.8020700684,15059.5891873932,10970.7026881103,12875.5366726685,18983.1361894531,16083.7015205231,17120.0470513459,15677.6710783081,17137.0224181519,17640.3120049744,13300.4990452271,15264.345939743,15609.3342564087,14854.0558662109,14257.339213501,16852.7780460205,17029.2798927003,16420.0871287537,18485.9752275085,16046.8979415589,13614.7439248352,26739.0617550965,21595.2869234619,19798.1795628968,15480.9078829956,18995.1365437316,14981.9497630616,16136.4189934387,9044.71427507018,11777.1084189148,18437.4672468262,14302.5237707062,15519.0984277954,20752.2630734253,14173.7668677521,,6793.327791626,16694.1590802994,12902.2304921478,17504.9810245361,17824.2270939687,15452.0232215881,13124.4379519195,15833.0835389405,17720.4155732269,14328.4781704864,8024.10281451417,14097.9316828308,15199.997045929,14014.6020813599,16412.4402685852,12951.2983815918,16835.7105900269,10382.3610859375,15306.2035312805,15626.7040549316,13789.0874927128,,3844.52196322633,8476.60273799132,9261.81815936277,14334.7439501953,14606.6190463486,3575.4099387207,14526.9123970184,14532.389493576,13708.1424456024,19558.798200653,8571.12530695343,13584.7419006653,15942.793243164,17183.0269444275,15434.7050579987,35902.747022461,27724.9815720825,28284.3998569336,32577.8041209107,27714.8907914429,31162.163874115,37856.2117240905,34048.2966529999,30648.7624205628,29689.4487317373,28179.4086124939,30536.538154663,28521.7310197678,29414.8792468261,32325.5744035035,33049.603487854,30130.6172794953,26191.3221857184,28636.3796271972,26959.909739563,29882.3910706786,26984.3385093232,32072.8032173768,27301.4446947499,31343.1244821167,29034.8410609131,27959.9815041504,24655.619355507,28451.3075421278,31971.7451431275,24897.8782342528,33261.9859613494,33084.9971897735,29766.773082306,27855.827942053,31466.6233408661,30065.6675400086,31471.4254801636,27509.8192214355,28899.059748047,30030.0381721802,26619.8061439819,29130.7445598144,52402.4031620787,27187.8077497559,31473.173921753,30721.8068678436,32224.3274851838,28266.3302448578,30966.5890840836,27531.4399587143,47486.156709381,30275.3683191528,28202.7986553955,32026.7015596008,29373.5668537902,38238.4356372071,26854.8848324433,30556.7892554016,34265.3279058532,29993.2237048339,29243.1808009644,32609.4761579285,32223.7711115112,27567.815303349,48607.5150853268,34232.9690545502,34705.4815209199,32547.1373615417,31642.9061220703,31688.1465853882,33028.3423846436
