"Compound Name","Formula","Mass","RT","CAS ID",HK-2X-P1-A1,HK-2X-P1-A10,HK-2X-P1-A11,HK-2X-P1-A2,HK-2X-P1-A3,HK-2X-P1-A5,HK-2X-P1-A6,HK-2X-P1-A7,HK-2X-P1-A9,HK-2X-P1-B1,HK-2X-P1-B10,HK-2X-P1-B11,HK-2X-P1-B2,HK-2X-P1-B3,HK-2X-P1-B5,HK-2X-P1-B6,HK-2X-P1-B7,HK-2X-P1-B9,HK-2X-P1-C1,HK-2X-P1-C10,HK-2X-P1-C11,HK-2X-P1-C2,HK-2X-P1-C3,HK-2X-P1-C5,HK-2X-P1-C6,HK-2X-P1-C7,HK-2X-P1-C9,HK-2X-P1-D1,HK-2X-P1-D10,HK-2X-P1-D11,HK-2X-P1-D2,HK-2X-P1-D3,HK-2X-P1-D5,HK-2X-P1-D6,HK-2X-P1-D7,HK-2X-P1-D9,HK-2X-P1-E1,HK-2X-P1-E10,HK-2X-P1-E11,HK-2X-P1-E2,HK-2X-P1-E3,HK-2X-P1-E5,HK-2X-P1-E6,HK-2X-P1-E7,HK-2X-P1-E9,HK-2X-P1-F1,HK-2X-P1-F10,HK-2X-P1-F11,HK-2X-P1-F2,HK-2X-P1-F3,HK-2X-P1-F5,HK-2X-P1-F6,HK-2X-P1-F7,HK-2X-P1-F9,HK-2X-P1-G1,HK-2X-P1-G10,HK-2X-P1-G11,HK-2X-P1-G2,HK-2X-P1-G3,HK-2X-P1-G5,HK-2X-P1-G6,HK-2X-P1-G7,HK-2X-P1-G9,HK-2X-P1-H1,HK-2X-P1-H10,HK-2X-P1-H11,HK-2X-P1-H2,HK-2X-P1-H3,HK-2X-P1-H5,HK-2X-P1-H6,HK-2X-P1-H7,HK-2X-P1-H9,BG-2X-P2-A1,BG-2X-P2-A10,BG-2X-P2-A11,BG-2X-P2-A2,BG-2X-P2-A3,BG-2X-P2-A5,BG-2X-P2-A6,BG-2X-P2-A7,BG-2X-P2-A9,BG-2X-P2-B1,BG-2X-P2-B10,BG-2X-P2-B11,BG-2X-P2-B2,BG-2X-P2-B3,BG-2X-P2-B5,BG-2X-P2--B6,BG-2X-P2-B7,BG-2X-P2-B9,BG-2X-P2-C1,BG-2X-P2-C10,BG-2X-P2-C11,BG-2X-P2-C2,BG-2X-P2-C3,BG-2X-P2-C5,BG-2X-P2-C6,BG-2X-P2-C7,BG-2X-P2-C9,BG-2X-P2-D1,BG-2X-P2-D10,BG-2X-P2--D11,BG-2X-P2-D2,BG-2X-P2-D3,BG-2X-P2-D5,BG-2X-P2-D6,BG-2X-P2-D7,BG-2X-P2-D9,BG-2X-P2-E1,BG-2X-P2-E10,BG-2X-P2-E11,BG-2X-P2-E2,BG-2X-P2-E3,BG-2X-P2-E5,BG-2X-P2-E6,BG-2X-P2-E7,BG-2X-P2-E9,BG-2X-P2-F1,BG-2X-P2-F10,BG-2X-P2-F11,BG-2X-P2-F2,BG-2X-P2-F3,BG-2X-P2-F5,BG-2X-P2-F6,BG-2X-P2-F7,BG-2X-P2-F9,BG-2X-P2-G1,BG-2X-P2-G10,BG-2X-P2-G11,BG-2X-P2-G2,BG-2X-P2-G3,BG-2X-P2-G5,BG-2X-P2-G6,BG-2X-P2-G7,BG-2X-P2-G9,BG-2X-P2-H1,BG-2X-P2-H10,BG-2X-P2-H11,BG-2X-P2-H2,BG-2X-P2-H3,BG-2X-P2-H5,BG-2X-P2-H6,BG-2X-P2-H7,BG-2X-P2-H9,D13-2X-P1-A1,D13-2X-P1-A10,D13-2X-P1-A11,D13-2X-P1-A2,D13-2X-P1-A3,D13-2X-P1-A5,D13-2X-P1-A6,D13-2X-P1-A7,D13-2X-P1-A9,D13-2X-P1-B1,D13-2X-P1-B10,D13-2X-P1-B11,D13-2X-P1-B2,D13-2X-P1-B3,D13-2X-P1-B5,D13-2X-P1-B6,D13-2X-P1-B7,D13-2X-P1-B9,D13-2X-P1-C1,D13-2X-P1-C10,D13-2X-P1-C11,D13-2X-P1-C2,D13-2X-P1-C3,D13-2X-P1-C5,D13-2X-P1-C6,D13-2X-P1-C7,D13-2X-P1-C9,D13-2X-P1-D1,D13-2X-P1-D10,D13-2X-P1-D11,D13-2X-P1-D2,D13-2X-P1-D3,D13-2X-P1-D5,D13-2X-P1-D6,D13-2X-P1-D7,D13-2X-P1-D9,D13-2X-P1-E1,D13-2X-P1-E10,D13-2X-P1-E11,D13-2X-P1-E2,D13-2X-P1-E3,D13-2X-P1-E5,D13-2X-P1-E6,D13-2X-P1-E7,D13-2X-P1-E9,D13-2X-P1-F1,D13-2X-P1-F10,D13-2X-P1-F11,D13-2X-P1-F2,D13-2X-P1-F3,D13-2X-P1-F5,D13-2X-P1-F6,D13-2X-P1-F7,D13-2X-P1-F9,D13-2X-P1-G1,D13-2X-P1-G10,D13-2X-P1-G11,D13-2X-P1-G2,D13-2X-P1-G3,D13-2X-P1-G5,D13-2X-P1-G6,D13-2X-P1-G7,D13-2X-P1-G9,D13-2X-P1-H1,D13-2X-P1-H10,D13-2X-P1-H11,D13-2X-P1-H2,D13-2X-P1-H3,D13-2X-P1-H5,D13-2X-P1-H6,D13-2X-P1-H7,D13-2X-P1-H9
,,302.1166,5.71,,,,,,,,,,,,,,,,,,,,26645.2086533814,,,31923.4611167296,27502.3213596496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43373.5418291017,,,48344.879045761,44696.090511902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114305.341608856,,,118264.130234802,127341.910490891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,520.3049,4.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9987.87914947077,7499.11696232607,,,,,90107.3841105988,,,103269.344630905,102925.358481507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144340.244672241,,,142917.868697235,145329.171928253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143141.41909903,,,142029.959373603,144427.831315201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,567.5590,12.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131947.439208851,137942.577677199,115797.645137813,131648.152669575,133700.898360535,135165.435280869,134725.933478579,132694.974647276,136814.929136922,136847.145564424,133981.895976112,140338.653660399,134118.597451646,137011.991251333,126306.858783654,127006.383960801,140664.993451444,94304.417386626,125900.608084184,147532.47254468,127332.919938382,153229.507893539,141491.607935496,145728.141924885,136847.10809011,131648.982576835,126418.263317126,136926.067853016,127763.433812647,128691.886492943,119437.171310486,141246.590536591,106125.875457177,127443.127696569,136422.946381775,146215.492532211,98232.1638409467,129724.700185481,125487.7067872,98728.9766952761,122533.599435836,100084.488566503,131986.201947329,130530.027001294,133592.608319585,138353.191263336,127285.067147389,112271.143673114,122328.829285185,139233.105077118,128843.548051797,136746.426345932,120893.852259114,126277.004500777,131508.774810996,132080.410787246,95926.3716901827,110953.643207388,129813.683256819,113045.096137127,119679.221561891,126900.856313519,119298.847638572,113193.179093151,110869.945505577,112654.423857483,123767.367445942,129417.390527226,115732.541660468,142069.446065353,115851.396542186,106430.954265044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,278.1220,1.23,,,,,,4820.81255491536,,24760.0148916601,50087.456885394,,,,,,,8263.51524707033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33838.133888916,,,,,,,,,,,,,,,,,,,38623.8982776364,,,,,,15701.4698838867,,,,,,,,,,24865.4149228515,,,,,,31668.4008457031,,,,,,,,16722.7996347656,54174.761028071,,,,50722.1828686523,,,,,10875.507131836,,,,,,,,,,,,,,,,,,,,,9512.07244458007,,,6699.89583237306,,20804.1143349609,,,,,6452.18316357421,,,,,,82526.5920239487,,,80185.3394222918,18247.2092992924,42877.879798992,,,,,,,,,,,,,,,,42218.6406283419,,,85138.9001162002,,,,,,,,,29322.6584418945,,26029.9869309652,20640.1816915089,,,5235.30791276955,,,,,,38515.6641876351,,,83764.7719742641,,39959.3888871641,58078.9150505408,26353.9676956136,,,,43614.1500813446,,,6812.83722729494,,,,,,,,,,
,,362.7817,14.76,,115222.591127509,113815.398626495,99059.2259607158,88623.9603645839,106199.386233541,102944.8552825,103845.320754483,97488.2822433215,102015.076039432,101519.645411937,104023.569205259,123730.35653157,99549.1698220471,99742.3954394024,106388.274156799,102245.746271898,110840.126713205,107811.105806453,103201.43073283,113529.934770493,108275.664003093,91740.5727516739,124129.391229904,114469.307549652,89547.7434973453,103606.41817998,111416.313079773,116655.29662941,99686.6346554953,116481.54169751,98997.8152154541,82631.9703280195,99394.4696345316,105884.553201891,115848.224558014,102459.228283238,104438.390503658,108993.377728012,117375.87194577,93562.1041773726,100976.367750967,104214.114339281,95336.9517922878,90241.5186554026,102090.777840598,113762.626936554,112748.932051575,109595.306584519,109021.808083969,88699.1125476232,89220.8615760916,83820.748296865,108184.636012573,108595.105772461,105298.296830941,94127.9851339735,98190.6604927554,107600.070130508,100366.486209946,99502.2264007736,76704.1518280945,102039.51119281,88461.8544976043,108209.289950211,100781.327755095,91896.421037537,100533.396604251,95399.8423463978,113533.274504761,95103.0041601258,116738.089158615,89169.2019228176,96850.9967215193,93028.8442235566,93083.4572969512,97541.47540979,90646.3338076402,94119.8530209501,90663.4839717407,91422.0614937973,90710.5400521089,92192.2082215577,99603.1643123167,90650.2063067478,96011.2852089536,92209.9478707734,95792.2214245146,90275.7275892258,88831.6489345245,91703.9434009092,94856.8698027954,91194.0948291778,96207.708643234,93393.6611087038,91644.3790252228,99958.6134053954,96265.0478540039,96840.2539362182,97756.8188350983,95549.2815136109,97977.172925232,89191.9693831633,95859.8393823853,93755.9458650815,97710.8817290802,87181.5078176879,77541.7212063559,96667.0962275237,98857.6342100527,89815.6781527406,92128.7192148286,98428.0299756163,92797.5160877838,92603.7269726868,93382.4721781922,97726.9152188264,92452.2051177063,88728.3356509703,91640.0200495758,88457.9800087891,92997.3719537505,94513.4081380922,96928.3130532529,98630.2538718415,90667.1945360565,96220.7411554258,92917.7406585617,86864.3559892882,98957.0395768049,92473.6342325134,92349.2986011354,92443.0751837767,94575.0895859985,88629.193937317,91550.9892675474,88573.6869644166,89011.5786426543,92697.5082003173,94100.8490309985,95988.5712296447,90618.86385672,93597.1623193512,95066.614456848,91071.5710982515,128158.082367216,116658.69571086,120841.348314498,117521.709116693,119687.177785886,133382.43337409,118714.141343063,104922.912676428,117954.731664301,107048.482803435,97478.7922056996,126013.376427734,133193.919142761,108852.949429805,122081.784551926,115984.207438402,123226.55036309,110753.26367254,114788.258424806,113767.31330379,105923.742138298,126779.862193039,102772.409466599,112780.571605383,116998.697607098,126360.039266495,94675.2471421531,122750.80217873,109521.061247814,97529.7202676608,116140.581108026,123127.266933792,107226.743697684,104508.584653178,105200.331194675,115961.025805264,107889.004694664,114134.867186854,103671.101582149,125823.512360138,106157.956053935,93787.7136196629,112870.447864272,110057.301683232,120424.775639893,109212.666277427,99908.7418842919,119320.306718437,118532.926701035,114101.038351529,115193.404982239,130887.851259705,102093.645121527,118389.491330902,121281.858738098,127474.770565185,112666.980817024,96143.7623688012,103753.705553145,102621.234853813,104734.479093907,101021.122416166,103847.113405815,108125.577741792,104787.097968768,105003.765341805,110771.063836788,105503.780902357,104891.772279298,129579.47975975,109886.50628557,107505.827286908
,,159.0684,3.92,,10834.0206432495,10975.0478339386,10309.4363226395,10779.6525596618,12107.3705937576,12009.5709971924,11635.7794406662,12048.2200437317,10898.3044640503,12310.011564888,12000.8456481324,11638.8137802887,11997.2926712189,10123.124070282,10340.4915475464,11103.5415725708,12069.299589325,10957.2104501648,12007.5043607788,11362.3679373169,10581.461282341,11777.5137163773,10182.6276529388,10476.29962323,10322.3056626739,12212.1613581161,10944.0297650909,8217.234515625,10298.9986495361,13743.9037533646,9778.76020808413,10058.359717041,9413.66447526548,9300.31032568355,12271.5076476135,10780.8689880981,10244.9889401245,10822.6250501404,13309.5645595474,9986.34970101928,9910.45061627197,12774.438970398,10549.435418808,14452.5447226257,9911.51292248536,10680.8526910324,11793.2143132935,10941.9665610962,11715.2795795898,9024.1831650238,10802.5700236511,9734.98285092165,9815.24677776337,8947.26973269652,9585.34610745239,13615.941627304,11837.7364097748,9252.90804687501,11609.2278731689,11552.6902626648,11374.4703803101,10226.3361040344,11802.8737204895,10075.3508213806,9878.13710507204,10654.988464325,11185.8809129944,9449.56644311525,9687.14406994629,9308.06271972657,9520.65959664918,11053.1908910065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56208.2438604279,56211.5573640088,46676.8668588486,57714.5656540009,61619.0725725096,68599.7626530466,60897.8569606019,62702.2885977705,62767.8598470032,43868.8823545176,60756.8264640709,56420.8809409562,54178.7462162414,62057.8251000393,63937.6776616991,61786.1640122668,71627.893137268,72679.3255253129,76594.7201604114,100159.31779004,78656.8381621537,80294.8267086244,100271.312001154,97898.3566544342,111907.288312719,117811.060884359,98866.5392140266,72392.3083333962,95260.9380520931,82330.7855587398,80215.8583360073,83233.6493462745,88681.9554771173,92161.4465713074,111491.928445661,100876.622926117,77712.4916159483,105422.651735156,90276.9491867067,100760.582548378,94647.5181044388,109157.723615514,88910.1250144423,115946.306977771,128423.74978433,48762.4175777747,93992.9382867433,66678.8965625494,75372.4324041216,77854.8840414337,70575.7073108231,80248.7322066008,69991.115695389,89599.9775109725,,73002.4894534909,58222.84142276,,,87204.0512838911,85285.1393703079,110337.641302398,75711.9467415772,31359.558880127,44111.0483645116,38765.8799641266,44134.3853723145,58108.8703593279,38215.1829948882,48970.9751711426,36788.1364855519,64872.9121866996
,,544.1295,4.25,,,18591.5338757339,22822.2164614456,,,,,,23021.4387170392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121603.728198403,114905.076244724,,,,,,106581.170746476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40710.3681725311,38717.3541590175,,,,,,36959.5566576526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,382.2721,6.82,,,16207.0983222199,13804.4761410828,,,,,,11326.9565271759,,61522.54581839,58701.6677194825,,,,,,57245.0804683839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109215.938429672,110863.533458176,,,,,,98961.469053665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,637.2076,13.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344086.409771744,420345.048904481,,,,,104012.175780975,127318.941501129,349957.398778244,429712.559622879,392581.120060468,351458.677223984,312583.391274444,323017.331249405,227421.250984987,348274.209833405,224627.158286163,336640.117007385,531569.119107086,383679.603754202,356191.437609237,365850.166954987,311745.291786039,386874.851178108,369390.349360547,300048.601890488,282078.388438802,380068.144168279,373714.478251644,328075.659682412,335253.41741742,304742.528832795,481206.186209289,401291.250070091,254477.789008835,347425.321451172,480034.545483749,329531.840027211,245300.595655703,280990.697467062,300782.384827606,350134.337464777,396150.596964868,275767.619139465,268464.072832115,328204.854132852,333521.39024346,164162.441701146,212691.273469864,252786.869267395,296457.894037149,411824.323326366,210930.192508248,203083.900127871,120867.330360779,128609.812904083,221845.651251161,233708.968834049,303872.739965271,260765.999489632,295183.801849757,178237.910828613,260138.004338155,310804.11916188,167026.616136825,249117.646264784,296864.659888565,371755.821191803,,,193394.607588409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,179.0918,1.99,,90754.6295735779,94230.3180282287,98861.964884338,103961.41120871,104999.277029663,97163.9920008544,96871.616846924,105600.8581138,108911.92784729,99348.8451510924,112898.432716827,107672.668251343,105098.444438613,105130.761109131,104019.403126495,108977.977308472,102582.129349701,106955.817370835,113659.369625427,102303.049488449,118139.394211182,105026.021932541,104277.164172821,105279.09651535,107860.306527771,110747.996118622,110682.688414032,98680.7038670656,115848.472969421,110896.792385009,98621.6327731629,99695.975417267,112072.734596558,105598.889321625,114484.625093261,119988.225185302,107650.275809693,97225.1154702453,114929.779711228,112159.5419338,109362.401421509,112726.476082367,110083.964601059,117383.022774674,102762.167143921,102152.105649811,100574.834235596,105549.649763443,117476.998515854,105886.702380707,93663.0463103179,94688.7647320864,96217.6614805298,115516.610509552,103621.21587854,62637.414213867,109435.65968042,115215.051913574,44864.4275446473,100741.62278064,113931.764096161,111008.868156952,107290.127000977,103612.723722046,111106.724847565,102737.192688172,105706.444642639,102306.580177185,104035.91511502,108379.018422089,109972.870545563,105641.955989502,32464.4167779235,31232.9613972473,29476.267447815,29279.9294599609,24521.7725408325,30317.5171873779,27384.8638250428,31722.3800870361,32367.314164215,31851.8483383484,31008.4738897705,27594.607140854,28882.9385979461,26720.4116395265,30148.5778480225,31222.0491298829,29267.6178286744,30040.3192687225,26458.2975629882,28571.9969482728,28068.303765625,30524.7364660034,29548.8191235352,25879.8882065277,30211.6722390747,26533.5412313232,29058.0734918213,21703.354321289,27102.8279650116,30053.6375516357,22976.2005198517,28002.0424622497,27988.46911615,27311.2695705567,28939.15816185,26995.0719129181,28273.1517540283,25952.8606242066,26142.8250490722,25133.1257100678,27317.8660511169,26558.2854702453,28493.800001419,29285.7123249512,29288.9121849975,30521.1963962097,27718.6828359375,29170.0372589416,29353.3113046874,29450.0512702026,27869.052382721,25818.9406064301,25220.9380026855,26176.8790283204,31459.8772236329,30528.7521726379,28740.5660300904,29804.8893554078,26885.5939165497,28766.1121492921,27732.0308812866,24351.9712282105,28320.8811577149,31759.6140835572,29612.3812165375,27984.8318617554,33326.2798792114,33476.6896771241,28601.0584963379,32755.697073059,30506.7008134766,28909.7004048157,99183.6909898681,92625.884529236,94391.4575006868,92941.9932618564,96979.1390938113,92971.0062040099,100823.529675476,101335.246603272,99202.532300171,99755.501356384,88116.2539205932,86989.7857706757,97417.3320789643,103182.668782654,97465.6371401367,96866.1239216919,86656.2759396974,90394.5304942931,105285.853936615,107766.751460693,100144.096789001,94834.6829860764,106195.0683535,109288.986055313,106725.924641236,112587.021591095,110855.858777099,101463.21087381,116398.845993027,92971.6592406617,98468.5939514159,103120.508738251,108682.799976898,111674.887999512,101985.15582251,101855.256221245,102875.159346085,113385.006270447,87754.9680201415,115342.841122558,99299.6390192562,103074.715767334,90581.2384993287,103798.670779343,94574.4735891416,85608.9433269804,102262.270151367,89087.6945668944,93337.6857161865,101824.046057968,58472.0924775237,63479.1655789033,57188.9338688508,112868.473241272,85134.4470747681,106405.895682861,94733.1938749695,88444.2914099123,84571.9549031984,115868.828804688,99019.2500598146,98960.2785136567,104821.528182358,92551.4598588105,92233.3252640382,92673.4333302613,97437.6607138062,115205.630068909,94866.4442221681,98533.7589812925,92203.9693278046,92975.9879769895
,,379.3299,10.04,,56051.2182630925,31295.1955550306,30307.9526310428,46819.172427521,37555.0089359438,36022.1199354249,35498.7813312686,29605.0503211824,27901.5050709227,25365.4208965149,20127.2192297059,24615.3758958586,31057.128354233,24679.8259642945,25058.4362761229,25538.3113011476,25111.7355140074,20620.6408115389,24978.0733274839,20462.3535910645,24463.5386937716,23246.8884351195,23820.9489285583,21161.7371355285,23209.2398123016,23696.5391124573,19648.1565228881,24184.1918108824,23654.8740672301,19755.7649349975,23958.1340321044,27585.8445919649,30008.5549930417,22704.6142490843,24439.4434246066,24974.4404049074,21749.2036210631,23814.2526919555,25261.149788025,24000.7710368041,28574.7505472262,25475.4453609314,25217.4459435426,24061.3052852783,21732.1898695222,24244.9618518067,24721.1324352417,23363.5564027252,28413.5351049043,27141.4782979125,27265.3248733522,28729.4927365721,34131.6794400023,25226.0037561034,24866.0569313967,26956.5345844343,27011.3846930236,26127.2875178832,27586.6565150756,24827.3524877928,26097.9258186951,26289.908901581,19506.0690010071,24822.476625885,24682.5032119905,26379.158828888,29394.0545033114,25393.6105752563,23179.5584713286,24476.5731208191,24560.8056056826,27224.551305542,61902.7847058103,32685.4787815244,36952.5920303648,32674.3286672819,34372.3310782015,29683.3933998415,35943.956999695,33578.3712440184,36870.5101301424,39013.9573186339,36719.4066512148,42431.9107923201,36343.8686422121,37865.186348923,35918.4473480529,39341.0573403017,35346.72471167,42728.6347533724,36053.3380075683,35935.4996590274,35593.3062963256,34542.6046138153,32037.1683850249,38242.9648519897,37170.9177028195,35605.4096871641,34729.166022034,37388.8071977232,39481.6447499997,36970.7490941163,39835.9059009245,37746.7759804688,37278.4029178469,33511.016965927,35271.2810054628,36386.8606039733,38335.7723541943,42668.4740892792,40896.8100933683,39982.3227525333,39125.6132930601,36465.2099869999,38865.772709488,38136.7701354675,37477.66193042,36127.8757722474,35928.4267456058,44289.4997028807,41720.725672943,38358.9415151982,39811.8606934207,40420.4616074372,37411.5958976444,40820.7423382727,40066.2787044067,108780.300052123,50209.4633425747,40121.123717743,40583.7476869664,37744.6252925718,42311.1157626799,37188.2217430726,39912.9635612182,42854.344135208,37886.5174439088,40090.9435442807,45613.1404165196,38228.5450865022,40381.2885955808,37314.6885504688,38994.2361986386,37323.8185878908,36421.1529050902,12319.0263071594,10907.7571909179,17699.3666327209,17954.1087113266,13983.6652097778,15074.0759548952,13595.3607675169,11857.6869300842,12460.5384997252,8918.80805914301,10735.2148671723,9698.24932525628,,11487.6267820435,11187.7437589721,12638.3842900848,11399.7157225799,11118.3934420165,11765.0331572724,10388.2417839203,12092.3251809005,12919.1916283874,10925.2379853974,11322.4215797118,11979.5032632904,11973.1960035401,11551.2454911347,10997.7932291259,20274.0626521608,9918.1295421447,12136.2274490206,11686.3900381927,11441.9202486954,9688.03337284852,10480.8173436737,11682.683296547,30871.8950846254,33517.7097603913,10516.330134491,19253.7456984558,25013.0157727359,25951.854449982,27075.7453990478,15145.5288336029,33118.2197243649,10938.6773348694,,32914.0240449215,31570.4114400026,28089.7524230346,28291.7399847643,13288.7309852906,11740.1847331085,9852.48451147458,,,,,,,,,,,7040.41823596198,,,,,,
,,458.2918,13.48,,,,,,,,,,,,,,,,,,8716.10771362322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126439.666770825,74121.1490694659,73181.2933571862,93735.3774045457,93826.0100039641,85655.4868353387,82297.0327406364,71397.4341829284,77464.3723287197,75586.6204170122,89082.6842430527,72660.5671900527,69734.3303945901,73702.7406071769,70078.6367342585,73226.2116459376,77984.1835148917,68075.266927599,68026.0248623025,78277.6991949472,77730.1111819446,72615.2664896928,72178.8117121351,78142.9038731,74043.5831422255,72823.8451367988,77698.8451783997,75577.7735952483,66819.9671547747,82238.9371145077,75719.4147044513,71829.1464600385,75955.8594241137,80105.082442163,73768.788924567,73816.4462612563,82535.6461648239,87011.3488467031,93204.4953292445,84015.6637086725,87144.5164798682,77786.0993615375,77574.6745743078,90436.0862191818,84508.7522840906,84446.1784071714,88983.2706875789,62495.3199405236,81703.6009133055,86736.4559667541,92001.9437908635,88488.1989838647,90550.3185611695,85265.4196480578,79428.1462547761,70725.0437879299,70752.6223842606,77639.620664131,74434.7586581881,77675.2995612625,70920.4869920497,77810.8289689793,73621.8177325291,79824.9158789035,78698.6670488147,71767.246499923,80415.146031629,81958.65928009,78105.0125708482,69258.9702667554,70923.9202491499,69989.6083971716
,,159.0684,4.14,,,6557.04029064941,6603.02602410888,,7840.53578186032,,5938.61333148193,6731.15951876834,8171.9850900879,7816.09718084711,,,7980.49376757808,,6462.08401982122,6853.76821481325,,6523.99014801023,7320.98906051632,6666.7910555725,,,,,,6748.44835180662,6571.13643475337,,,,,,,,,5862.32013031004,,7081.53730364992,,,,7203.87867089841,,6588.90570832824,,,7202.00200614927,6278.59238812256,,,,6300.64416558838,,,,,7448.65894955445,8060.02382154848,6506.72927636718,,6712.66076486206,,7039.61679400635,7195.51233480836,7767.96601367193,8259.26403622439,,7961.15690988161,,6574.2978960571,,7142.33767713928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49918.3278290406,63887.2945191542,53789.8792092591,47390.0825006079,63937.9838144075,77969.6612735104,65815.5871782226,60258.8413107601,81397.2413886737,45880.1026871193,59064.9847718114,46215.3933509828,50160.4174570581,72221.8730030698,72619.9661705461,66958.0895215561,88155.5104034416,77083.5669813077,81411.1213948975,117262.310400908,89942.1956102932,98938.6855649497,99236.133153203,99934.8598782895,122246.065920321,129952.206342465,114128.133177817,77230.2859944492,102524.296042389,85580.6657531477,82902.8314342464,83358.2059188518,88671.537374392,87371.198212925,118068.340296987,97287.3878238977,77982.9463967108,111470.121076143,90922.8066589814,92658.1523263811,102517.735539891,118286.630052832,86477.3416087103,118593.654635072,125664.840113926,43993.9333657439,87584.7577244104,55619.8910626354,79339.1074529298,75106.7627090186,71095.7489527022,68836.865976617,72219.659683136,71534.0539750577,,66344.1891001653,42554.1410088346,,,67775.3304588109,58996.7103407817,89494.1987577819,55188.3003974762,21836.8655162507,22118.405162082,22541.1894802551,28773.4544078064,45381.8271912131,30540.2841822509,43315.8106887968,41004.8248645325,35428.476428021
,,477.2265,3.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131080.794471878,,,134440.403346863,125999.865048614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
